%%% Bode Mag Phase 
frequency speed  m1 m2 p1 p2
1.514189325304e-03 1.000000000000e+01 -2.718119121268e+01 -2.687354299832e+01 -1.796243417248e+02 -1.796059298615e+02 
1.535275028780e-03 1.000000000000e+01 -2.718119877029e+01 -2.687355227539e+01 -1.796191108809e+02 -1.796004426225e+02 
1.556654359271e-03 1.000000000000e+01 -2.718120653820e+01 -2.687356180860e+01 -1.796138072100e+02 -1.795948789861e+02 
1.578331405652e-03 1.000000000000e+01 -2.718121452244e+01 -2.687357160532e+01 -1.796084296986e+02 -1.795892378888e+02 
1.600310313739e-03 1.000000000000e+01 -2.718122272898e+01 -2.687358167297e+01 -1.796029773190e+02 -1.795835182528e+02 
1.622595287078e-03 1.000000000000e+01 -2.718123116396e+01 -2.687359201898e+01 -1.795974490294e+02 -1.795777189849e+02 
1.645190587754e-03 1.000000000000e+01 -2.718123983450e+01 -2.687360265221e+01 -1.795918437734e+02 -1.795718389771e+02 
1.668100537200e-03 1.000000000000e+01 -2.718124874628e+01 -2.687361357947e+01 -1.795861604799e+02 -1.795658771056e+02 
1.691329517030e-03 1.000000000000e+01 -2.718125790653e+01 -2.687362480967e+01 -1.795803980630e+02 -1.795598322312e+02 
1.714881969871e-03 1.000000000000e+01 -2.718126732253e+01 -2.687363635185e+01 -1.795745554218e+02 -1.795537031990e+02 
1.738762400216e-03 1.000000000000e+01 -2.718127700100e+01 -2.687364821412e+01 -1.795686314397e+02 -1.795474888377e+02 
1.762975375287e-03 1.000000000000e+01 -2.718128694979e+01 -2.687366040610e+01 -1.795626249850e+02 -1.795411879600e+02 
1.787525525904e-03 1.000000000000e+01 -2.718129717627e+01 -2.687367293695e+01 -1.795565349102e+02 -1.795347993621e+02 
1.812417547374e-03 1.000000000000e+01 -2.718130768814e+01 -2.687368581597e+01 -1.795503600518e+02 -1.795283218232e+02 
1.837656200388e-03 1.000000000000e+01 -2.718131849379e+01 -2.687369905355e+01 -1.795440992300e+02 -1.795217541059e+02 
1.863246311932e-03 1.000000000000e+01 -2.718132960101e+01 -2.687371265910e+01 -1.795377512488e+02 -1.795150949554e+02 
1.889192776208e-03 1.000000000000e+01 -2.718134101888e+01 -2.687372664391e+01 -1.795313148957e+02 -1.795083430996e+02 
1.915500555574e-03 1.000000000000e+01 -2.718135275548e+01 -2.687374101770e+01 -1.795247889409e+02 -1.795014972484e+02 
1.942174681489e-03 1.000000000000e+01 -2.718136482044e+01 -2.687375579242e+01 -1.795181721381e+02 -1.794945560943e+02 
1.969220255479e-03 1.000000000000e+01 -2.718137722268e+01 -2.687377097889e+01 -1.795114632233e+02 -1.794875183113e+02 
1.996642450110e-03 1.000000000000e+01 -2.718138997153e+01 -2.687378658858e+01 -1.795046609150e+02 -1.794803825549e+02 
2.024446509977e-03 1.000000000000e+01 -2.718140307683e+01 -2.687380263355e+01 -1.794977639141e+02 -1.794731474622e+02 
2.052637752709e-03 1.000000000000e+01 -2.718141654874e+01 -2.687381912622e+01 -1.794907709032e+02 -1.794658116513e+02 
2.081221569986e-03 1.000000000000e+01 -2.718143039750e+01 -2.687383607912e+01 -1.794836805468e+02 -1.794583737210e+02 
2.110203428569e-03 1.000000000000e+01 -2.718144463359e+01 -2.687385350505e+01 -1.794764914908e+02 -1.794508322507e+02 
2.139588871343e-03 1.000000000000e+01 -2.718145926806e+01 -2.687387141761e+01 -1.794692023624e+02 -1.794431858002e+02 
2.169383518385e-03 1.000000000000e+01 -2.718147431211e+01 -2.687388983049e+01 -1.794618117696e+02 -1.794354329092e+02 
2.199593068030e-03 1.000000000000e+01 -2.718148977700e+01 -2.687390875741e+01 -1.794543183012e+02 -1.794275720970e+02 
2.230223297966e-03 1.000000000000e+01 -2.718150567477e+01 -2.687392821320e+01 -1.794467205262e+02 -1.794196018626e+02 
2.261280066337e-03 1.000000000000e+01 -2.718152201756e+01 -2.687394821268e+01 -1.794390169942e+02 -1.794115206841e+02 
2.292769312866e-03 1.000000000000e+01 -2.718153881776e+01 -2.687396877099e+01 -1.794312062341e+02 -1.794033270184e+02 
2.324697059986e-03 1.000000000000e+01 -2.718155608834e+01 -2.687398990401e+01 -1.794232867549e+02 -1.793950193011e+02 
2.357069413997e-03 1.000000000000e+01 -2.718157384241e+01 -2.687401162782e+01 -1.794152570446e+02 -1.793865959459e+02 
2.389892566231e-03 1.000000000000e+01 -2.718159209354e+01 -2.687403395895e+01 -1.794071155704e+02 -1.793780553448e+02 
2.423172794238e-03 1.000000000000e+01 -2.718161085579e+01 -2.687405691470e+01 -1.793988607782e+02 -1.793693958672e+02 
2.456916462983e-03 1.000000000000e+01 -2.718163014342e+01 -2.687408051245e+01 -1.793904910923e+02 -1.793606158602e+02 
2.491130026068e-03 1.000000000000e+01 -2.718164997111e+01 -2.687410477020e+01 -1.793820049152e+02 -1.793517136476e+02 
2.525820026963e-03 1.000000000000e+01 -2.718167035429e+01 -2.687412970682e+01 -1.793734006273e+02 -1.793426875303e+02 
2.560993100258e-03 1.000000000000e+01 -2.718169130822e+01 -2.687415534095e+01 -1.793646765866e+02 -1.793335357855e+02 
2.596655972935e-03 1.000000000000e+01 -2.718171284905e+01 -2.687418169238e+01 -1.793558311281e+02 -1.793242566665e+02 
2.632815465648e-03 1.000000000000e+01 -2.718173499335e+01 -2.687420878141e+01 -1.793468625639e+02 -1.793148484024e+02 
2.669478494034e-03 1.000000000000e+01 -2.718175775785e+01 -2.687423662845e+01 -1.793377691828e+02 -1.793053091979e+02 
2.706652070033e-03 1.000000000000e+01 -2.718178116007e+01 -2.687426525496e+01 -1.793285492498e+02 -1.792956372326e+02 
2.744343303228e-03 1.000000000000e+01 -2.718180521788e+01 -2.687429468281e+01 -1.793192010059e+02 -1.792858306610e+02 
2.782559402207e-03 1.000000000000e+01 -2.718182994972e+01 -2.687432493457e+01 -1.793097226676e+02 -1.792758876121e+02 
2.821307675939e-03 1.000000000000e+01 -2.718185537441e+01 -2.687435603323e+01 -1.793001124270e+02 -1.792658061889e+02 
2.860595535176e-03 1.000000000000e+01 -2.718188151150e+01 -2.687438800276e+01 -1.792903684508e+02 -1.792555844681e+02 
2.900430493864e-03 1.000000000000e+01 -2.718190838082e+01 -2.687442086734e+01 -1.792804888808e+02 -1.792452204999e+02 
2.940820170587e-03 1.000000000000e+01 -2.718193600293e+01 -2.687445465217e+01 -1.792704718326e+02 -1.792347123074e+02 
2.981772290020e-03 1.000000000000e+01 -2.718196439902e+01 -2.687448938317e+01 -1.792603153960e+02 -1.792240578864e+02 
3.023294684406e-03 1.000000000000e+01 -2.718199359084e+01 -2.687452508696e+01 -1.792500176344e+02 -1.792132552049e+02 
3.065395295057e-03 1.000000000000e+01 -2.718202360048e+01 -2.687456179052e+01 -1.792395765842e+02 -1.792023022029e+02 
3.108082173869e-03 1.000000000000e+01 -2.718205445114e+01 -2.687459952227e+01 -1.792289902550e+02 -1.791911967917e+02 
3.151363484866e-03 1.000000000000e+01 -2.718208616619e+01 -2.687463831078e+01 -1.792182566285e+02 -1.791799368541e+02 
3.195247505759e-03 1.000000000000e+01 -2.718211876999e+01 -2.687467818585e+01 -1.792073736588e+02 -1.791685202431e+02 
3.239742629528e-03 1.000000000000e+01 -2.718215228742e+01 -2.687471917792e+01 -1.791963392715e+02 -1.791569447825e+02 
3.284857366030e-03 1.000000000000e+01 -2.718218674410e+01 -2.687476131834e+01 -1.791851513638e+02 -1.791452082657e+02 
3.330600343625e-03 1.000000000000e+01 -2.718222216632e+01 -2.687480463924e+01 -1.791738078036e+02 -1.791333084557e+02 
3.376980310825e-03 1.000000000000e+01 -2.718225858117e+01 -2.687484917378e+01 -1.791623064294e+02 -1.791212430847e+02 
3.424006137971e-03 1.000000000000e+01 -2.718229601644e+01 -2.687489495591e+01 -1.791506450500e+02 -1.791090098534e+02 
3.471686818927e-03 1.000000000000e+01 -2.718233450082e+01 -2.687494202081e+01 -1.791388214438e+02 -1.790966064310e+02 
3.520031472797e-03 1.000000000000e+01 -2.718237406364e+01 -2.687499040427e+01 -1.791268333588e+02 -1.790840304542e+02 
3.569049345675e-03 1.000000000000e+01 -2.718241473513e+01 -2.687504014332e+01 -1.791146785116e+02 -1.790712795273e+02 
3.618749812411e-03 1.000000000000e+01 -2.718245654643e+01 -2.687509127605e+01 -1.791023545874e+02 -1.790583512215e+02 
3.669142378402e-03 1.000000000000e+01 -2.718249952943e+01 -2.687514384146e+01 -1.790898592397e+02 -1.790452430745e+02 
3.720236681413e-03 1.000000000000e+01 -2.718254371692e+01 -2.687519787965e+01 -1.790771900894e+02 -1.790319525899e+02 
3.772042493417e-03 1.000000000000e+01 -2.718258914267e+01 -2.687525343193e+01 -1.790643447247e+02 -1.790184772370e+02 
3.824569722467e-03 1.000000000000e+01 -2.718263584147e+01 -2.687531054088e+01 -1.790513207006e+02 -1.790048144504e+02 
3.877828414589e-03 1.000000000000e+01 -2.718268384891e+01 -2.687536925000e+01 -1.790381155384e+02 -1.789909616289e+02 
3.931828755706e-03 1.000000000000e+01 -2.718273320162e+01 -2.687542960413e+01 -1.790247267252e+02 -1.789769161359e+02 
3.986581073580e-03 1.000000000000e+01 -2.718278393737e+01 -2.687549164946e+01 -1.790111517138e+02 -1.789626752981e+02 
4.042095839796e-03 1.000000000000e+01 -2.718283609487e+01 -2.687555543333e+01 -1.789973879215e+02 -1.789482364059e+02 
4.098383671757e-03 1.000000000000e+01 -2.718288971399e+01 -2.687562100454e+01 -1.789834327305e+02 -1.789335967118e+02 
4.155455334719e-03 1.000000000000e+01 -2.718294483560e+01 -2.687568841307e+01 -1.789692834868e+02 -1.789187534310e+02 
4.213321743847e-03 1.000000000000e+01 -2.718300150187e+01 -2.687575771051e+01 -1.789549374998e+02 -1.789037037401e+02 
4.271993966307e-03 1.000000000000e+01 -2.718305975599e+01 -2.687582894968e+01 -1.789403920423e+02 -1.788884447770e+02 
4.331483223376e-03 1.000000000000e+01 -2.718311964249e+01 -2.687590218509e+01 -1.789256443492e+02 -1.788729736402e+02 
4.391800892596e-03 1.000000000000e+01 -2.718318120706e+01 -2.687597747260e+01 -1.789106916178e+02 -1.788572873885e+02 
4.452958509943e-03 1.000000000000e+01 -2.718324449675e+01 -2.687605486977e+01 -1.788955310068e+02 -1.788413830400e+02 
4.514967772036e-03 1.000000000000e+01 -2.718330955980e+01 -2.687613443564e+01 -1.788801596359e+02 -1.788252575722e+02 
4.577840538377e-03 1.000000000000e+01 -2.718337644592e+01 -2.687621623101e+01 -1.788645745853e+02 -1.788089079208e+02 
4.641588833613e-03 1.000000000000e+01 -2.718344520616e+01 -2.687630031832e+01 -1.788487728952e+02 -1.787923309797e+02 
4.706224849841e-03 1.000000000000e+01 -2.718351589296e+01 -2.687638676176e+01 -1.788327515652e+02 -1.787755236002e+02 
4.771760948939e-03 1.000000000000e+01 -2.718358856028e+01 -2.687647562730e+01 -1.788165075540e+02 -1.787584825902e+02 
4.838209664926e-03 1.000000000000e+01 -2.718366326363e+01 -2.687656698289e+01 -1.788000377786e+02 -1.787412047142e+02 
4.905583706365e-03 1.000000000000e+01 -2.718374005993e+01 -2.687666089814e+01 -1.787833391135e+02 -1.787236866921e+02 
4.973895958790e-03 1.000000000000e+01 -2.718381900781e+01 -2.687675744481e+01 -1.787664083910e+02 -1.787059251992e+02 
5.043159487171e-03 1.000000000000e+01 -2.718390016753e+01 -2.687685669661e+01 -1.787492423997e+02 -1.786879168650e+02 
5.113387538414e-03 1.000000000000e+01 -2.718398360095e+01 -2.687695872923e+01 -1.787318378846e+02 -1.786696582732e+02 
5.184593543893e-03 1.000000000000e+01 -2.718406937176e+01 -2.687706362060e+01 -1.787141915460e+02 -1.786511459606e+02 
5.256791122018e-03 1.000000000000e+01 -2.718415754536e+01 -2.687717145073e+01 -1.786963000394e+02 -1.786323764169e+02 
5.329994080844e-03 1.000000000000e+01 -2.718424818899e+01 -2.687728230190e+01 -1.786781599746e+02 -1.786133460835e+02 
5.404216420706e-03 1.000000000000e+01 -2.718434137179e+01 -2.687739625871e+01 -1.786597679152e+02 -1.785940513538e+02 
5.479472336900e-03 1.000000000000e+01 -2.718443716482e+01 -2.687751340810e+01 -1.786411203780e+02 -1.785744885716e+02 
5.555776222399e-03 1.000000000000e+01 -2.718453564111e+01 -2.687763383944e+01 -1.786222138325e+02 -1.785546540310e+02 
5.633142670601e-03 1.000000000000e+01 -2.718463687575e+01 -2.687775764462e+01 -1.786030447001e+02 -1.785345439756e+02 
5.711586478126e-03 1.000000000000e+01 -2.718474094590e+01 -2.687788491805e+01 -1.785836093534e+02 -1.785141545979e+02 
5.791122647642e-03 1.000000000000e+01 -2.718484793090e+01 -2.687801575681e+01 -1.785639041160e+02 -1.784934820387e+02 
5.871766390733e-03 1.000000000000e+01 -2.718495791229e+01 -2.687815026071e+01 -1.785439252614e+02 -1.784725223863e+02 
5.953533130814e-03 1.000000000000e+01 -2.718507097388e+01 -2.687828853229e+01 -1.785236690126e+02 -1.784512716756e+02 
6.036438506076e-03 1.000000000000e+01 -2.718518720185e+01 -2.687843067703e+01 -1.785031315416e+02 -1.784297258882e+02 
6.120498372477e-03 1.000000000000e+01 -2.718530668472e+01 -2.687857680325e+01 -1.784823089682e+02 -1.784078809506e+02 
6.205728806777e-03 1.000000000000e+01 -2.718542951354e+01 -2.687872702239e+01 -1.784611973601e+02 -1.783857327346e+02 
6.292146109610e-03 1.000000000000e+01 -2.718555578187e+01 -2.687888144895e+01 -1.784397927314e+02 -1.783632770558e+02 
6.379766808606e-03 1.000000000000e+01 -2.718568558587e+01 -2.687904020062e+01 -1.784180910427e+02 -1.783405096733e+02 
6.468607661546e-03 1.000000000000e+01 -2.718581902443e+01 -2.687920339846e+01 -1.783960881999e+02 -1.783174262888e+02 
6.558685659571e-03 1.000000000000e+01 -2.718595619913e+01 -2.687937116677e+01 -1.783737800538e+02 -1.782940225460e+02 
6.650018030431e-03 1.000000000000e+01 -2.718609721442e+01 -2.687954363342e+01 -1.783511623991e+02 -1.782702940296e+02 
6.742622241778e-03 1.000000000000e+01 -2.718624217764e+01 -2.687972092979e+01 -1.783282309742e+02 -1.782462362650e+02 
6.836516004510e-03 1.000000000000e+01 -2.718639119916e+01 -2.687990319099e+01 -1.783049814600e+02 -1.782218447173e+02 
6.931717276155e-03 1.000000000000e+01 -2.718654439236e+01 -2.688009055579e+01 -1.782814094793e+02 -1.781971147903e+02 
7.028244264308e-03 1.000000000000e+01 -2.718670187383e+01 -2.688028316694e+01 -1.782575105963e+02 -1.781720418264e+02 
7.126115430112e-03 1.000000000000e+01 -2.718686376337e+01 -2.688048117110e+01 -1.782332803157e+02 -1.781466211049e+02 
7.225349491787e-03 1.000000000000e+01 -2.718703018414e+01 -2.688068471903e+01 -1.782087140820e+02 -1.781208478423e+02 
7.325965428215e-03 1.000000000000e+01 -2.718720126273e+01 -2.688089396573e+01 -1.781838072789e+02 -1.780947171906e+02 
7.427982482565e-03 1.000000000000e+01 -2.718737712922e+01 -2.688110907046e+01 -1.781585552281e+02 -1.780682242370e+02 
7.531420165974e-03 1.000000000000e+01 -2.718755791733e+01 -2.688133019692e+01 -1.781329531891e+02 -1.780413640031e+02 
7.636298261282e-03 1.000000000000e+01 -2.718774376450e+01 -2.688155751344e+01 -1.781069963583e+02 -1.780141314437e+02 
7.742636826811e-03 1.000000000000e+01 -2.718793481198e+01 -2.688179119294e+01 -1.780806798680e+02 -1.779865214466e+02 
7.850456200205e-03 1.000000000000e+01 -2.718813120495e+01 -2.688203141323e+01 -1.780539987858e+02 -1.779585288312e+02 
7.959777002315e-03 1.000000000000e+01 -2.718833309264e+01 -2.688227835701e+01 -1.780269481140e+02 -1.779301483482e+02 
8.070620141150e-03 1.000000000000e+01 -2.718854062840e+01 -2.688253221212e+01 -1.779995227883e+02 -1.779013746783e+02 
8.183006815867e-03 1.000000000000e+01 -2.718875396985e+01 -2.688279317157e+01 -1.779717176777e+02 -1.778722024316e+02 
8.296958520835e-03 1.000000000000e+01 -2.718897327899e+01 -2.688306143377e+01 -1.779435275833e+02 -1.778426261469e+02 
8.412497049736e-03 1.000000000000e+01 -2.718919872230e+01 -2.688333720266e+01 -1.779149472375e+02 -1.778126402906e+02 
8.529644499741e-03 1.000000000000e+01 -2.718943047092e+01 -2.688362068781e+01 -1.778859713033e+02 -1.777822392559e+02 
8.648423275732e-03 1.000000000000e+01 -2.718966870068e+01 -2.688391210462e+01 -1.778565943735e+02 -1.777514173622e+02 
8.768856094587e-03 1.000000000000e+01 -2.718991359233e+01 -2.688421167452e+01 -1.778268109700e+02 -1.777201688537e+02 
8.890965989529e-03 1.000000000000e+01 -2.719016533160e+01 -2.688451962501e+01 -1.777966155426e+02 -1.776884878993e+02 
9.014776314525e-03 1.000000000000e+01 -2.719042410941e+01 -2.688483619002e+01 -1.777660024687e+02 -1.776563685910e+02 
9.140310748756e-03 1.000000000000e+01 -2.719069012192e+01 -2.688516160987e+01 -1.777349660521e+02 -1.776238049433e+02 
9.267593301147e-03 1.000000000000e+01 -2.719096357075e+01 -2.688549613158e+01 -1.777035005226e+02 -1.775907908927e+02 
9.396648314955e-03 1.000000000000e+01 -2.719124466310e+01 -2.688584000906e+01 -1.776716000344e+02 -1.775573202961e+02 
9.527500472427e-03 1.000000000000e+01 -2.719153361189e+01 -2.688619350321e+01 -1.776392586663e+02 -1.775233869305e+02 
9.660174799523e-03 1.000000000000e+01 -2.719183063596e+01 -2.688655688222e+01 -1.776064704200e+02 -1.774889844919e+02 
9.794696670695e-03 1.000000000000e+01 -2.719213596017e+01 -2.688693042165e+01 -1.775732292197e+02 -1.774541065943e+02 
9.931091813750e-03 1.000000000000e+01 -2.719244981561e+01 -2.688731440476e+01 -1.775395289113e+02 -1.774187467690e+02 
1.006938631476e-02 1.000000000000e+01 -2.719277243976e+01 -2.688770912261e+01 -1.775053632612e+02 -1.773828984636e+02 
1.020960662306e-02 1.000000000000e+01 -2.719310407664e+01 -2.688811487432e+01 -1.774707259560e+02 -1.773465550412e+02 
1.035177955630e-02 1.000000000000e+01 -2.719344497702e+01 -2.688853196734e+01 -1.774356106013e+02 -1.773097097793e+02 
1.049593230558e-02 1.000000000000e+01 -2.719379539860e+01 -2.688896071758e+01 -1.774000107209e+02 -1.772723558691e+02 
1.064209244065e-02 1.000000000000e+01 -2.719415560617e+01 -2.688940144969e+01 -1.773639197559e+02 -1.772344864145e+02 
1.079028791516e-02 1.000000000000e+01 -2.719452587184e+01 -2.688985449732e+01 -1.773273310642e+02 -1.771960944313e+02 
1.094054707206e-02 1.000000000000e+01 -2.719490647519e+01 -2.689032020332e+01 -1.772902379194e+02 -1.771571728462e+02 
1.109289864895e-02 1.000000000000e+01 -2.719529770352e+01 -2.689079892004e+01 -1.772526335100e+02 -1.771177144959e+02 
1.124737178365e-02 1.000000000000e+01 -2.719569985204e+01 -2.689129100952e+01 -1.772145109386e+02 -1.770777121262e+02 
1.140399601970e-02 1.000000000000e+01 -2.719611322407e+01 -2.689179684383e+01 -1.771758632211e+02 -1.770371583913e+02 
1.156280131207e-02 1.000000000000e+01 -2.719653813129e+01 -2.689231680530e+01 -1.771366832857e+02 -1.769960458525e+02 
1.172381803287e-02 1.000000000000e+01 -2.719697489393e+01 -2.689285128677e+01 -1.770969639725e+02 -1.769543669778e+02 
1.188707697712e-02 1.000000000000e+01 -2.719742384103e+01 -2.689340069197e+01 -1.770566980323e+02 -1.769121141407e+02 
1.205260936871e-02 1.000000000000e+01 -2.719788531063e+01 -2.689396543569e+01 -1.770158781259e+02 -1.768692796192e+02 
1.222044686631e-02 1.000000000000e+01 -2.719835965010e+01 -2.689454594418e+01 -1.769744968235e+02 -1.768258555955e+02 
1.239062156948e-02 1.000000000000e+01 -2.719884721628e+01 -2.689514265542e+01 -1.769325466035e+02 -1.767818341545e+02 
1.256316602474e-02 1.000000000000e+01 -2.719934837582e+01 -2.689575601944e+01 -1.768900198523e+02 -1.767372072832e+02 
1.273811323186e-02 1.000000000000e+01 -2.719986350540e+01 -2.689638649863e+01 -1.768469088629e+02 -1.766919668699e+02 
1.291549665015e-02 1.000000000000e+01 -2.720039299201e+01 -2.689703456809e+01 -1.768032058345e+02 -1.766461047034e+02 
1.309535020483e-02 1.000000000000e+01 -2.720093723321e+01 -2.689770071598e+01 -1.767589028719e+02 -1.765996124720e+02 
1.327770829355e-02 1.000000000000e+01 -2.720149663745e+01 -2.689838544384e+01 -1.767139919844e+02 -1.765524817626e+02 
1.346260579299e-02 1.000000000000e+01 -2.720207162431e+01 -2.689908926699e+01 -1.766684650852e+02 -1.765047040602e+02 
1.365007806546e-02 1.000000000000e+01 -2.720266262482e+01 -2.689981271487e+01 -1.766223139908e+02 -1.764562707471e+02 
1.384016096573e-02 1.000000000000e+01 -2.720327008178e+01 -2.690055633140e+01 -1.765755304202e+02 -1.764071731016e+02 
1.403289084786e-02 1.000000000000e+01 -2.720389445002e+01 -2.690132067543e+01 -1.765281059944e+02 -1.763574022980e+02 
1.422830457214e-02 1.000000000000e+01 -2.720453619679e+01 -2.690210632108e+01 -1.764800322354e+02 -1.763069494050e+02 
1.442643951218e-02 1.000000000000e+01 -2.720519580201e+01 -2.690291385816e+01 -1.764313005660e+02 -1.762558053859e+02 
1.462733356201e-02 1.000000000000e+01 -2.720587375866e+01 -2.690374389261e+01 -1.763819023088e+02 -1.762039610972e+02 
1.483102514336e-02 1.000000000000e+01 -2.720657057311e+01 -2.690459704692e+01 -1.763318286858e+02 -1.761514072880e+02 
1.503755321300e-02 1.000000000000e+01 -2.720728676543e+01 -2.690547396052e+01 -1.762810708179e+02 -1.760981345997e+02 
1.524695727018e-02 1.000000000000e+01 -2.720802286984e+01 -2.690637529032e+01 -1.762296197240e+02 -1.760441335649e+02 
1.545927736419e-02 1.000000000000e+01 -2.720877943495e+01 -2.690730171109e+01 -1.761774663212e+02 -1.759893946072e+02 
1.567455410206e-02 1.000000000000e+01 -2.720955702427e+01 -2.690825391598e+01 -1.761246014235e+02 -1.759339080403e+02 
1.589282865623e-02 1.000000000000e+01 -2.721035621650e+01 -2.690923261697e+01 -1.760710157417e+02 -1.758776640676e+02 
1.611414277253e-02 1.000000000000e+01 -2.721117760595e+01 -2.691023854541e+01 -1.760166998832e+02 -1.758206527816e+02 
1.633853877810e-02 1.000000000000e+01 -2.721202180297e+01 -2.691127245246e+01 -1.759616443514e+02 -1.757628641635e+02 
1.656605958950e-02 1.000000000000e+01 -2.721288943433e+01 -2.691233510969e+01 -1.759058395451e+02 -1.757042880824e+02 
1.679674872093e-02 1.000000000000e+01 -2.721378114367e+01 -2.691342730957e+01 -1.758492757587e+02 -1.756449142957e+02 
1.703065029253e-02 1.000000000000e+01 -2.721469759191e+01 -2.691454986597e+01 -1.757919431816e+02 -1.755847324476e+02 
1.726780903884e-02 1.000000000000e+01 -2.721563945769e+01 -2.691570361483e+01 -1.757338318980e+02 -1.755237320696e+02 
1.750827031736e-02 1.000000000000e+01 -2.721660743786e+01 -2.691688941463e+01 -1.756749318870e+02 -1.754619025800e+02 
1.775208011718e-02 1.000000000000e+01 -2.721760224789e+01 -2.691810814702e+01 -1.756152330219e+02 -1.753992332835e+02 
1.799928506782e-02 1.000000000000e+01 -2.721862462239e+01 -2.691936071740e+01 -1.755547250708e+02 -1.753357133709e+02 
1.824993244816e-02 1.000000000000e+01 -2.721967531556e+01 -2.692064805559e+01 -1.754933976960e+02 -1.752713319194e+02 
1.850407019542e-02 1.000000000000e+01 -2.722075510170e+01 -2.692197111635e+01 -1.754312404546e+02 -1.752060778923e+02 
1.876174691439e-02 1.000000000000e+01 -2.722186477572e+01 -2.692333088013e+01 -1.753682427979e+02 -1.751399401385e+02 
1.902301188669e-02 1.000000000000e+01 -2.722300515365e+01 -2.692472835365e+01 -1.753043940722e+02 -1.750729073933e+02 
