%%% Bode Mag Phase 
frequency speed  m1 m2 m3 p1 p2 p3
4.512698211362e-01 3.000000000000e+01 -8.337790889778e+01 -5.751228613495e+01 -8.698021324270e+01 -1.436232517311e+01 -1.721284535034e+02 1.652803514864e+02 
4.533541807647e-01 3.000000000000e+01 -8.337874092886e+01 -5.751134759073e+01 -8.698097418568e+01 -1.442872028110e+01 -1.720911442207e+02 1.652123004280e+02 
4.554481677931e-01 3.000000000000e+01 -8.337958084562e+01 -5.751039888440e+01 -8.698174235543e+01 -1.449542263055e+01 -1.720536520209e+02 1.651439344026e+02 
4.575518266893e-01 3.000000000000e+01 -8.338042872435e+01 -5.750943989662e+01 -8.698251782210e+01 -1.456243364331e+01 -1.720159759721e+02 1.650752519516e+02 
4.596652021264e-01 3.000000000000e+01 -8.338128464208e+01 -5.750847050649e+01 -8.698330065657e+01 -1.462975474772e+01 -1.719781151380e+02 1.650062516097e+02 
4.617883389839e-01 3.000000000000e+01 -8.338214867661e+01 -5.750749059160e+01 -8.698409093041e+01 -1.469738737862e+01 -1.719400685784e+02 1.649369319049e+02 
4.639212823486e-01 3.000000000000e+01 -8.338302090652e+01 -5.750650002798e+01 -8.698488871591e+01 -1.476533297741e+01 -1.719018353486e+02 1.648672913585e+02 
4.660640775156e-01 3.000000000000e+01 -8.338390141119e+01 -5.750549869009e+01 -8.698569408610e+01 -1.483359299202e+01 -1.718634145001e+02 1.647973284851e+02 
4.682167699890e-01 3.000000000000e+01 -8.338479027078e+01 -5.750448645078e+01 -8.698650711475e+01 -1.490216887702e+01 -1.718248050801e+02 1.647270417923e+02 
4.703794054834e-01 3.000000000000e+01 -8.338568756626e+01 -5.750346318128e+01 -8.698732787636e+01 -1.497106209355e+01 -1.717860061317e+02 1.646564297813e+02 
4.725520299244e-01 3.000000000000e+01 -8.338659337943e+01 -5.750242875119e+01 -8.698815644620e+01 -1.504027410943e+01 -1.717470166941e+02 1.645854909461e+02 
4.747346894496e-01 3.000000000000e+01 -8.338750779288e+01 -5.750138302845e+01 -8.698899290028e+01 -1.510980639912e+01 -1.717078358022e+02 1.645142237740e+02 
4.769274304098e-01 3.000000000000e+01 -8.338843089005e+01 -5.750032587931e+01 -8.698983731540e+01 -1.517966044380e+01 -1.716684624870e+02 1.644426267452e+02 
4.791302993700e-01 3.000000000000e+01 -8.338936275521e+01 -5.749925716831e+01 -8.699068976912e+01 -1.524983773137e+01 -1.716288957754e+02 1.643706983334e+02 
4.813433431102e-01 3.000000000000e+01 -8.339030347349e+01 -5.749817675827e+01 -8.699155033980e+01 -1.532033975647e+01 -1.715891346904e+02 1.642984370050e+02 
4.835666086263e-01 3.000000000000e+01 -8.339125313087e+01 -5.749708451027e+01 -8.699241910658e+01 -1.539116802051e+01 -1.715491782509e+02 1.642258412194e+02 
4.858001431316e-01 3.000000000000e+01 -8.339221181419e+01 -5.749598028359e+01 -8.699329614941e+01 -1.546232403171e+01 -1.715090254720e+02 1.641529094294e+02 
4.880439940572e-01 3.000000000000e+01 -8.339317961117e+01 -5.749486393573e+01 -8.699418154904e+01 -1.553380930512e+01 -1.714686753648e+02 1.640796400803e+02 
4.902982090534e-01 3.000000000000e+01 -8.339415661041e+01 -5.749373532238e+01 -8.699507538707e+01 -1.560562536264e+01 -1.714281269365e+02 1.640060316107e+02 
4.925628359906e-01 3.000000000000e+01 -8.339514290141e+01 -5.749259429737e+01 -8.699597774589e+01 -1.567777373303e+01 -1.713873791904e+02 1.639320824519e+02 
4.948379229602e-01 3.000000000000e+01 -8.339613857457e+01 -5.749144071266e+01 -8.699688870874e+01 -1.575025595200e+01 -1.713464311261e+02 1.638577910281e+02 
4.971235182758e-01 3.000000000000e+01 -8.339714372121e+01 -5.749027441834e+01 -8.699780835973e+01 -1.582307356214e+01 -1.713052817393e+02 1.637831557566e+02 
4.994196704741e-01 3.000000000000e+01 -8.339815843355e+01 -5.748909526257e+01 -8.699873678378e+01 -1.589622811302e+01 -1.712639300219e+02 1.637081750473e+02 
5.017264283162e-01 3.000000000000e+01 -8.339918280477e+01 -5.748790309155e+01 -8.699967406672e+01 -1.596972116120e+01 -1.712223749623e+02 1.636328473029e+02 
5.040438407882e-01 3.000000000000e+01 -8.340021692897e+01 -5.748669774955e+01 -8.700062029522e+01 -1.604355427024e+01 -1.711806155450e+02 1.635571709191e+02 
5.063719571025e-01 3.000000000000e+01 -8.340126090122e+01 -5.748547907882e+01 -8.700157555685e+01 -1.611772901074e+01 -1.711386507508e+02 1.634811442841e+02 
5.087108266988e-01 3.000000000000e+01 -8.340231481754e+01 -5.748424691961e+01 -8.700253994006e+01 -1.619224696034e+01 -1.710964795573e+02 1.634047657791e+02 
5.110604992452e-01 3.000000000000e+01 -8.340337877493e+01 -5.748300111011e+01 -8.700351353423e+01 -1.626710970378e+01 -1.710541009381e+02 1.633280337777e+02 
5.134210246392e-01 3.000000000000e+01 -8.340445287136e+01 -5.748174148646e+01 -8.700449642961e+01 -1.634231883292e+01 -1.710115138635e+02 1.632509466465e+02 
5.157924530088e-01 3.000000000000e+01 -8.340553720580e+01 -5.748046788269e+01 -8.700548871740e+01 -1.641787594674e+01 -1.709687173003e+02 1.631735027445e+02 
5.181748347134e-01 3.000000000000e+01 -8.340663187824e+01 -5.747918013070e+01 -8.700649048974e+01 -1.649378265138e+01 -1.709257102119e+02 1.630957004233e+02 
5.205682203452e-01 3.000000000000e+01 -8.340773698967e+01 -5.747787806025e+01 -8.700750183968e+01 -1.657004056019e+01 -1.708824915584e+02 1.630175380274e+02 
5.229726607299e-01 3.000000000000e+01 -8.340885264209e+01 -5.747656149893e+01 -8.700852286124e+01 -1.664665129370e+01 -1.708390602966e+02 1.629390138936e+02 
5.253882069282e-01 3.000000000000e+01 -8.340997893857e+01 -5.747523027211e+01 -8.700955364940e+01 -1.672361647971e+01 -1.707954153798e+02 1.628601263513e+02 
5.278149102363e-01 3.000000000000e+01 -8.341111598321e+01 -5.747388420293e+01 -8.701059430012e+01 -1.680093775325e+01 -1.707515557586e+02 1.627808737224e+02 
5.302528221876e-01 3.000000000000e+01 -8.341226388115e+01 -5.747252311226e+01 -8.701164491033e+01 -1.687861675666e+01 -1.707074803800e+02 1.627012543214e+02 
5.327019945534e-01 3.000000000000e+01 -8.341342273865e+01 -5.747114681870e+01 -8.701270557797e+01 -1.695665513958e+01 -1.706631881882e+02 1.626212664552e+02 
5.351624793442e-01 3.000000000000e+01 -8.341459266299e+01 -5.746975513850e+01 -8.701377640195e+01 -1.703505455899e+01 -1.706186781245e+02 1.625409084230e+02 
5.376343288107e-01 3.000000000000e+01 -8.341577376260e+01 -5.746834788560e+01 -8.701485748225e+01 -1.711381667923e+01 -1.705739491270e+02 1.624601785167e+02 
5.401175954450e-01 3.000000000000e+01 -8.341696614697e+01 -5.746692487151e+01 -8.701594891982e+01 -1.719294317202e+01 -1.705290001311e+02 1.623790750204e+02 
5.426123319814e-01 3.000000000000e+01 -8.341816992674e+01 -5.746548590537e+01 -8.701705081668e+01 -1.727243571650e+01 -1.704838300695e+02 1.622975962106e+02 
5.451185913981e-01 3.000000000000e+01 -8.341938521366e+01 -5.746403079387e+01 -8.701816327589e+01 -1.735229599923e+01 -1.704384378721e+02 1.622157403561e+02 
5.476364269179e-01 3.000000000000e+01 -8.342061212062e+01 -5.746255934123e+01 -8.701928640158e+01 -1.743252571424e+01 -1.703928224662e+02 1.621335057180e+02 
5.501658920092e-01 3.000000000000e+01 -8.342185076168e+01 -5.746107134916e+01 -8.702042029893e+01 -1.751312656303e+01 -1.703469827766e+02 1.620508905498e+02 
5.527070403878e-01 3.000000000000e+01 -8.342310125204e+01 -5.745956661686e+01 -8.702156507422e+01 -1.759410025462e+01 -1.703009177257e+02 1.619678930973e+02 
5.552599260172e-01 3.000000000000e+01 -8.342436370811e+01 -5.745804494093e+01 -8.702272083483e+01 -1.767544850553e+01 -1.702546262334e+02 1.618845115982e+02 
5.578246031104e-01 3.000000000000e+01 -8.342563824747e+01 -5.745650611541e+01 -8.702388768922e+01 -1.775717303985e+01 -1.702081072174e+02 1.618007442828e+02 
5.604011261306e-01 3.000000000000e+01 -8.342692498889e+01 -5.745494993170e+01 -8.702506574699e+01 -1.783927558925e+01 -1.701613595933e+02 1.617165893733e+02 
5.629895497928e-01 3.000000000000e+01 -8.342822405240e+01 -5.745337617853e+01 -8.702625511888e+01 -1.792175789297e+01 -1.701143822746e+02 1.616320450843e+02 
5.655899290645e-01 3.000000000000e+01 -8.342953555921e+01 -5.745178464196e+01 -8.702745591674e+01 -1.800462169791e+01 -1.700671741727e+02 1.615471096225e+02 
5.682023191673e-01 3.000000000000e+01 -8.343085963182e+01 -5.745017510529e+01 -8.702866825361e+01 -1.808786875857e+01 -1.700197341973e+02 1.614617811865e+02 
5.708267755777e-01 3.000000000000e+01 -8.343219639394e+01 -5.744854734910e+01 -8.702989224368e+01 -1.817150083713e+01 -1.699720612564e+02 1.613760579672e+02 
5.734633540284e-01 3.000000000000e+01 -8.343354597059e+01 -5.744690115115e+01 -8.703112800232e+01 -1.825551970346e+01 -1.699241542560e+02 1.612899381474e+02 
5.761121105097e-01 3.000000000000e+01 -8.343490848804e+01 -5.744523628638e+01 -8.703237564611e+01 -1.833992713514e+01 -1.698760121010e+02 1.612034199023e+02 
5.787731012704e-01 3.000000000000e+01 -8.343628407389e+01 -5.744355252688e+01 -8.703363529282e+01 -1.842472491746e+01 -1.698276336946e+02 1.611165013986e+02 
5.814463828191e-01 3.000000000000e+01 -8.343767285703e+01 -5.744184964182e+01 -8.703490706144e+01 -1.850991484349e+01 -1.697790179389e+02 1.610291807955e+02 
5.841320119255e-01 3.000000000000e+01 -8.343907496768e+01 -5.744012739746e+01 -8.703619107221e+01 -1.859549871403e+01 -1.697301637346e+02 1.609414562438e+02 
5.868300456214e-01 3.000000000000e+01 -8.344049053741e+01 -5.743838555710e+01 -8.703748744660e+01 -1.868147833770e+01 -1.696810699817e+02 1.608533258865e+02 
5.895405412021e-01 3.000000000000e+01 -8.344191969912e+01 -5.743662388102e+01 -8.703879630735e+01 -1.876785553093e+01 -1.696317355789e+02 1.607647878583e+02 
5.922635562274e-01 3.000000000000e+01 -8.344336258711e+01 -5.743484212647e+01 -8.704011777846e+01 -1.885463211797e+01 -1.695821594245e+02 1.606758402861e+02 
5.949991485232e-01 3.000000000000e+01 -8.344481933704e+01 -5.743304004763e+01 -8.704145198525e+01 -1.894180993093e+01 -1.695323404160e+02 1.605864812885e+02 
5.977473761823e-01 3.000000000000e+01 -8.344629008598e+01 -5.743121739557e+01 -8.704279905430e+01 -1.902939080979e+01 -1.694822774504e+02 1.604967089760e+02 
6.005082975659e-01 3.000000000000e+01 -8.344777497242e+01 -5.742937391822e+01 -8.704415911354e+01 -1.911737660240e+01 -1.694319694246e+02 1.604065214509e+02 
6.032819713047e-01 3.000000000000e+01 -8.344927413627e+01 -5.742750936030e+01 -8.704553229222e+01 -1.920576916454e+01 -1.693814152350e+02 1.603159168075e+02 
6.060684563004e-01 3.000000000000e+01 -8.345078771887e+01 -5.742562346335e+01 -8.704691872094e+01 -1.929457035991e+01 -1.693306137784e+02 1.602248931317e+02 
6.088678117264e-01 3.000000000000e+01 -8.345231586306e+01 -5.742371596563e+01 -8.704831853164e+01 -1.938378206016e+01 -1.692795639513e+02 1.601334485013e+02 
6.116800970298e-01 3.000000000000e+01 -8.345385871313e+01 -5.742178660211e+01 -8.704973185765e+01 -1.947340614488e+01 -1.692282646510e+02 1.600415809858e+02 
6.145053719321e-01 3.000000000000e+01 -8.345541641486e+01 -5.741983510442e+01 -8.705115883370e+01 -1.956344450167e+01 -1.691767147749e+02 1.599492886467e+02 
6.173436964305e-01 3.000000000000e+01 -8.345698911554e+01 -5.741786120083e+01 -8.705259959592e+01 -1.965389902610e+01 -1.691249132213e+02 1.598565695368e+02 
6.201951307996e-01 3.000000000000e+01 -8.345857696400e+01 -5.741586461620e+01 -8.705405428184e+01 -1.974477162176e+01 -1.690728588894e+02 1.597634217010e+02 
6.230597355923e-01 3.000000000000e+01 -8.346018011061e+01 -5.741384507191e+01 -8.705552303046e+01 -1.983606420027e+01 -1.690205506792e+02 1.596698431757e+02 
6.259375716411e-01 3.000000000000e+01 -8.346179870727e+01 -5.741180228591e+01 -8.705700598220e+01 -1.992777868129e+01 -1.689679874923e+02 1.595758319889e+02 
6.288287000596e-01 3.000000000000e+01 -8.346343290749e+01 -5.740973597258e+01 -8.705850327897e+01 -2.001991699254e+01 -1.689151682316e+02 1.594813861606e+02 
6.317331822435e-01 3.000000000000e+01 -8.346508286635e+01 -5.740764584274e+01 -8.706001506416e+01 -2.011248106981e+01 -1.688620918014e+02 1.593865037021e+02 
6.346510798723e-01 3.000000000000e+01 -8.346674874056e+01 -5.740553160361e+01 -8.706154148266e+01 -2.020547285698e+01 -1.688087571083e+02 1.592911826165e+02 
6.375824549103e-01 3.000000000000e+01 -8.346843068844e+01 -5.740339295878e+01 -8.706308268087e+01 -2.029889430602e+01 -1.687551630607e+02 1.591954208984e+02 
6.405273696079e-01 3.000000000000e+01 -8.347012886995e+01 -5.740122960811e+01 -8.706463880672e+01 -2.039274737703e+01 -1.687013085693e+02 1.590992165342e+02 
6.434858865031e-01 3.000000000000e+01 -8.347184344673e+01 -5.739904124779e+01 -8.706621000971e+01 -2.048703403823e+01 -1.686471925475e+02 1.590025675017e+02 
6.464580684229e-01 3.000000000000e+01 -8.347357458210e+01 -5.739682757020e+01 -8.706779644089e+01 -2.058175626596e+01 -1.685928139113e+02 1.589054717703e+02 
6.494439784843e-01 3.000000000000e+01 -8.347532244106e+01 -5.739458826392e+01 -8.706939825291e+01 -2.067691604472e+01 -1.685381715798e+02 1.588079273010e+02 
6.524436800958e-01 3.000000000000e+01 -8.347708719034e+01 -5.739232301371e+01 -8.707101560000e+01 -2.077251536719e+01 -1.684832644752e+02 1.587099320464e+02 
6.554572369591e-01 3.000000000000e+01 -8.347886899842e+01 -5.739003150039e+01 -8.707264863804e+01 -2.086855623419e+01 -1.684280915234e+02 1.586114839505e+02 
6.584847130696e-01 3.000000000000e+01 -8.348066803551e+01 -5.738771340090e+01 -8.707429752450e+01 -2.096504065472e+01 -1.683726516540e+02 1.585125809488e+02 
6.615261727189e-01 3.000000000000e+01 -8.348248447361e+01 -5.738536838818e+01 -8.707596241856e+01 -2.106197064600e+01 -1.683169438004e+02 1.584132209686e+02 
6.645816804950e-01 3.000000000000e+01 -8.348431848651e+01 -5.738299613116e+01 -8.707764348105e+01 -2.115934823340e+01 -1.682609669005e+02 1.583134019285e+02 
6.676513012845e-01 3.000000000000e+01 -8.348617024981e+01 -5.738059629472e+01 -8.707934087447e+01 -2.125717545053e+01 -1.682047198969e+02 1.582131217384e+02 
6.707351002738e-01 3.000000000000e+01 -8.348803994094e+01 -5.737816853962e+01 -8.708105476306e+01 -2.135545433919e+01 -1.681482017367e+02 1.581123783000e+02 
6.738331429501e-01 3.000000000000e+01 -8.348992773919e+01 -5.737571252253e+01 -8.708278531279e+01 -2.145418694941e+01 -1.680914113724e+02 1.580111695063e+02 
6.769454951033e-01 3.000000000000e+01 -8.349183382573e+01 -5.737322789588e+01 -8.708453269135e+01 -2.155337533944e+01 -1.680343477618e+02 1.579094932418e+02 
6.800722228272e-01 3.000000000000e+01 -8.349375838359e+01 -5.737071430792e+01 -8.708629706823e+01 -2.165302157574e+01 -1.679770098686e+02 1.578073473826e+02 
6.832133925206e-01 3.000000000000e+01 -8.349570159776e+01 -5.736817140262e+01 -8.708807861468e+01 -2.175312773303e+01 -1.679193966624e+02 1.577047297961e+02 
6.863690708893e-01 3.000000000000e+01 -8.349766365513e+01 -5.736559881964e+01 -8.708987750378e+01 -2.185369589423e+01 -1.678615071194e+02 1.576016383410e+02 
6.895393249470e-01 3.000000000000e+01 -8.349964474456e+01 -5.736299619429e+01 -8.709169391042e+01 -2.195472815053e+01 -1.678033402222e+02 1.574980708678e+02 
6.927242220172e-01 3.000000000000e+01 -8.350164505687e+01 -5.736036315749e+01 -8.709352801134e+01 -2.205622660133e+01 -1.677448949607e+02 1.573940252183e+02 
6.959238297339e-01 3.000000000000e+01 -8.350366478491e+01 -5.735769933572e+01 -8.709537998514e+01 -2.215819335429e+01 -1.676861703321e+02 1.572894992255e+02 
6.991382160440e-01 3.000000000000e+01 -8.350570412353e+01 -5.735500435100e+01 -8.709725001232e+01 -2.226063052529e+01 -1.676271653413e+02 1.571844907141e+02 
7.023674492078e-01 3.000000000000e+01 -8.350776326961e+01 -5.735227782082e+01 -8.709913827529e+01 -2.236354023846e+01 -1.675678790013e+02 1.570789975003e+02 
7.056115978012e-01 3.000000000000e+01 -8.350984242211e+01 -5.734951935809e+01 -8.710104495837e+01 -2.246692462615e+01 -1.675083103338e+02 1.569730173915e+02 
7.088707307167e-01 3.000000000000e+01 -8.351194178209e+01 -5.734672857116e+01 -8.710297024784e+01 -2.257078582897e+01 -1.674484583690e+02 1.568665481866e+02 
7.121449171651e-01 3.000000000000e+01 -8.351406155268e+01 -5.734390506370e+01 -8.710491433195e+01 -2.267512599573e+01 -1.673883221465e+02 1.567595876760e+02 
7.154342266767e-01 3.000000000000e+01 -8.351620193917e+01 -5.734104843470e+01 -8.710687740094e+01 -2.277994728346e+01 -1.673279007155e+02 1.566521336416e+02 
7.187387291032e-01 3.000000000000e+01 -8.351836314901e+01 -5.733815827843e+01 -8.710885964708e+01 -2.288525185744e+01 -1.672671931354e+02 1.565441838565e+02 
7.220584946186e-01 3.000000000000e+01 -8.352054539181e+01 -5.733523418438e+01 -8.711086126465e+01 -2.299104189114e+01 -1.672061984756e+02 1.564357360855e+02 
7.253935937214e-01 3.000000000000e+01 -8.352274887940e+01 -5.733227573723e+01 -8.711288245001e+01 -2.309731956621e+01 -1.671449158168e+02 1.563267880847e+02 
7.287440972355e-01 3.000000000000e+01 -8.352497382581e+01 -5.732928251680e+01 -8.711492340159e+01 -2.320408707254e+01 -1.670833442508e+02 1.562173376018e+02 
7.321100763119e-01 3.000000000000e+01 -8.352722044734e+01 -5.732625409804e+01 -8.711698431992e+01 -2.331134660816e+01 -1.670214828810e+02 1.561073823757e+02 
7.354916024304e-01 3.000000000000e+01 -8.352948896256e+01 -5.732319005093e+01 -8.711906540768e+01 -2.341910037929e+01 -1.669593308232e+02 1.559969201372e+02 
7.388887474009e-01 3.000000000000e+01 -8.353177959234e+01 -5.732008994049e+01 -8.712116686966e+01 -2.352735060031e+01 -1.668968872057e+02 1.558859486081e+02 
7.423015833649e-01 3.000000000000e+01 -8.353409255988e+01 -5.731695332674e+01 -8.712328891287e+01 -2.363609949374e+01 -1.668341511698e+02 1.557744655021e+02 
7.457301827971e-01 3.000000000000e+01 -8.353642809071e+01 -5.731377976461e+01 -8.712543174648e+01 -2.374534929022e+01 -1.667711218706e+02 1.556624685243e+02 
7.491746185071e-01 3.000000000000e+01 -8.353878641276e+01 -5.731056880395e+01 -8.712759558190e+01 -2.385510222853e+01 -1.667077984771e+02 1.555499553710e+02 
7.526349636406e-01 3.000000000000e+01 -8.354116775632e+01 -5.730731998948e+01 -8.712978063279e+01 -2.396536055552e+01 -1.666441801729e+02 1.554369237306e+02 
7.561112916815e-01 3.000000000000e+01 -8.354357235416e+01 -5.730403286073e+01 -8.713198711504e+01 -2.407612652612e+01 -1.665802661566e+02 1.553233712826e+02 
7.596036764526e-01 3.000000000000e+01 -8.354600044145e+01 -5.730070695204e+01 -8.713421524690e+01 -2.418740240332e+01 -1.665160556423e+02 1.552092956983e+02 
7.631121921182e-01 3.000000000000e+01 -8.354845225587e+01 -5.729734179246e+01 -8.713646524888e+01 -2.429919045815e+01 -1.664515478604e+02 1.550946946405e+02 
7.666369131847e-01 3.000000000000e+01 -8.355092803760e+01 -5.729393690579e+01 -8.713873734386e+01 -2.441149296963e+01 -1.663867420579e+02 1.549795657637e+02 
7.701779145030e-01 3.000000000000e+01 -8.355342802934e+01 -5.729049181048e+01 -8.714103175709e+01 -2.452431222480e+01 -1.663216374988e+02 1.548639067140e+02 
7.737352712695e-01 3.000000000000e+01 -8.355595247637e+01 -5.728700601962e+01 -8.714334871622e+01 -2.463765051863e+01 -1.662562334650e+02 1.547477151290e+02 
7.773090590281e-01 3.000000000000e+01 -8.355850162653e+01 -5.728347904090e+01 -8.714568845130e+01 -2.475151015403e+01 -1.661905292566e+02 1.546309886382e+02 
7.808993536713e-01 3.000000000000e+01 -8.356107573029e+01 -5.727991037659e+01 -8.714805119486e+01 -2.486589344183e+01 -1.661245241927e+02 1.545137248628e+02 
7.845062314426e-01 3.000000000000e+01 -8.356367504077e+01 -5.727629952348e+01 -8.715043718187e+01 -2.498080270070e+01 -1.660582176118e+02 1.543959214156e+02 
7.881297689373e-01 3.000000000000e+01 -8.356629981375e+01 -5.727264597284e+01 -8.715284664982e+01 -2.509624025718e+01 -1.659916088726e+02 1.542775759012e+02 
7.917700431046e-01 3.000000000000e+01 -8.356895030770e+01 -5.726894921044e+01 -8.715527983873e+01 -2.521220844560e+01 -1.659246973544e+02 1.541586859161e+02 
7.954271312492e-01 3.000000000000e+01 -8.357162678383e+01 -5.726520871644e+01 -8.715773699117e+01 -2.532870960806e+01 -1.658574824577e+02 1.540392490485e+02 
7.991011110328e-01 3.000000000000e+01 -8.357432950611e+01 -5.726142396542e+01 -8.716021835229e+01 -2.544574609440e+01 -1.657899636052e+02 1.539192628786e+02 
8.027920604756e-01 3.000000000000e+01 -8.357705874130e+01 -5.725759442633e+01 -8.716272416984e+01 -2.556332026214e+01 -1.657221402421e+02 1.537987249784e+02 
8.065000579586e-01 3.000000000000e+01 -8.357981475896e+01 -5.725371956246e+01 -8.716525469424e+01 -2.568143447646e+01 -1.656540118368e+02 1.536776329118e+02 
8.102251822245e-01 3.000000000000e+01 -8.358259783151e+01 -5.724979883139e+01 -8.716781017854e+01 -2.580009111015e+01 -1.655855778817e+02 1.535559842349e+02 
8.139675123798e-01 3.000000000000e+01 -8.358540823424e+01 -5.724583168500e+01 -8.717039087851e+01 -2.591929254356e+01 -1.655168378937e+02 1.534337764956e+02 
8.177271278964e-01 3.000000000000e+01 -8.358824624535e+01 -5.724181756940e+01 -8.717299705263e+01 -2.603904116455e+01 -1.654477914154e+02 1.533110072339e+02 
8.215041086132e-01 3.000000000000e+01 -8.359111214598e+01 -5.723775592496e+01 -8.717562896215e+01 -2.615933936845e+01 -1.653784380149e+02 1.531876739820e+02 
8.252985347379e-01 3.000000000000e+01 -8.359400622023e+01 -5.723364618623e+01 -8.717828687109e+01 -2.628018955801e+01 -1.653087772873e+02 1.530637742643e+02 
8.291104868488e-01 3.000000000000e+01 -8.359692875522e+01 -5.722948778193e+01 -8.718097104627e+01 -2.640159414333e+01 -1.652388088552e+02 1.529393055972e+02 
8.329400458962e-01 3.000000000000e+01 -8.359988004108e+01 -5.722528013495e+01 -8.718368175738e+01 -2.652355554184e+01 -1.651685323694e+02 1.528142654895e+02 
8.367872932043e-01 3.000000000000e+01 -8.360286037101e+01 -5.722102266232e+01 -8.718641927696e+01 -2.664607617819e+01 -1.650979475095e+02 1.526886514424e+02 
8.406523104731e-01 3.000000000000e+01 -8.360587004132e+01 -5.721671477517e+01 -8.718918388046e+01 -2.676915848425e+01 -1.650270539851e+02 1.525624609493e+02 
8.445351797799e-01 3.000000000000e+01 -8.360890935144e+01 -5.721235587872e+01 -8.719197584626e+01 -2.689280489900e+01 -1.649558515361e+02 1.524356914962e+02 
8.484359835809e-01 3.000000000000e+01 -8.361197860396e+01 -5.720794537230e+01 -8.719479545572e+01 -2.701701786847e+01 -1.648843399339e+02 1.523083405614e+02 
8.523548047134e-01 3.000000000000e+01 -8.361507810467e+01 -5.720348264927e+01 -8.719764299318e+01 -2.714179984572e+01 -1.648125189817e+02 1.521804056159e+02 
8.562917263972e-01 3.000000000000e+01 -8.361820816258e+01 -5.719896709704e+01 -8.720051874600e+01 -2.726715329070e+01 -1.647403885160e+02 1.520518841233e+02 
8.602468322366e-01 3.000000000000e+01 -8.362136908997e+01 -5.719439809707e+01 -8.720342300462e+01 -2.739308067025e+01 -1.646679484069e+02 1.519227735398e+02 
8.642202062218e-01 3.000000000000e+01 -8.362456120243e+01 -5.718977502484e+01 -8.720635606256e+01 -2.751958445798e+01 -1.645951985590e+02 1.517930713146e+02 
8.682119327313e-01 3.000000000000e+01 -8.362778481885e+01 -5.718509724984e+01 -8.720931821646e+01 -2.764666713418e+01 -1.645221389126e+02 1.516627748894e+02 
8.722220965331e-01 3.000000000000e+01 -8.363104026150e+01 -5.718036413556e+01 -8.721230976613e+01 -2.777433118580e+01 -1.644487694440e+02 1.515318816991e+02 
8.762507827867e-01 3.000000000000e+01 -8.363432785607e+01 -5.717557503950e+01 -8.721533101454e+01 -2.790257910632e+01 -1.643750901671e+02 1.514003891715e+02 
8.802980770451e-01 3.000000000000e+01 -8.363764793165e+01 -5.717072931316e+01 -8.721838226793e+01 -2.803141339566e+01 -1.643011011336e+02 1.512682947272e+02 
8.843640652564e-01 3.000000000000e+01 -8.364100082083e+01 -5.716582630204e+01 -8.722146383575e+01 -2.816083656014e+01 -1.642268024343e+02 1.511355957805e+02 
8.884488337655e-01 3.000000000000e+01 -8.364438685969e+01 -5.716086534560e+01 -8.722457603076e+01 -2.829085111235e+01 -1.641521942000e+02 1.510022897384e+02 
8.925524693164e-01 3.000000000000e+01 -8.364780638787e+01 -5.715584577735e+01 -8.722771916905e+01 -2.842145957105e+01 -1.640772766022e+02 1.508683740016e+02 
8.966750590537e-01 3.000000000000e+01 -8.365125974857e+01 -5.715076692475e+01 -8.723089357004e+01 -2.855266446110e+01 -1.640020498544e+02 1.507338459640e+02 
9.008166905243e-01 3.000000000000e+01 -8.365474728861e+01 -5.714562810929e+01 -8.723409955659e+01 -2.868446831336e+01 -1.639265142126e+02 1.505987030132e+02 
9.049774516797e-01 3.000000000000e+01 -8.365826935849e+01 -5.714042864649e+01 -8.723733745493e+01 -2.881687366457e+01 -1.638506699767e+02 1.504629425302e+02 
9.091574308776e-01 3.000000000000e+01 -8.366182631236e+01 -5.713516784588e+01 -8.724060759481e+01 -2.894988305725e+01 -1.637745174912e+02 1.503265618900e+02 
9.133567168836e-01 3.000000000000e+01 -8.366541850812e+01 -5.712984501102e+01 -8.724391030942e+01 -2.908349903960e+01 -1.636980571465e+02 1.501895584611e+02 
9.175753988737e-01 3.000000000000e+01 -8.366904630744e+01 -5.712445943954e+01 -8.724724593554e+01 -2.921772416536e+01 -1.636212893793e+02 1.500519296062e+02 
9.218135664353e-01 3.000000000000e+01 -8.367271007579e+01 -5.711901042316e+01 -8.725061481348e+01 -2.935256099374e+01 -1.635442146745e+02 1.499136726819e+02 
9.260713095701e-01 3.000000000000e+01 -8.367641018246e+01 -5.711349724765e+01 -8.725401728717e+01 -2.948801208926e+01 -1.634668335652e+02 1.497747850391e+02 
9.303487186951e-01 3.000000000000e+01 -8.368014700067e+01 -5.710791919295e+01 -8.725745370417e+01 -2.962408002166e+01 -1.633891466348e+02 1.496352640227e+02 
9.346458846451e-01 3.000000000000e+01 -8.368392090751e+01 -5.710227553311e+01 -8.726092441575e+01 -2.976076736573e+01 -1.633111545172e+02 1.494951069723e+02 
9.389628986745e-01 3.000000000000e+01 -8.368773228405e+01 -5.709656553637e+01 -8.726442977685e+01 -2.989807670124e+01 -1.632328578981e+02 1.493543112219e+02 
9.432998524591e-01 3.000000000000e+01 -8.369158151538e+01 -5.709078846517e+01 -8.726797014621e+01 -3.003601061274e+01 -1.631542575165e+02 1.492128741001e+02 
9.476568380981e-01 3.000000000000e+01 -8.369546899059e+01 -5.708494357620e+01 -8.727154588632e+01 -3.017457168949e+01 -1.630753541653e+02 1.490707929304e+02 
