%%% Bode Mag Phase 
frequency speed  m1 m2 p1 p2
1.124737178365e-02 1.000000000000e+00 -3.445603504801e+01 -6.985757926363e+01 6.385886396100e-01 1.612613725628e+02 
1.143031129114e-02 1.000000000000e+00 -3.445607254561e+01 -6.984212335529e+01 6.489758587959e-01 1.609804942694e+02 
1.161622632609e-02 1.000000000000e+00 -3.445611127309e+01 -6.982621921745e+01 6.595320525087e-01 1.606961228318e+02 
1.180516528569e-02 1.000000000000e+00 -3.445615127077e+01 -6.980985559929e+01 6.702599703941e-01 1.604082464469e+02 
1.199717735436e-02 1.000000000000e+00 -3.445619258031e+01 -6.979302106979e+01 6.811624068831e-01 1.601168547536e+02 
1.219231251649e-02 1.000000000000e+00 -3.445623524474e+01 -6.977570402081e+01 6.922422019233e-01 1.598219388982e+02 
1.239062156948e-02 1.000000000000e+00 -3.445627930848e+01 -6.975789267076e+01 7.035022417224e-01 1.595234915996e+02 
1.259215613694e-02 1.000000000000e+00 -3.445632481743e+01 -6.973957506863e+01 7.149454595043e-01 1.592215072152e+02 
1.279696868216e-02 1.000000000000e+00 -3.445637181898e+01 -6.972073909853e+01 7.265748362768e-01 1.589159818075e+02 
1.300511252173e-02 1.000000000000e+00 -3.445642036209e+01 -6.970137248464e+01 7.383934016129e-01 1.586069132112e+02 
1.321664183947e-02 1.000000000000e+00 -3.445647049730e+01 -6.968146279677e+01 7.504042344444e-01 1.582943011004e+02 
1.343161170046e-02 1.000000000000e+00 -3.445652227684e+01 -6.966099745636e+01 7.626104638686e-01 1.579781470561e+02 
1.365007806546e-02 1.000000000000e+00 -3.445657575463e+01 -6.963996374298e+01 7.750152699687e-01 1.576584546331e+02 
1.387209780542e-02 1.000000000000e+00 -3.445663098636e+01 -6.961834880148e+01 7.876218846474e-01 1.573352294276e+02 
1.409772871629e-02 1.000000000000e+00 -3.445668802957e+01 -6.959613964954e+01 8.004335924746e-01 1.570084791439e+02 
1.432702953410e-02 1.000000000000e+00 -3.445674694365e+01 -6.957332318595e+01 8.134537315483e-01 1.566782136603e+02 
1.456005995021e-02 1.000000000000e+00 -3.445680778997e+01 -6.954988619931e+01 8.266856943712e-01 1.563444450947e+02 
1.479688062686e-02 1.000000000000e+00 -3.445687063189e+01 -6.952581537742e+01 8.401329287401e-01 1.560071878693e+02 
1.503755321300e-02 1.000000000000e+00 -3.445693553488e+01 -6.950109731721e+01 8.537989386516e-01 1.556664587734e+02 
1.528214036026e-02 1.000000000000e+00 -3.445700256652e+01 -6.947571853526e+01 8.676872852214e-01 1.553222770259e+02 
1.553070573933e-02 1.000000000000e+00 -3.445707179663e+01 -6.944966547894e+01 8.818015876198e-01 1.549746643352e+02 
1.578331405652e-02 1.000000000000e+00 -3.445714329731e+01 -6.942292453813e+01 8.961455240226e-01 1.546236449576e+02 
1.604003107057e-02 1.000000000000e+00 -3.445721714304e+01 -6.939548205753e+01 9.107228325772e-01 1.542692457542e+02 
1.630092360980e-02 1.000000000000e+00 -3.445729341072e+01 -6.936732434959e+01 9.255373123852e-01 1.539114962440e+02 
1.656605958950e-02 1.000000000000e+00 -3.445737217979e+01 -6.933843770802e+01 9.405928245015e-01 1.535504286562e+02 
1.683550802961e-02 1.000000000000e+00 -3.445745353229e+01 -6.930880842185e+01 9.558932929493e-01 1.531860779779e+02 
1.710933907269e-02 1.000000000000e+00 -3.445753755296e+01 -6.927842279007e+01 9.714427057526e-01 1.528184820003e+02 
1.738762400216e-02 1.000000000000e+00 -3.445762432930e+01 -6.924726713689e+01 9.872451159860e-01 1.524476813600e+02 
1.767043526089e-02 1.000000000000e+00 -3.445771395170e+01 -6.921532782742e+01 1.003304642841e+00 1.520737195778e+02 
1.795784647002e-02 1.000000000000e+00 -3.445780651351e+01 -6.918259128401e+01 1.019625472711e+00 1.516966430933e+02 
1.824993244816e-02 1.000000000000e+00 -3.445790211113e+01 -6.914904400294e+01 1.036211860295e+00 1.513165012946e+02 
1.854676923085e-02 1.000000000000e+00 -3.445800084414e+01 -6.911467257171e+01 1.053068129717e+00 1.509333465449e+02 
1.884843409034e-02 1.000000000000e+00 -3.445810281538e+01 -6.907946368672e+01 1.070198675667e+00 1.505472342030e+02 
1.915500555574e-02 1.000000000000e+00 -3.445820813105e+01 -6.904340417135e+01 1.087607964561e+00 1.501582226400e+02 
1.946656343342e-02 1.000000000000e+00 -3.445831690087e+01 -6.900648099444e+01 1.105300535717e+00 1.497663732504e+02 
1.978318882784e-02 1.000000000000e+00 -3.445842923811e+01 -6.896868128913e+01 1.123281002554e+00 1.493717504575e+02 
2.010496416260e-02 1.000000000000e+00 -3.445854525981e+01 -6.892999237197e+01 1.141554053811e+00 1.489744217137e+02 
2.043197320195e-02 1.000000000000e+00 -3.445866508679e+01 -6.889040176230e+01 1.160124454786e+00 1.485744574950e+02 
2.076430107256e-02 1.000000000000e+00 -3.445878884389e+01 -6.884989720186e+01 1.178997048592e+00 1.481719312889e+02 
2.110203428569e-02 1.000000000000e+00 -3.445891666002e+01 -6.880846667452e+01 1.198176757442e+00 1.477669195767e+02 
2.144526075972e-02 1.000000000000e+00 -3.445904866831e+01 -6.876609842621e+01 1.217668583945e+00 1.473595018094e+02 
2.179406984303e-02 1.000000000000e+00 -3.445918500627e+01 -6.872278098476e+01 1.237477612436e+00 1.469497603772e+02 
2.214855233726e-02 1.000000000000e+00 -3.445932581592e+01 -6.867850317992e+01 1.257609010320e+00 1.465377805719e+02 
2.250880052095e-02 1.000000000000e+00 -3.445947124394e+01 -6.863325416320e+01 1.278068029437e+00 1.461236505438e+02 
2.287490817356e-02 1.000000000000e+00 -3.445962144183e+01 -6.858702342764e+01 1.298860007460e+00 1.457074612506e+02 
2.324697059986e-02 1.000000000000e+00 -3.445977656604e+01 -6.853980082739e+01 1.319990369305e+00 1.452893064005e+02 
2.362508465478e-02 1.000000000000e+00 -3.445993677817e+01 -6.849157659705e+01 1.341464628574e+00 1.448692823884e+02 
2.400934876861e-02 1.000000000000e+00 -3.446010224511e+01 -6.844234137077e+01 1.363288389014e+00 1.444474882249e+02 
2.439986297260e-02 1.000000000000e+00 -3.446027313925e+01 -6.839208620088e+01 1.385467346011e+00 1.440240254596e+02 
2.479672892502e-02 1.000000000000e+00 -3.446044963861e+01 -6.834080257614e+01 1.408007288100e+00 1.435989980969e+02 
2.520004993764e-02 1.000000000000e+00 -3.446063192706e+01 -6.828848243956e+01 1.430914098502e+00 1.431725125056e+02 
2.560993100258e-02 1.000000000000e+00 -3.446082019451e+01 -6.823511820554e+01 1.454193756693e+00 1.427446773231e+02 
2.602647881969e-02 1.000000000000e+00 -3.446101463709e+01 -6.818070277650e+01 1.477852339995e+00 1.423156033518e+02 
2.644980182428e-02 1.000000000000e+00 -3.446121545737e+01 -6.812522955878e+01 1.501896025193e+00 1.418854034513e+02 
2.688001021538e-02 1.000000000000e+00 -3.446142286457e+01 -6.806869247779e+01 1.526331090183e+00 1.414541924238e+02 
2.731721598441e-02 1.000000000000e+00 -3.446163707477e+01 -6.801108599244e+01 1.551163915644e+00 1.410220868944e+02 
2.776153294437e-02 1.000000000000e+00 -3.446185831116e+01 -6.795240510861e+01 1.576400986744e+00 1.405892051866e+02 
2.821307675939e-02 1.000000000000e+00 -3.446208680422e+01 -6.789264539182e+01 1.602048894869e+00 1.401556671929e+02 
2.867196497494e-02 1.000000000000e+00 -3.446232279201e+01 -6.783180297891e+01 1.628114339385e+00 1.397215942403e+02 
2.913831704833e-02 1.000000000000e+00 -3.446256652042e+01 -6.776987458871e+01 1.654604129432e+00 1.392871089530e+02 
2.961225437988e-02 1.000000000000e+00 -3.446281824339e+01 -6.770685753171e+01 1.681525185741e+00 1.388523351104e+02 
3.009390034450e-02 1.000000000000e+00 -3.446307822319e+01 -6.764274971867e+01 1.708884542492e+00 1.384173975023e+02 
3.058338032378e-02 1.000000000000e+00 -3.446334673070e+01 -6.757754966808e+01 1.736689349198e+00 1.379824217814e+02 
3.108082173869e-02 1.000000000000e+00 -3.446362404571e+01 -6.751125651250e+01 1.764946872620e+00 1.375475343134e+02 
3.158635408268e-02 1.000000000000e+00 -3.446391045717e+01 -6.744387000384e+01 1.793664498719e+00 1.371128620247e+02 
3.210010895543e-02 1.000000000000e+00 -3.446420626351e+01 -6.737539051735e+01 1.822849734638e+00 1.366785322499e+02 
3.262222009712e-02 1.000000000000e+00 -3.446451177298e+01 -6.730581905450e+01 1.852510210725e+00 1.362446725774e+02 
3.315282342319e-02 1.000000000000e+00 -3.446482730392e+01 -6.723515724465e+01 1.882653682576e+00 1.358114106945e+02 
3.369205705980e-02 1.000000000000e+00 -3.446515318515e+01 -6.716340734557e+01 1.913288033133e+00 1.353788742340e+02 
3.424006137971e-02 1.000000000000e+00 -3.446548975624e+01 -6.709057224273e+01 1.944421274799e+00 1.349471906195e+02 
3.479697903888e-02 1.000000000000e+00 -3.446583736794e+01 -6.701665544747e+01 1.976061551604e+00 1.345164869131e+02 
