%%% Bode Mag Phase 
frequency speed  m1 m2 p1 p2
1.282649830528e-03 1.000000000000e+01 -1.782334739083e+00 -1.471505053623e+00 -5.833057148230e+00 -5.817601931210e+00 
1.300511252173e-03 1.000000000000e+01 -1.783560728033e+00 -1.472732335762e+00 -5.913733796403e+00 -5.898063357118e+00 
1.318621401395e-03 1.000000000000e+01 -1.784820785418e+00 -1.473993718234e+00 -5.995510721600e+00 -5.979622062957e+00 
1.336983741825e-03 1.000000000000e+01 -1.786115836596e+00 -1.475290127371e+00 -6.078402284280e+00 -6.062292367278e+00 
1.355601785329e-03 1.000000000000e+01 -1.787446851399e+00 -1.476622533869e+00 -6.162422991024e+00 -6.146088734856e+00 
1.374479092678e-03 1.000000000000e+01 -1.788814801164e+00 -1.477991910323e+00 -6.247587526688e+00 -6.231025806866e+00 
1.393619274224e-03 1.000000000000e+01 -1.790220701203e+00 -1.479399273266e+00 -6.333910723578e+00 -6.317118372654e+00 
1.413025990600e-03 1.000000000000e+01 -1.791665599327e+00 -1.480845671019e+00 -6.421407572990e+00 -6.404381379252e+00 
1.432702953410e-03 1.000000000000e+01 -1.793150549141e+00 -1.482332159249e+00 -6.510093242058e+00 -6.492829949255e+00 
1.452653925947e-03 1.000000000000e+01 -1.794676651493e+00 -1.483859839097e+00 -6.599983048944e+00 -6.582479355139e+00 
1.472882723908e-03 1.000000000000e+01 -1.796245022522e+00 -1.485429828598e+00 -6.691092482835e+00 -6.673345040302e+00 
1.493393216124e-03 1.000000000000e+01 -1.797856829847e+00 -1.487043295887e+00 -6.783437180764e+00 -6.765442594940e+00 
1.514189325304e-03 1.000000000000e+01 -1.799513243439e+00 -1.488701412722e+00 -6.877032962728e+00 -6.858787792117e+00 
1.535275028780e-03 1.000000000000e+01 -1.801215477510e+00 -1.490405394770e+00 -6.971895803178e+00 -6.953396558192e+00 
1.556654359271e-03 1.000000000000e+01 -1.802964792679e+00 -1.492156503487e+00 -7.068041828434e+00 -7.049284970738e+00 
1.578331405652e-03 1.000000000000e+01 -1.804762454196e+00 -1.493956005923e+00 -7.165487348974e+00 -7.146469291323e+00 
1.600310313739e-03 1.000000000000e+01 -1.806609786181e+00 -1.495805227429e+00 -7.264248819166e+00 -7.244965924162e+00 
1.622595287078e-03 1.000000000000e+01 -1.808508132900e+00 -1.497705513543e+00 -7.364342867370e+00 -7.344791446614e+00 
1.645190587754e-03 1.000000000000e+01 -1.810458877337e+00 -1.499658249080e+00 -7.465786280112e+00 -7.445962594363e+00 
1.668100537200e-03 1.000000000000e+01 -1.812463448604e+00 -1.501664864286e+00 -7.568595998299e+00 -7.548496256073e+00 
1.691329517030e-03 1.000000000000e+01 -1.814523292143e+00 -1.503726806535e+00 -7.672789140878e+00 -7.652409497681e+00 
1.714881969871e-03 1.000000000000e+01 -1.816639910005e+00 -1.505845579277e+00 -7.778382971224e+00 -7.757719529302e+00 
1.738762400216e-03 1.000000000000e+01 -1.818814834687e+00 -1.508022716822e+00 -7.885394919001e+00 -7.864443726274e+00 
1.762975375287e-03 1.000000000000e+01 -1.821049641833e+00 -1.510259796215e+00 -7.993842570468e+00 -7.972599619462e+00 
1.787525525904e-03 1.000000000000e+01 -1.823345948018e+00 -1.512558435915e+00 -8.103743667232e+00 -8.082204895227e+00 
1.812417547374e-03 1.000000000000e+01 -1.825705404795e+00 -1.514920289487e+00 -8.215116114210e+00 -8.193277401487e+00 
1.837656200388e-03 1.000000000000e+01 -1.828129717116e+00 -1.517347063405e+00 -8.327977960840e+00 -8.305835130472e+00 
1.863246311932e-03 1.000000000000e+01 -1.830620627611e+00 -1.519840502297e+00 -8.442347415137e+00 -8.419896231905e+00 
1.889192776208e-03 1.000000000000e+01 -1.833179920886e+00 -1.522402392796e+00 -8.558242838704e+00 -8.535479008588e+00 
1.915500555574e-03 1.000000000000e+01 -1.835809436823e+00 -1.525034576532e+00 -8.675682734301e+00 -8.652601903197e+00 
1.942174681489e-03 1.000000000000e+01 -1.838511054504e+00 -1.527738934859e+00 -8.794685758157e+00 -8.771283511637e+00 
1.969220255479e-03 1.000000000000e+01 -1.841286703133e+00 -1.530517398975e+00 -8.915270710406e+00 -8.891542572425e+00 
1.996642450110e-03 1.000000000000e+01 -1.844138360310e+00 -1.533371948581e+00 -9.037456534137e+00 -9.013397966202e+00 
2.024446509977e-03 1.000000000000e+01 -1.847068051961e+00 -1.536304612086e+00 -9.161262314025e+00 -9.136868714655e+00 
2.052637752709e-03 1.000000000000e+01 -1.850077861953e+00 -1.539317475286e+00 -9.286707265897e+00 -9.261973969291e+00 
2.081221569986e-03 1.000000000000e+01 -1.853169921487e+00 -1.542412671855e+00 -9.413810744038e+00 -9.388733019608e+00 
2.110203428569e-03 1.000000000000e+01 -1.856346415690e+00 -1.545592389317e+00 -9.542592233878e+00 -9.517165285067e+00 
2.139588871343e-03 1.000000000000e+01 -1.859609582647e+00 -1.548858868317e+00 -9.673071349817e+00 -9.647290313280e+00 
2.169383518385e-03 1.000000000000e+01 -1.862961719969e+00 -1.552214408864e+00 -9.805267826738e+00 -9.779127771243e+00 
2.199593068030e-03 1.000000000000e+01 -1.866405182701e+00 -1.555661368713e+00 -9.939201518038e+00 -9.912697443981e+00 
2.230223297966e-03 1.000000000000e+01 -1.869942379706e+00 -1.559202159198e+00 -1.007489239892e+01 -1.004801923668e+01 
2.261280066337e-03 1.000000000000e+01 -1.873575784335e+00 -1.562839256730e+00 -1.021236054864e+01 -1.018511315842e+01 
2.292769312866e-03 1.000000000000e+01 -1.877307926353e+00 -1.566575193629e+00 -1.035162615981e+01 -1.032399932973e+01 
2.324697059986e-03 1.000000000000e+01 -1.881141401157e+00 -1.570412568374e+00 -1.049270952053e+01 -1.046469796654e+01 
2.357069413997e-03 1.000000000000e+01 -1.885078866275e+00 -1.574354041381e+00 -1.063563101767e+01 -1.060722938192e+01 
2.389892566231e-03 1.000000000000e+01 -1.889123042271e+00 -1.578402336275e+00 -1.078041113006e+01 -1.075161398008e+01 
2.423172794238e-03 1.000000000000e+01 -1.893276717397e+00 -1.582560244618e+00 -1.092707041869e+01 -1.089787224659e+01 
2.456916462983e-03 1.000000000000e+01 -1.897542748291e+00 -1.586830625983e+00 -1.107562952268e+01 -1.104602474348e+01 
2.491130026068e-03 1.000000000000e+01 -1.901924055224e+00 -1.591216404228e+00 -1.122610915794e+01 -1.119609210900e+01 
2.525820026963e-03 1.000000000000e+01 -1.906423631975e+00 -1.595720576513e+00 -1.137853010135e+01 -1.134809504124e+01 
2.560993100258e-03 1.000000000000e+01 -1.911044544502e+00 -1.600346212224e+00 -1.153291318634e+01 -1.150205429365e+01 
2.596655972935e-03 1.000000000000e+01 -1.915789928280e+00 -1.605096450472e+00 -1.168927930032e+01 -1.165799067244e+01 
2.632815465648e-03 1.000000000000e+01 -1.920662994151e+00 -1.609974505860e+00 -1.184764937086e+01 -1.181592502311e+01 
2.669478494034e-03 1.000000000000e+01 -1.925667027453e+00 -1.614983667533e+00 -1.200804436053e+01 -1.197587822480e+01 
2.706652070033e-03 1.000000000000e+01 -1.930805389657e+00 -1.620127300849e+00 -1.217048525775e+01 -1.213787118138e+01 
2.744343303228e-03 1.000000000000e+01 -1.936081522108e+00 -1.625408851148e+00 -1.233499306426e+01 -1.230192480886e+01 
2.782559402207e-03 1.000000000000e+01 -1.941498942130e+00 -1.630831840039e+00 -1.250158879239e+01 -1.246806003283e+01 
2.821307675939e-03 1.000000000000e+01 -1.947061247194e+00 -1.636399869210e+00 -1.267029345250e+01 -1.263629777538e+01 
2.860595535176e-03 1.000000000000e+01 -1.952772122040e+00 -1.642116627661e+00 -1.284112803316e+01 -1.280665893573e+01 
2.900430493864e-03 1.000000000000e+01 -1.958635330187e+00 -1.647985883504e+00 -1.301411350438e+01 -1.297916439354e+01 
2.940820170587e-03 1.000000000000e+01 -1.964654718094e+00 -1.654011487817e+00 -1.318927080321e+01 -1.315383499374e+01 
2.981772290020e-03 1.000000000000e+01 -1.970834222195e+00 -1.660197381756e+00 -1.336662081259e+01 -1.333069152635e+01 
3.023294684406e-03 1.000000000000e+01 -1.977177861407e+00 -1.666547589215e+00 -1.354618436283e+01 -1.350975472712e+01 
3.065395295057e-03 1.000000000000e+01 -1.983689746778e+00 -1.673066226169e+00 -1.372798220615e+01 -1.369104525258e+01 
3.108082173869e-03 1.000000000000e+01 -1.990374076683e+00 -1.679757496202e+00 -1.391203501242e+01 -1.387458367556e+01 
3.151363484866e-03 1.000000000000e+01 -1.997235141589e+00 -1.686625695076e+00 -1.409836335061e+01 -1.406039046651e+01 
3.195247505759e-03 1.000000000000e+01 -2.004277322012e+00 -1.693675208778e+00 -1.428698767902e+01 -1.424848598410e+01 
3.239742629528e-03 1.000000000000e+01 -2.011505092825e+00 -1.700910517794e+00 -1.447792832639e+01 -1.443889045570e+01 
3.284857366030e-03 1.000000000000e+01 -2.018923024541e+00 -1.708336198337e+00 -1.467120547575e+01 -1.463162396186e+01 
3.330600343625e-03 1.000000000000e+01 -2.026535779213e+00 -1.715956918523e+00 -1.486683915743e+01 -1.482670642889e+01 
3.376980310825e-03 1.000000000000e+01 -2.034348119032e+00 -1.723777446494e+00 -1.506484922092e+01 -1.502415760057e+01 
3.424006137971e-03 1.000000000000e+01 -2.042364902514e+00 -1.731802647120e+00 -1.526525532461e+01 -1.522399702870e+01 
3.471686818927e-03 1.000000000000e+01 -2.050591086469e+00 -1.740037483621e+00 -1.546807691849e+01 -1.542624405462e+01 
3.520031472797e-03 1.000000000000e+01 -2.059031725423e+00 -1.748487017198e+00 -1.567333322785e+01 -1.563091779363e+01 
3.569049345675e-03 1.000000000000e+01 -2.067691979230e+00 -1.757156414356e+00 -1.588104322329e+01 -1.583803710493e+01 
3.618749812411e-03 1.000000000000e+01 -2.076577103158e+00 -1.766050937518e+00 -1.609122562017e+01 -1.604762059082e+01 
3.669142378402e-03 1.000000000000e+01 -2.085692457637e+00 -1.775175954239e+00 -1.630389884380e+01 -1.625968656199e+01 
3.720236681413e-03 1.000000000000e+01 -2.095043505814e+00 -1.784536935057e+00 -1.651908101407e+01 -1.647425302215e+01 
3.772042493417e-03 1.000000000000e+01 -2.104635813203e+00 -1.794139453058e+00 -1.673678992726e+01 -1.669133764959e+01 
3.824569722467e-03 1.000000000000e+01 -2.114475049276e+00 -1.803989185561e+00 -1.695704303187e+01 -1.691095777344e+01 
3.877828414589e-03 1.000000000000e+01 -2.124566988330e+00 -1.814091914902e+00 -1.717985740655e+01 -1.713313035126e+01 
3.931828755706e-03 1.000000000000e+01 -2.134917509662e+00 -1.824453528627e+00 -1.740524973824e+01 -1.735787194707e+01 
3.986581073580e-03 1.000000000000e+01 -2.145532597767e+00 -1.835080019696e+00 -1.763323629866e+01 -1.758519870803e+01 
4.042095839796e-03 1.000000000000e+01 -2.156418342129e+00 -1.845977486311e+00 -1.786383292213e+01 -1.781512634222e+01 
4.098383671757e-03 1.000000000000e+01 -2.167580937853e+00 -1.857152132550e+00 -1.809705498010e+01 -1.804767009298e+01 
4.155455334719e-03 1.000000000000e+01 -2.179026685135e+00 -1.868610267868e+00 -1.833291735759e+01 -1.828284471555e+01 
4.213321743847e-03 1.000000000000e+01 -2.190761991623e+00 -1.880358309338e+00 -1.857143442305e+01 -1.852066444672e+01 
4.271993966307e-03 1.000000000000e+01 -2.202793368018e+00 -1.892402777422e+00 -1.881262001113e+01 -1.876114298762e+01 
4.331483223376e-03 1.000000000000e+01 -2.215127431590e+00 -1.904750299385e+00 -1.905648738856e+01 -1.900429346961e+01 
4.391800892596e-03 1.000000000000e+01 -2.227770903937e+00 -1.917407607143e+00 -1.930304923079e+01 -1.925012843097e+01 
4.452958509943e-03 1.000000000000e+01 -2.240730609586e+00 -1.930381535813e+00 -1.955231759707e+01 -1.949865979179e+01 
4.514967772036e-03 1.000000000000e+01 -2.254013478147e+00 -1.943679025843e+00 -1.980430389627e+01 -1.974989881978e+01 
4.577840538377e-03 1.000000000000e+01 -2.267626540655e+00 -1.957307119486e+00 -2.005901886472e+01 -2.000385610824e+01 
4.641588833613e-03 1.000000000000e+01 -2.281576929289e+00 -1.971272960434e+00 -2.031647253650e+01 -2.026054154622e+01 
4.706224849841e-03 1.000000000000e+01 -2.295871878316e+00 -1.985583794739e+00 -2.057667420945e+01 -2.051996428445e+01 
4.771760948939e-03 1.000000000000e+01 -2.310518719659e+00 -2.000246966472e+00 -2.083963242322e+01 -2.078213271342e+01 
4.838209664926e-03 1.000000000000e+01 -2.325524882869e+00 -2.015269917697e+00 -2.110535492634e+01 -2.104705443043e+01 
4.905583706365e-03 1.000000000000e+01 -2.340897894342e+00 -2.030660187642e+00 -2.137384864407e+01 -2.131473620748e+01 
4.973895958790e-03 1.000000000000e+01 -2.356645372892e+00 -2.046425408342e+00 -2.164511965506e+01 -2.158518396769e+01 
5.043159487171e-03 1.000000000000e+01 -2.372775032269e+00 -2.062573307072e+00 -2.191917314950e+01 -2.185840274357e+01 
5.113387538414e-03 1.000000000000e+01 -2.389294673749e+00 -2.079111699088e+00 -2.219601341159e+01 -2.213439665959e+01 
5.184593543893e-03 1.000000000000e+01 -2.406212186879e+00 -2.096048488290e+00 -2.247564378157e+01 -2.241316889377e+01 
5.256791122018e-03 1.000000000000e+01 -2.423535546438e+00 -2.113391664171e+00 -2.275806662571e+01 -2.269472164811e+01 
5.329994080844e-03 1.000000000000e+01 -2.441272809646e+00 -2.131149299131e+00 -2.304328330574e+01 -2.297905611772e+01 
5.404216420706e-03 1.000000000000e+01 -2.459432112259e+00 -2.149329544490e+00 -2.333129415091e+01 -2.326617246280e+01 
5.479472336900e-03 1.000000000000e+01 -2.478021666619e+00 -2.167940628607e+00 -2.362209842365e+01 -2.355606977455e+01 
5.555776222399e-03 1.000000000000e+01 -2.497049756614e+00 -2.186990851871e+00 -2.391569429391e+01 -2.384874604917e+01 
5.633142670601e-03 1.000000000000e+01 -2.516524736646e+00 -2.206488585578e+00 -2.421207880187e+01 -2.414419815065e+01 
5.711586478126e-03 1.000000000000e+01 -2.536455024781e+00 -2.226442265223e+00 -2.451124783594e+01 -2.444242178883e+01 
5.791122647642e-03 1.000000000000e+01 -2.556849101298e+00 -2.246860388927e+00 -2.481319609629e+01 -2.474341148277e+01 
5.871766390733e-03 1.000000000000e+01 -2.577715501781e+00 -2.267751510718e+00 -2.511791707270e+01 -2.504716053860e+01 
5.953533130814e-03 1.000000000000e+01 -2.599062814951e+00 -2.289124238193e+00 -2.542540300951e+01 -2.535366101443e+01 
6.036438506076e-03 1.000000000000e+01 -2.620899676266e+00 -2.310987226262e+00 -2.573564488183e+01 -2.566290369662e+01 
6.120498372477e-03 1.000000000000e+01 -2.643234763606e+00 -2.333349172787e+00 -2.604863236649e+01 -2.597487807051e+01 
6.205728806777e-03 1.000000000000e+01 -2.666076792087e+00 -2.356218813412e+00 -2.636435381504e+01 -2.628957229351e+01 
6.292146109610e-03 1.000000000000e+01 -2.689434508262e+00 -2.379604915815e+00 -2.668279622867e+01 -2.660697317003e+01 
6.379766808606e-03 1.000000000000e+01 -2.713316684328e+00 -2.403516273894e+00 -2.700394523396e+01 -2.692706612701e+01 
6.468607661546e-03 1.000000000000e+01 -2.737732112309e+00 -2.427961702009e+00 -2.732778505809e+01 -2.724983518922e+01 
6.558685659571e-03 1.000000000000e+01 -2.762689598354e+00 -2.452950029234e+00 -2.765429850465e+01 -2.757526295510e+01 
6.650018030431e-03 1.000000000000e+01 -2.788197955255e+00 -2.478490091964e+00 -2.798346693538e+01 -2.790333057827e+01 
6.742622241778e-03 1.000000000000e+01 -2.814265997343e+00 -2.504590728749e+00 -2.831527024479e+01 -2.823401774221e+01 
6.836516004510e-03 1.000000000000e+01 -2.840902531721e+00 -2.531260771643e+00 -2.864968684712e+01 -2.856730264724e+01 
6.931717276155e-03 1.000000000000e+01 -2.868116352805e+00 -2.558509040691e+00 -2.898669365360e+01 -2.890316198764e+01 
7.028244264308e-03 1.000000000000e+01 -2.895916234681e+00 -2.586344336301e+00 -2.932626605746e+01 -2.924157093662e+01 
7.126115430112e-03 1.000000000000e+01 -2.924310923073e+00 -2.614775431280e+00 -2.966837792120e+01 -2.958250313366e+01 
7.225349491787e-03 1.000000000000e+01 -2.953309128136e+00 -2.643811063635e+00 -3.001300156223e+01 -2.992593066997e+01 
7.325965428215e-03 1.000000000000e+01 -2.982919516775e+00 -2.673459928885e+00 -3.036010774127e+01 -3.027182407689e+01 
7.427982482565e-03 1.000000000000e+01 -3.013150704324e+00 -2.703730671769e+00 -3.070966565425e+01 -3.062015231776e+01 
7.531420165974e-03 1.000000000000e+01 -3.044011246143e+00 -2.734631877921e+00 -3.106164292564e+01 -3.097088278126e+01 
7.636298261282e-03 1.000000000000e+01 -3.075509629949e+00 -2.766172066149e+00 -3.141600560121e+01 -3.132398127400e+01 
7.742636826811e-03 1.000000000000e+01 -3.107654267230e+00 -2.798359679891e+00 -3.177271814510e+01 -3.167941201766e+01 
7.850456200205e-03 1.000000000000e+01 -3.140453484100e+00 -2.831203078125e+00 -3.213174344112e+01 -3.203713765013e+01 
7.959777002315e-03 1.000000000000e+01 -3.173915513030e+00 -2.864710527118e+00 -3.249304279229e+01 -3.239711922512e+01 
8.070620141150e-03 1.000000000000e+01 -3.208048484426e+00 -2.898890191975e+00 -3.285657592337e+01 -3.275931621453e+01 
8.183006815867e-03 1.000000000000e+01 -3.242860416594e+00 -2.933750126733e+00 -3.322230099112e+01 -3.312368651878e+01 
8.296958520835e-03 1.000000000000e+01 -3.278359208497e+00 -2.969298267040e+00 -3.359017458632e+01 -3.349018646867e+01 
8.412497049736e-03 1.000000000000e+01 -3.314552629031e+00 -3.005542419528e+00 -3.396015175188e+01 -3.385877084341e+01 
8.529644499741e-03 1.000000000000e+01 -3.351448309392e+00 -3.042490254177e+00 -3.433218599038e+01 -3.422939287838e+01 
8.648423275732e-03 1.000000000000e+01 -3.389053733247e+00 -3.080149294534e+00 -3.470622928410e+01 -3.460200428470e+01 
8.768856094587e-03 1.000000000000e+01 -3.427376228284e+00 -3.118526909268e+00 -3.508223211112e+01 -3.497655526560e+01 
8.890965989529e-03 1.000000000000e+01 -3.466422956742e+00 -3.157630302764e+00 -3.546014346893e+01 -3.535299453981e+01 
9.014776314525e-03 1.000000000000e+01 -3.506200907037e+00 -3.197466506755e+00 -3.583991089614e+01 -3.573126936330e+01 
9.140310748756e-03 1.000000000000e+01 -3.546716884351e+00 -3.238042370954e+00 -3.622148050182e+01 -3.611132555850e+01 
9.267593301147e-03 1.000000000000e+01 -3.587977502366e+00 -3.279364554828e+00 -3.660479699262e+01 -3.649310754140e+01 
9.396648314955e-03 1.000000000000e+01 -3.629989174454e+00 -3.321439518809e+00 -3.698980370578e+01 -3.687655835450e+01 
9.527500472427e-03 1.000000000000e+01 -3.672758105105e+00 -3.364273515773e+00 -3.737644264415e+01 -3.726161970175e+01 
9.660174799523e-03 1.000000000000e+01 -3.716290281757e+00 -3.407872582895e+00 -3.776465451290e+01 -3.764823198523e+01 
9.794696670695e-03 1.000000000000e+01 -3.760591466624e+00 -3.452242533512e+00 -3.815437875961e+01 -3.803633434518e+01 
9.931091813750e-03 1.000000000000e+01 -3.805667188584e+00 -3.497388949069e+00 -3.854555361755e+01 -3.842586470316e+01 
1.006938631476e-02 1.000000000000e+01 -3.851522735715e+00 -3.543317171677e+00 -3.893811614955e+01 -3.881675980593e+01 
1.020960662306e-02 1.000000000000e+01 -3.898163147531e+00 -3.590032296400e+00 -3.933200229698e+01 -3.920895527437e+01 
1.035177955630e-02 1.000000000000e+01 -3.945593208127e+00 -3.637539164436e+00 -3.972714692795e+01 -3.960238565149e+01 
1.049593230558e-02 1.000000000000e+01 -3.993817438985e+00 -3.685842355967e+00 -4.012348389088e+01 -3.999698445611e+01 
1.064209244065e-02 1.000000000000e+01 -4.042840092436e+00 -3.734946183678e+00 -4.052094606854e+01 -4.039268423679e+01 
1.079028791516e-02 1.000000000000e+01 -4.092665145522e+00 -3.784854686636e+00 -4.091946543419e+01 -4.078941662775e+01 
1.094054707206e-02 1.000000000000e+01 -4.143296293717e+00 -3.835571624101e+00 -4.131897311174e+01 -4.118711240914e+01 
1.109289864895e-02 1.000000000000e+01 -4.194736945859e+00 -3.887100470464e+00 -4.171939943380e+01 -4.158570156498e+01 
1.124737178365e-02 1.000000000000e+01 -4.246990218475e+00 -3.939444409649e+00 -4.212067400661e+01 -4.198511334798e+01 
1.140399601970e-02 1.000000000000e+01 -4.300058931269e+00 -3.992606330644e+00 -4.252272577261e+01 -4.238527634204e+01 
1.156280131207e-02 1.000000000000e+01 -4.353945602721e+00 -4.046588823149e+00 -4.292548307616e+01 -4.278611852794e+01 
1.172381803287e-02 1.000000000000e+01 -4.408652445946e+00 -4.101394173499e+00 -4.332887373156e+01 -4.318756735123e+01 
1.188707697712e-02 1.000000000000e+01 -4.464181365479e+00 -4.157024361490e+00 -4.373282508960e+01 -4.358954978879e+01 
1.205260936871e-02 1.000000000000e+01 -4.520533953792e+00 -4.213481056973e+00 -4.413726410943e+01 -4.399199242053e+01 
1.222044686631e-02 1.000000000000e+01 -4.577711489164e+00 -4.270765617765e+00 -4.454211742601e+01 -4.439482149681e+01 
1.239062156948e-02 1.000000000000e+01 -4.635714933139e+00 -4.328879087173e+00 -4.494731142370e+01 -4.479796301195e+01 
1.256316602474e-02 1.000000000000e+01 -4.694544928991e+00 -4.387822192530e+00 -4.535277230716e+01 -4.520134277504e+01 
1.273811323186e-02 1.000000000000e+01 -4.754201800625e+00 -4.447595344144e+00 -4.575842617315e+01 -4.560488648167e+01 
1.291549665015e-02 1.000000000000e+01 -4.814685551640e+00 -4.508198634440e+00 -4.616419908441e+01 -4.600851978772e+01 
1.309535020483e-02 1.000000000000e+01 -4.875995865288e+00 -4.569631837980e+00 -4.657001714126e+01 -4.641216838091e+01 
1.327770829355e-02 1.000000000000e+01 -4.938132104615e+00 -4.631894411682e+00 -4.697580655502e+01 -4.681575805405e+01 
1.346260579299e-02 1.000000000000e+01 -5.001093313242e+00 -4.694985495656e+00 -4.738149372025e+01 -4.721921477729e+01 
1.365007806546e-02 1.000000000000e+01 -5.064878216536e+00 -4.758903914464e+00 -4.778700528720e+01 -4.762246477041e+01 
1.384016096573e-02 1.000000000000e+01 -5.129485223356e+00 -4.823648178933e+00 -4.819226823303e+01 -4.802543457403e+01 
1.403289084786e-02 1.000000000000e+01 -5.194912428134e+00 -4.889216488315e+00 -4.859720993338e+01 -4.842805112099e+01 
1.422830457214e-02 1.000000000000e+01 -5.261157613544e+00 -4.955606733040e+00 -4.900175823208e+01 -4.883024180605e+01 
1.442643951218e-02 1.000000000000e+01 -5.328218253546e+00 -5.022816497835e+00 -4.940584151044e+01 -4.923193455504e+01 
1.462733356201e-02 1.000000000000e+01 -5.396091516947e+00 -5.090843065374e+00 -4.980938875497e+01 -4.963305789252e+01 
1.483102514336e-02 1.000000000000e+01 -5.464774271264e+00 -5.159683420225e+00 -5.021232962455e+01 -5.003354100881e+01 
1.503755321300e-02 1.000000000000e+01 -5.534263087161e+00 -5.229334253379e+00 -5.061459451513e+01 -5.043331382465e+01 
1.524695727018e-02 1.000000000000e+01 -5.604554243243e+00 -5.299791967128e+00 -5.101611462323e+01 -5.083230705454e+01 
1.545927736419e-02 1.000000000000e+01 -5.675643731127e+00 -5.371052680237e+00 -5.141682200843e+01 -5.123045226917e+01 
1.567455410206e-02 1.000000000000e+01 -5.747527260998e+00 -5.443112233601e+00 -5.181664965325e+01 -5.162768195518e+01 
1.589282865623e-02 1.000000000000e+01 -5.820200267606e+00 -5.515966196322e+00 -5.221553152056e+01 -5.202392957245e+01 
1.611414277253e-02 1.000000000000e+01 -5.893657916354e+00 -5.589609871920e+00 -5.261340261055e+01 -5.241912961102e+01 
1.633853877810e-02 1.000000000000e+01 -5.967895109924e+00 -5.664038305052e+00 -5.301019901411e+01 -5.281321764428e+01 
1.656605958950e-02 1.000000000000e+01 -6.042906495090e+00 -5.739246288438e+00 -5.340585796462e+01 -5.320613038073e+01 
1.679674872093e-02 1.000000000000e+01 -6.118686469917e+00 -5.815228370160e+00 -5.380031788681e+01 -5.359780571266e+01 
1.703065029253e-02 1.000000000000e+01 -6.195229190996e+00 -5.891978861031e+00 -5.419351844467e+01 -5.398818276398e+01 
1.726780903884e-02 1.000000000000e+01 -6.272528581263e+00 -5.969491842507e+00 -5.458540058436e+01 -5.437720193305e+01 
1.750827031736e-02 1.000000000000e+01 -6.350578337640e+00 -6.047761174467e+00 -5.497590657772e+01 -5.476480493597e+01 
1.775208011718e-02 1.000000000000e+01 -6.429371939211e+00 -6.126780503498e+00 -5.536498006033e+01 -5.515093484463e+01 
1.799928506782e-02 1.000000000000e+01 -6.508902655362e+00 -6.206543271173e+00 -5.575256606868e+01 -5.553553612367e+01 
1.824993244816e-02 1.000000000000e+01 -6.589163554140e+00 -6.287042722533e+00 -5.613861107425e+01 -5.591855466454e+01 
1.850407019542e-02 1.000000000000e+01 -6.670147510692e+00 -6.368271914665e+00 -5.652306301524e+01 -5.629993781696e+01 
1.876174691439e-02 1.000000000000e+01 -6.751847215918e+00 -6.450223725488e+00 -5.690587132471e+01 -5.667963441703e+01 
1.902301188669e-02 1.000000000000e+01 -6.834255185103e+00 -6.532890862526e+00 -5.728698695692e+01 -5.705759481347e+01 
