%%% Bode Mag Phase 
frequency speed  m1 m2 p1 p2
2.468268452256e-03 1.000000000000e+00 -4.569758300771e+01 -8.237340313515e+01 -1.799298363139e+02 -4.802666289436e+00 
2.508415059278e-03 1.000000000000e+00 -4.569758212221e+01 -8.237238333937e+01 -1.799286951042e+02 -4.880393038534e+00 
2.549214654451e-03 1.000000000000e+00 -4.569758120766e+01 -8.237133035319e+01 -1.799275353330e+02 -4.959364843519e+00 
2.590677858688e-03 1.000000000000e+00 -4.569758026313e+01 -8.237024310490e+01 -1.799263566985e+02 -5.039601014115e+00 
2.632815465648e-03 1.000000000000e+00 -4.569757928762e+01 -8.236912048876e+01 -1.799251588938e+02 -5.121121128243e+00 
2.675638444552e-03 1.000000000000e+00 -4.569757828011e+01 -8.236796136394e+01 -1.799239416073e+02 -5.203945034203e+00 
2.719157943036e-03 1.000000000000e+00 -4.569757723957e+01 -8.236676455346e+01 -1.799227045220e+02 -5.288092852747e+00 
2.763385290053e-03 1.000000000000e+00 -4.569757616490e+01 -8.236552884305e+01 -1.799214473160e+02 -5.373584979087e+00 
2.808331998823e-03 1.000000000000e+00 -4.569757505499e+01 -8.236425298009e+01 -1.799201696620e+02 -5.460442084843e+00 
2.854009769829e-03 1.000000000000e+00 -4.569757390868e+01 -8.236293567234e+01 -1.799188712275e+02 -5.548685119867e+00 
2.900430493864e-03 1.000000000000e+00 -4.569757272477e+01 -8.236157558684e+01 -1.799175516744e+02 -5.638335314006e+00 
2.947606255125e-03 1.000000000000e+00 -4.569757150204e+01 -8.236017134862e+01 -1.799162106594e+02 -5.729414178757e+00 
2.995549334360e-03 1.000000000000e+00 -4.569757023921e+01 -8.235872153945e+01 -1.799148478334e+02 -5.821943508786e+00 
3.044272212064e-03 1.000000000000e+00 -4.569756893496e+01 -8.235722469654e+01 -1.799134628416e+02 -5.915945383377e+00 
3.093787571730e-03 1.000000000000e+00 -4.569756758795e+01 -8.235567931121e+01 -1.799120553236e+02 -6.011442167717e+00 
3.144108303147e-03 1.000000000000e+00 -4.569756619675e+01 -8.235408382753e+01 -1.799106249131e+02 -6.108456514078e+00 
3.195247505759e-03 1.000000000000e+00 -4.569756475994e+01 -8.235243664086e+01 -1.799091712376e+02 -6.207011362825e+00 
3.247218492073e-03 1.000000000000e+00 -4.569756327600e+01 -8.235073609650e+01 -1.799076939189e+02 -6.307129943312e+00 
3.300034791125e-03 1.000000000000e+00 -4.569756174340e+01 -8.234898048812e+01 -1.799061925724e+02 -6.408835774588e+00 
3.353710152003e-03 1.000000000000e+00 -4.569756016053e+01 -8.234716805629e+01 -1.799046668074e+02 -6.512152665933e+00 
3.408258547423e-03 1.000000000000e+00 -4.569755852576e+01 -8.234529698693e+01 -1.799031162267e+02 -6.617104717246e+00 
3.463694177372e-03 1.000000000000e+00 -4.569755683737e+01 -8.234336540964e+01 -1.799015404268e+02 -6.723716319190e+00 
3.520031472797e-03 1.000000000000e+00 -4.569755509361e+01 -8.234137139618e+01 -1.798999389975e+02 -6.832012153177e+00 
3.577285099368e-03 1.000000000000e+00 -4.569755329267e+01 -8.233931295870e+01 -1.798983115220e+02 -6.942017191115e+00 
3.635469961293e-03 1.000000000000e+00 -4.569755143266e+01 -8.233718804804e+01 -1.798966575768e+02 -7.053756694928e+00 
3.694601205199e-03 1.000000000000e+00 -4.569754951166e+01 -8.233499455200e+01 -1.798949767314e+02 -7.167256215845e+00 
3.754694224073e-03 1.000000000000e+00 -4.569754752765e+01 -8.233273029351e+01 -1.798932685483e+02 -7.282541593417e+00 
3.815764661271e-03 1.000000000000e+00 -4.569754547858e+01 -8.233039302882e+01 -1.798915325828e+02 -7.399638954293e+00 
3.877828414589e-03 1.000000000000e+00 -4.569754336231e+01 -8.232798044555e+01 -1.798897683833e+02 -7.518574710681e+00 
3.940901640403e-03 1.000000000000e+00 -4.569754117664e+01 -8.232549016083e+01 -1.798879754906e+02 -7.639375558525e+00 
4.005000757874e-03 1.000000000000e+00 -4.569753891929e+01 -8.232291971928e+01 -1.798861534380e+02 -7.762068475369e+00 
4.070142453219e-03 1.000000000000e+00 -4.569753658791e+01 -8.232026659102e+01 -1.798843017513e+02 -7.886680717891e+00 
4.136343684063e-03 1.000000000000e+00 -4.569753418007e+01 -8.231752816961e+01 -1.798824199487e+02 -8.013239819082e+00 
4.203621683845e-03 1.000000000000e+00 -4.569753169326e+01 -8.231470176992e+01 -1.798805075403e+02 -8.141773585054e+00 
4.271993966307e-03 1.000000000000e+00 -4.569752912490e+01 -8.231178462602e+01 -1.798785640286e+02 -8.272310091494e+00 
4.341478330055e-03 1.000000000000e+00 -4.569752647231e+01 -8.230877388895e+01 -1.798765889076e+02 -8.404877679663e+00 
4.412092863191e-03 1.000000000000e+00 -4.569752373273e+01 -8.230566662452e+01 -1.798745816633e+02 -8.539504952026e+00 
4.483855948021e-03 1.000000000000e+00 -4.569752090330e+01 -8.230245981102e+01 -1.798725417735e+02 -8.676220767409e+00 
4.556786265841e-03 1.000000000000e+00 -4.569751798108e+01 -8.229915033688e+01 -1.798704687071e+02 -8.815054235691e+00 
4.630902801800e-03 1.000000000000e+00 -4.569751496303e+01 -8.229573499836e+01 -1.798683619248e+02 -8.956034712034e+00 
4.706224849841e-03 1.000000000000e+00 -4.569751184600e+01 -8.229221049708e+01 -1.798662208783e+02 -9.099191790565e+00 
4.782772017727e-03 1.000000000000e+00 -4.569750862674e+01 -8.228857343763e+01 -1.798640450103e+02 -9.244555297574e+00 
4.860564232142e-03 1.000000000000e+00 -4.569750530191e+01 -8.228482032504e+01 -1.798618337547e+02 -9.392155284129e+00 
4.939621743878e-03 1.000000000000e+00 -4.569750186804e+01 -8.228094756232e+01 -1.798595865360e+02 -9.542022018118e+00 
5.019965133110e-03 1.000000000000e+00 -4.569749832156e+01 -8.227695144780e+01 -1.798573027695e+02 -9.694185975679e+00 
5.101615314750e-03 1.000000000000e+00 -4.569749465877e+01 -8.227282817262e+01 -1.798549818608e+02 -9.848677832038e+00 
5.184593543893e-03 1.000000000000e+00 -4.569749087585e+01 -8.226857381806e+01 -1.798526232060e+02 -1.000552845163e+01 
5.268921421351e-03 1.000000000000e+00 -4.569748696887e+01 -8.226418435285e+01 -1.798502261914e+02 -1.016476887759e+01 
5.354620899274e-03 1.000000000000e+00 -4.569748293377e+01 -8.225965563051e+01 -1.798477901932e+02 -1.032643032055e+01 
5.441714286866e-03 1.000000000000e+00 -4.569747876633e+01 -8.225498338660e+01 -1.798453145775e+02 -1.049054414659e+01 
5.530224256193e-03 1.000000000000e+00 -4.569747446221e+01 -8.225016323596e+01 -1.798427987003e+02 -1.065714186457e+01 
5.620173848083e-03 1.000000000000e+00 -4.569747001694e+01 -8.224519066993e+01 -1.798402419067e+02 -1.082625511258e+01 
5.711586478126e-03 1.000000000000e+00 -4.569746542589e+01 -8.224006105355e+01 -1.798376435316e+02 -1.099791564355e+01 
5.804485942769e-03 1.000000000000e+00 -4.569746068427e+01 -8.223476962271e+01 -1.798350028989e+02 -1.117215531006e+01 
5.898896425508e-03 1.000000000000e+00 -4.569745578715e+01 -8.222931148137e+01 -1.798323193215e+02 -1.134900604828e+01 
5.994842503189e-03 1.000000000000e+00 -4.569745072942e+01 -8.222368159862e+01 -1.798295921012e+02 -1.152849986091e+01 
6.092349152401e-03 1.000000000000e+00 -4.569744550583e+01 -8.221787480590e+01 -1.798268205284e+02 -1.171066879922e+01 
6.191441755978e-03 1.000000000000e+00 -4.569744011092e+01 -8.221188579407e+01 -1.798240038821e+02 -1.189554494416e+01 
6.292146109610e-03 1.000000000000e+00 -4.569743453908e+01 -8.220570911059e+01 -1.798211414293e+02 -1.208316038637e+01 
6.394488428557e-03 1.000000000000e+00 -4.569742878452e+01 -8.219933915664e+01 -1.798182324254e+02 -1.227354720523e+01 
6.498495354470e-03 1.000000000000e+00 -4.569742284122e+01 -8.219277018424e+01 -1.798152761136e+02 -1.246673744680e+01 
6.604193962330e-03 1.000000000000e+00 -4.569741670302e+01 -8.218599629347e+01 -1.798122717248e+02 -1.266276310067e+01 
6.711611767496e-03 1.000000000000e+00 -4.569741036350e+01 -8.217901142959e+01 -1.798092184773e+02 -1.286165607566e+01 
6.820776732866e-03 1.000000000000e+00 -4.569740381608e+01 -8.217180938029e+01 -1.798061155769e+02 -1.306344817435e+01 
6.931717276155e-03 1.000000000000e+00 -4.569739705393e+01 -8.216438377295e+01 -1.798029622163e+02 -1.326817106651e+01 
7.044462277299e-03 1.000000000000e+00 -4.569739007001e+01 -8.215672807187e+01 -1.797997575754e+02 -1.347585626118e+01 
7.159041085965e-03 1.000000000000e+00 -4.569738285704e+01 -8.214883557565e+01 -1.797965008203e+02 -1.368653507754e+01 
7.275483529196e-03 1.000000000000e+00 -4.569737540752e+01 -8.214069941458e+01 -1.797931911041e+02 -1.390023861462e+01 
7.393819919176e-03 1.000000000000e+00 -4.569736771369e+01 -8.213231254804e+01 -1.797898275658e+02 -1.411699771945e+01 
7.514081061117e-03 1.000000000000e+00 -4.569735976753e+01 -8.212366776213e+01 -1.797864093305e+02 -1.433684295421e+01 
7.636298261282e-03 1.000000000000e+00 -4.569735156077e+01 -8.211475766718e+01 -1.797829355091e+02 -1.455980456173e+01 
7.760503335134e-03 1.000000000000e+00 -4.569734308486e+01 -8.210557469551e+01 -1.797794051981e+02 -1.478591242980e+01 
7.886728615614e-03 1.000000000000e+00 -4.569733433097e+01 -8.209611109926e+01 -1.797758174792e+02 -1.501519605405e+01 
8.015006961565e-03 1.000000000000e+00 -4.569732528999e+01 -8.208635894823e+01 -1.797721714195e+02 -1.524768449936e+01 
8.145371766281e-03 1.000000000000e+00 -4.569731595250e+01 -8.207631012802e+01 -1.797684660705e+02 -1.548340635991e+01 
8.277856966198e-03 1.000000000000e+00 -4.569730630877e+01 -8.206595633816e+01 -1.797647004688e+02 -1.572238971779e+01 
8.412497049736e-03 1.000000000000e+00 -4.569729634877e+01 -8.205528909045e+01 -1.797608736350e+02 -1.596466210014e+01 
8.549327066268e-03 1.000000000000e+00 -4.569728606212e+01 -8.204429970748e+01 -1.797569845740e+02 -1.621025043486e+01 
8.688382635251e-03 1.000000000000e+00 -4.569727543810e+01 -8.203297932127e+01 -1.797530322745e+02 -1.645918100480e+01 
8.829699955494e-03 1.000000000000e+00 -4.569726446565e+01 -8.202131887217e+01 -1.797490157087e+02 -1.671147940064e+01 
8.973315814584e-03 1.000000000000e+00 -4.569725313334e+01 -8.200930910786e+01 -1.797449338322e+02 -1.696717047217e+01 
9.119267598459e-03 1.000000000000e+00 -4.569724142938e+01 -8.199694058271e+01 -1.797407855838e+02 -1.722627827827e+01 
9.267593301147e-03 1.000000000000e+00 -4.569722934156e+01 -8.198420365722e+01 -1.797365698849e+02 -1.748882603533e+01 
9.418331534648e-03 1.000000000000e+00 -4.569721685731e+01 -8.197108849785e+01 -1.797322856393e+02 -1.775483606440e+01 
9.571521538992e-03 1.000000000000e+00 -4.569720396361e+01 -8.195758507698e+01 -1.797279317334e+02 -1.802432973690e+01 
9.727203192451e-03 1.000000000000e+00 -4.569719064704e+01 -8.194368317326e+01 -1.797235070352e+02 -1.829732741901e+01 
9.885417021920e-03 1.000000000000e+00 -4.569717689373e+01 -8.192937237221e+01 -1.797190103945e+02 -1.857384841474e+01 
1.004620421347e-02 1.000000000000e+00 -4.569716268935e+01 -8.191464206709e+01 -1.797144406425e+02 -1.885391090772e+01 
1.020960662306e-02 1.000000000000e+00 -4.569714801911e+01 -8.189948146023e+01 -1.797097965912e+02 -1.913753190190e+01 
1.037566678745e-02 1.000000000000e+00 -4.569713286774e+01 -8.188387956453e+01 -1.797050770336e+02 -1.942472716095e+01 
1.054442793526e-02 1.000000000000e+00 -4.569711721944e+01 -8.186782520550e+01 -1.797002807431e+02 -1.971551114669e+01 
1.071593399823e-02 1.000000000000e+00 -4.569710105792e+01 -8.185130702353e+01 -1.796954064731e+02 -2.000989695641e+01 
1.089022962264e-02 1.000000000000e+00 -4.569708436635e+01 -8.183431347668e+01 -1.796904529569e+02 -2.030789625944e+01 
1.106736018096e-02 1.000000000000e+00 -4.569706712733e+01 -8.181683284381e+01 -1.796854189072e+02 -2.060951923270e+01 
1.124737178365e-02 1.000000000000e+00 -4.569704932293e+01 -8.179885322816e+01 -1.796803030160e+02 -2.091477449560e+01 
1.143031129114e-02 1.000000000000e+00 -4.569703093458e+01 -8.178036256144e+01 -1.796751039539e+02 -2.122366904440e+01 
1.161622632609e-02 1.000000000000e+00 -4.569701194314e+01 -8.176134860825e+01 -1.796698203702e+02 -2.153620818591e+01 
1.180516528569e-02 1.000000000000e+00 -4.569699232882e+01 -8.174179897114e+01 -1.796644508921e+02 -2.185239547093e+01 
1.199717735436e-02 1.000000000000e+00 -4.569697207119e+01 -8.172170109606e+01 -1.796589941247e+02 -2.217223262741e+01 
1.219231251649e-02 1.000000000000e+00 -4.569695114916e+01 -8.170104227836e+01 -1.796534486506e+02 -2.249571949354e+01 
1.239062156948e-02 1.000000000000e+00 -4.569692954092e+01 -8.167980966930e+01 -1.796478130292e+02 -2.282285395094e+01 
1.259215613694e-02 1.000000000000e+00 -4.569690722398e+01 -8.165799028314e+01 -1.796420857969e+02 -2.315363185798e+01 
1.279696868216e-02 1.000000000000e+00 -4.569688417508e+01 -8.163557100473e+01 -1.796362654662e+02 -2.348804698363e+01 
1.300511252173e-02 1.000000000000e+00 -4.569686037021e+01 -8.161253859767e+01 -1.796303505255e+02 -2.382609094186e+01 
1.321664183947e-02 1.000000000000e+00 -4.569683578458e+01 -8.158887971306e+01 -1.796243394390e+02 -2.416775312684e+01 
1.343161170046e-02 1.000000000000e+00 -4.569681039258e+01 -8.156458089887e+01 -1.796182306458e+02 -2.451302064916e+01 
1.365007806546e-02 1.000000000000e+00 -4.569678416775e+01 -8.153962860974e+01 -1.796120225600e+02 -2.486187827318e+01 
1.387209780542e-02 1.000000000000e+00 -4.569675708278e+01 -8.151400921758e+01 -1.796057135698e+02 -2.521430835600e+01 
1.409772871629e-02 1.000000000000e+00 -4.569672910944e+01 -8.148770902259e+01 -1.795993020376e+02 -2.557029078786e+01 
1.432702953410e-02 1.000000000000e+00 -4.569670021861e+01 -8.146071426497e+01 -1.795927862991e+02 -2.592980293468e+01 
1.456005995021e-02 1.000000000000e+00 -4.569667038018e+01 -8.143301113719e+01 -1.795861646633e+02 -2.629281958256e+01 
1.479688062686e-02 1.000000000000e+00 -4.569663956306e+01 -8.140458579683e+01 -1.795794354119e+02 -2.665931288483e+01 
1.503755321300e-02 1.000000000000e+00 -4.569660773516e+01 -8.137542438004e+01 -1.795725967987e+02 -2.702925231161e+01 
1.528214036026e-02 1.000000000000e+00 -4.569657486330e+01 -8.134551301555e+01 -1.795656470494e+02 -2.740260460240e+01 
1.553070573933e-02 1.000000000000e+00 -4.569654091326e+01 -8.131483783923e+01 -1.795585843609e+02 -2.777933372177e+01 
1.578331405652e-02 1.000000000000e+00 -4.569650584965e+01 -8.128338500924e+01 -1.795514069014e+02 -2.815940081854e+01 
1.604003107057e-02 1.000000000000e+00 -4.569646963595e+01 -8.125114072167e+01 -1.795441128092e+02 -2.854276418866e+01 
1.630092360980e-02 1.000000000000e+00 -4.569643223442e+01 -8.121809122671e+01 -1.795367001926e+02 -2.892937924198e+01 
1.656605958950e-02 1.000000000000e+00 -4.569639360610e+01 -8.118422284530e+01 -1.795291671296e+02 -2.931919847332e+01 
1.683550802961e-02 1.000000000000e+00 -4.569635371074e+01 -8.114952198624e+01 -1.795215116670e+02 -2.971217143797e+01 
1.710933907269e-02 1.000000000000e+00 -4.569631250678e+01 -8.111397516379e+01 -1.795137318202e+02 -3.010824473205e+01 
1.738762400216e-02 1.000000000000e+00 -4.569626995127e+01 -8.107756901553e+01 -1.795058255727e+02 -3.050736197759e+01 
1.767043526089e-02 1.000000000000e+00 -4.569622599988e+01 -8.104029032080e+01 -1.794977908755e+02 -3.090946381312e+01 
1.795784647002e-02 1.000000000000e+00 -4.569618060682e+01 -8.100212601924e+01 -1.794896256466e+02 -3.131448788948e+01 
1.824993244816e-02 1.000000000000e+00 -4.569613372478e+01 -8.096306322982e+01 -1.794813277704e+02 -3.172236887139e+01 
1.854676923085e-02 1.000000000000e+00 -4.569608530491e+01 -8.092308926995e+01 -1.794728950974e+02 -3.213303844484e+01 
1.884843409034e-02 1.000000000000e+00 -4.569603529675e+01 -8.088219167491e+01 -1.794643254435e+02 -3.254642533047e+01 
1.915500555574e-02 1.000000000000e+00 -4.569598364820e+01 -8.084035821736e+01 -1.794556165894e+02 -3.296245530330e+01 
1.946656343342e-02 1.000000000000e+00 -4.569593030543e+01 -8.079757692696e+01 -1.794467662803e+02 -3.338105121855e+01 
1.978318882784e-02 1.000000000000e+00 -4.569587521285e+01 -8.075383611002e+01 -1.794377722251e+02 -3.380213304422e+01 
2.010496416260e-02 1.000000000000e+00 -4.569581831305e+01 -8.070912436922e+01 -1.794286320958e+02 -3.422561790004e+01 
2.043197320195e-02 1.000000000000e+00 -4.569575954673e+01 -8.066343062309e+01 -1.794193435272e+02 -3.465142010314e+01 
2.076430107256e-02 1.000000000000e+00 -4.569569885264e+01 -8.061674412552e+01 -1.794099041162e+02 -3.507945122049e+01 
2.110203428569e-02 1.000000000000e+00 -4.569563616752e+01 -8.056905448499e+01 -1.794003114208e+02 -3.550962012795e+01 
2.144526075972e-02 1.000000000000e+00 -4.569557142605e+01 -8.052035168355e+01 -1.793905629604e+02 -3.594183307616e+01 
2.179406984303e-02 1.000000000000e+00 -4.569550456074e+01 -8.047062609547e+01 -1.793806562142e+02 -3.637599376306e+01 
2.214855233726e-02 1.000000000000e+00 -4.569543550190e+01 -8.041986850559e+01 -1.793705886214e+02 -3.681200341325e+01 
2.250880052095e-02 1.000000000000e+00 -4.569536417755e+01 -8.036807012705e+01 -1.793603575799e+02 -3.724976086352e+01 
2.287490817356e-02 1.000000000000e+00 -4.569529051334e+01 -8.031522261869e+01 -1.793499604461e+02 -3.768916265524e+01 
2.324697059986e-02 1.000000000000e+00 -4.569521443248e+01 -8.026131810176e+01 -1.793393945343e+02 -3.813010313278e+01 
2.362508465478e-02 1.000000000000e+00 -4.569513585566e+01 -8.020634917599e+01 -1.793286571156e+02 -3.857247454809e+01 
2.400934876861e-02 1.000000000000e+00 -4.569505470097e+01 -8.015030893503e+01 -1.793177454178e+02 -3.901616717119e+01 
2.439986297260e-02 1.000000000000e+00 -4.569497088380e+01 -8.009319098106e+01 -1.793066566243e+02 -3.946106940630e+01 
2.479672892502e-02 1.000000000000e+00 -4.569488431676e+01 -8.003498943865e+01 -1.792953878736e+02 -3.990706791332e+01 
2.520004993764e-02 1.000000000000e+00 -4.569479490962e+01 -7.997569896766e+01 -1.792839362587e+02 -4.035404773441e+01 
2.560993100258e-02 1.000000000000e+00 -4.569470256913e+01 -7.991531477531e+01 -1.792722988261e+02 -4.080189242526e+01 
2.602647881969e-02 1.000000000000e+00 -4.569460719904e+01 -7.985383262723e+01 -1.792604725756e+02 -4.125048419084e+01 
2.644980182428e-02 1.000000000000e+00 -4.569450869988e+01 -7.979124885751e+01 -1.792484544589e+02 -4.169970402498e+01 
2.688001021538e-02 1.000000000000e+00 -4.569440696895e+01 -7.972756037768e+01 -1.792362413796e+02 -4.214943185383e+01 
2.731721598441e-02 1.000000000000e+00 -4.569430190016e+01 -7.966276468461e+01 -1.792238301919e+02 -4.259954668210e+01 
2.776153294437e-02 1.000000000000e+00 -4.569419338395e+01 -7.959685986732e+01 -1.792112177002e+02 -4.304992674248e+01 
2.821307675939e-02 1.000000000000e+00 -4.569408130713e+01 -7.952984461259e+01 -1.791984006583e+02 -4.350044964693e+01 
2.867196497494e-02 1.000000000000e+00 -4.569396555282e+01 -7.946171820940e+01 -1.791853757685e+02 -4.395099254010e+01 
2.913831704833e-02 1.000000000000e+00 -4.569384600028e+01 -7.939248055226e+01 -1.791721396807e+02 -4.440143225388e+01 
2.961225437988e-02 1.000000000000e+00 -4.569372252482e+01 -7.932213214322e+01 -1.791586889922e+02 -4.485164546282e+01 
3.009390034450e-02 1.000000000000e+00 -4.569359499763e+01 -7.925067409280e+01 -1.791450202464e+02 -4.530150883996e+01 
3.058338032378e-02 1.000000000000e+00 -4.569346328568e+01 -7.917810811963e+01 -1.791311299320e+02 -4.575089921240e+01 
3.108082173869e-02 1.000000000000e+00 -4.569332725157e+01 -7.910443654890e+01 -1.791170144826e+02 -4.619969371630e+01 
