%%% Bode Mag Phase 
frequency speed  m1 m2 p1 p2
4.281332398719e+03 6.000000000000e+00 -1.198830922328e+02 -2.096255086294e+02 -8.974645347693e+01 1.796481964032e+02 
1.000000000000e+04 6.000000000000e+00 -1.272526573386e+02 -2.243639170113e+02 -8.989144553221e+01 1.798493802097e+02 

1.000000000000e-03 7.000000000000e+00 -1.350247269024e+01 -1.639575536266e+01 -1.713711994278e+02 -1.714246341897e+02 
2.335721469090e-03 7.000000000000e+00 -1.350305922274e+01 -1.639645175206e+01 -1.604706742048e+02 -1.605954802307e+02 
5.455594781169e-03 7.000000000000e+00 -1.350610805373e+01 -1.640012028317e+01 -1.402761476700e+02 -1.405676441938e+02 
1.274274985703e-02 7.000000000000e+00 -1.352264765945e+01 -1.642004360121e+01 -1.168859632718e+02 -1.175666274019e+02 
2.976351441631e-02 7.000000000000e+00 -1.361094664723e+01 -1.652677792969e+01 -1.011936226317e+02 -1.027810456992e+02 
6.951927961776e-02 7.000000000000e+00 -1.404154356662e+01 -1.705719902688e+01 -9.231249340105e+01 -9.598986629741e+01 
1.623776739189e-01 7.000000000000e+00 -1.546053789750e+01 -1.899956737417e+01 -8.538491928867e+01 -9.361347751770e+01 
3.792690190732e-01 7.000000000000e+00 -1.639115738706e+01 -2.229398046110e+01 -7.806496886423e+01 -9.398130103437e+01 
8.858667904101e-01 7.000000000000e+00 -2.201846487425e+01 -3.469288353281e+01 -7.467956135221e+01 -9.735396826930e+01 
2.069138081115e+00 7.000000000000e+00 -3.506182507753e+01 -5.750306449736e+01 -7.825157527390e+01 -1.061334776584e+02 
4.832930238572e+00 7.000000000000e+00 -4.686933740983e+01 -7.830804895233e+01 -1.644556711721e+02 -1.747221040744e+02 
1.128837891685e+01 7.000000000000e+00 -5.852830286961e+01 -9.803202099080e+01 -3.871256150987e+01 5.781261539103e+01 
2.636650898730e+01 7.000000000000e+00 -6.918239773854e+01 -1.156121739443e+02 -6.384530978279e+01 9.478441487448e+01 
6.158482110660e+01 7.000000000000e+00 -7.992570405256e+01 -1.330419693786e+02 -7.452123994050e+01 1.521143159112e+02 
1.438449888288e+02 7.000000000000e+00 -8.953240734648e+01 -1.498325462634e+02 -8.265223070641e+01 1.692609525653e+02 
3.359818286284e+02 7.000000000000e+00 -9.759879644803e+01 -1.652408919806e+02 -8.678516546677e+01 1.754962046478e+02 
7.847599703515e+02 7.000000000000e+00 -1.051138100737e+02 -1.801203649143e+02 -8.861798515666e+01 1.780791222691e+02 
1.832980710832e+03 7.000000000000e+00 -1.125098424314e+02 -1.948841405513e+02 -8.940786777965e+01 1.791781837172e+02 
4.281332398719e+03 7.000000000000e+00 -1.198833503326e+02 -2.096259928067e+02 -8.974645347693e+01 1.796481964032e+02 
1.000000000000e+04 7.000000000000e+00 -1.272527046654e+02 -2.243640057640e+02 -8.989144553221e+01 1.798493802097e+02 

1.000000000000e-03 8.000000000000e+00 -1.055942894527e+01 -1.224395497484e+01 -1.713711994278e+02 -1.714246341897e+02 
2.335721469090e-03 8.000000000000e+00 -1.056355352694e+01 -1.224819563039e+01 -1.604706742048e+02 -1.605954802307e+02 
5.455594781169e-03 8.000000000000e+00 -1.058579975563e+01 -1.227107112871e+01 -1.402761476700e+02 -1.405676441938e+02 
1.274274985703e-02 8.000000000000e+00 -1.070502134142e+01 -1.239372416949e+01 -1.168859632718e+02 -1.175666274019e+02 
2.976351441631e-02 8.000000000000e+00 -1.129964952695e+01 -1.300704727802e+01 -1.011936226317e+02 -1.027810456992e+02 
6.951927961776e-02 8.000000000000e+00 -1.353447654067e+01 -1.534311258772e+01 -9.231249340105e+01 -9.598986629741e+01 
1.623776739189e-01 8.000000000000e+00 -1.801006047986e+01 -2.034973101639e+01 -8.538491928867e+01 -9.361347751770e+01 
3.792690190732e-01 8.000000000000e+00 -2.158325530306e+01 -2.632712017390e+01 -7.806496886423e+01 -9.398130103437e+01 
8.858667904101e-01 8.000000000000e+00 -2.274923029586e+01 -3.445233863582e+01 -7.467956135221e+01 -9.735396826930e+01 
2.069138081115e+00 8.000000000000e+00 -3.414918071090e+01 -5.613907763141e+01 -7.825157527390e+01 -1.061334776584e+02 
4.832930238572e+00 8.000000000000e+00 -4.583099459760e+01 -7.733780818549e+01 -1.644556711721e+02 -1.747221040744e+02 
1.128837891685e+01 8.000000000000e+00 -5.775924808659e+01 -9.759861834380e+01 -3.871256150987e+01 5.781261539103e+01 
2.636650898730e+01 8.000000000000e+00 -6.904400935547e+01 -1.158776549088e+02 -6.384530978279e+01 9.478441487448e+01 
6.158482110660e+01 8.000000000000e+00 -8.013247098953e+01 -1.335416970961e+02 -7.452123994050e+01 1.521143159112e+02 
1.438449888288e+02 8.000000000000e+00 -8.964109345891e+01 -1.500451373934e+02 -8.265223070641e+01 1.692609525653e+02 
3.359818286284e+02 8.000000000000e+00 -9.762439797055e+01 -1.652892620924e+02 -8.678516546677e+01 1.754962046478e+02 
7.847599703515e+02 8.000000000000e+00 -1.051187418537e+02 -1.801296237689e+02 -8.861798515666e+01 1.780791222691e+02 
1.832980710832e+03 8.000000000000e+00 -1.125107548219e+02 -1.948858515010e+02 -8.940786777965e+01 1.791781837172e+02 
4.281332398719e+03 8.000000000000e+00 -1.198835178572e+02 -2.096263069248e+02 -8.974645347693e+01 1.796481964032e+02 
1.000000000000e+04 8.000000000000e+00 -1.272527353823e+02 -2.243640633944e+02 -8.989144553221e+01 1.798493802097e+02 

1.000000000000e-03 9.000000000000e+00 -6.943485798095e+00 -7.571577303044e+00 -1.713711994278e+02 -1.714246341897e+02 
2.335721469090e-03 9.000000000000e+00 -6.963603062385e+00 -7.591818699131e+00 -1.604706742048e+02 -1.605954802307e+02 
5.455594781169e-03 9.000000000000e+00 -7.072085627262e+00 -7.700937572236e+00 -1.402761476700e+02 -1.405676441938e+02 
1.274274985703e-02 9.000000000000e+00 -7.619946587337e+00 -8.252261617196e+00 -1.168859632718e+02 -1.175666274019e+02 
2.976351441631e-02 9.000000000000e+00 -9.775368197987e+00 -1.042654943428e+01 -1.011936226317e+02 -1.027810456992e+02 
6.951927961776e-02 9.000000000000e+00 -1.463904969952e+01 -1.539240240710e+01 -9.231249340105e+01 -9.598986629741e+01 
1.623776739189e-01 9.000000000000e+00 -2.074264449599e+01 -2.203209388524e+01 -8.538491928867e+01 -9.361347751770e+01 
3.792690190732e-01 9.000000000000e+00 -2.503016114272e+01 -2.875077885954e+01 -7.806496886423e+01 -9.398130103437e+01 
8.858667904101e-01 9.000000000000e+00 -2.470676800744e+01 -3.551897089190e+01 -7.467956135221e+01 -9.735396826930e+01 
2.069138081115e+00 9.000000000000e+00 -3.338086215815e+01 -5.490651073339e+01 -7.825157527390e+01 -1.061334776584e+02 
4.832930238572e+00 9.000000000000e+00 -4.488360518379e+01 -7.644249429594e+01 -1.644556711721e+02 -1.747221040744e+02 
1.128837891685e+01 9.000000000000e+00 -5.701528456817e+01 -9.715761333602e+01 -3.871256150987e+01 5.781261539103e+01 
2.636650898730e+01 9.000000000000e+00 -6.891606819418e+01 -1.161513932449e+02 -6.384530978279e+01 9.478441487448e+01 
6.158482110660e+01 9.000000000000e+00 -8.029577415217e+01 -1.339693292193e+02 -7.452123994050e+01 1.521143159112e+02 
1.438449888288e+02 9.000000000000e+00 -8.971885804185e+01 -1.502008387536e+02 -8.265223070641e+01 1.692609525653e+02 
3.359818286284e+02 9.000000000000e+00 -9.764210801709e+01 -1.653228568755e+02 -8.678516546677e+01 1.754962046478e+02 
7.847599703515e+02 9.000000000000e+00 -1.051221285899e+02 -1.801359810977e+02 -8.861798515666e+01 1.780791222691e+02 
1.832980710832e+03 9.000000000000e+00 -1.125113805073e+02 -1.948870236969e+02 -8.940786777965e+01 1.791781837172e+02 
4.281332398719e+03 9.000000000000e+00 -1.198836327102e+02 -2.096265220127e+02 -8.974645347693e+01 1.796481964032e+02 
1.000000000000e+04 9.000000000000e+00 -1.272527564403e+02 -2.243641028204e+02 -8.989144553221e+01 1.798493802097e+02 

1.000000000000e-03 1.000000000000e+01 -1.765162101122e+00 -1.454313550982e+00 -1.713711994278e+02 -1.714246341897e+02 
2.335721469090e-03 1.000000000000e+01 -1.882476590028e+00 -1.571749116099e+00 -1.604706742048e+02 -1.605954802307e+02 
5.455594781169e-03 1.000000000000e+01 -2.472104298153e+00 -2.162016396882e+00 -1.402761476700e+02 -1.405676441938e+02 
1.274274985703e-02 1.000000000000e+01 -4.755782885303e+00 -4.449179532439e+00 -1.168859632718e+02 -1.175666274019e+02 
2.976351441631e-02 1.000000000000e+01 -9.831646814368e+00 -9.544027410811e+00 -1.011936226317e+02 -1.027810456992e+02 
6.951927961776e-02 1.000000000000e+01 -1.649937803659e+01 -1.631457191040e+01 -9.231249340105e+01 -9.598986629741e+01 
1.623776739189e-01 1.000000000000e+01 -2.313971480879e+01 -2.349448941056e+01 -8.538491928867e+01 -9.361347751770e+01 
3.792690190732e-01 1.000000000000e+01 -2.766494922008e+01 -3.046960506194e+01 -7.806496886423e+01 -9.398130103437e+01 
8.858667904101e-01 1.000000000000e+01 -2.692367764634e+01 -3.691613362126e+01 -7.467956135221e+01 -9.735396826930e+01 
2.069138081115e+00 1.000000000000e+01 -3.274595252280e+01 -5.380367457070e+01 -7.825157527390e+01 -1.061334776584e+02 
4.832930238572e+00 1.000000000000e+01 -4.401354250018e+01 -7.561361829216e+01 -1.644556711721e+02 -1.747221040744e+02 
1.128837891685e+01 1.000000000000e+01 -5.630076642482e+01 -9.671500683928e+01 -3.871256150987e+01 5.781261539103e+01 
2.636650898730e+01 1.000000000000e+01 -6.879981745640e+01 -1.164268141845e+02 -6.384530978279e+01 9.478441487448e+01 
6.158482110660e+01 1.000000000000e+01 -8.042565417597e+01 -1.343333543573e+02 -7.452123994050e+01 1.521143159112e+02 
1.438449888288e+02 1.000000000000e+01 -8.977620281259e+01 -1.503175875151e+02 -8.265223070641e+01 1.692609525653e+02 
3.359818286284e+02 1.000000000000e+01 -9.765485500227e+01 -1.653470865528e+02 -8.678516546677e+01 1.754962046478e+02 
7.847599703515e+02 1.000000000000e+01 -1.051245537455e+02 -1.801405293586e+02 -8.861798515666e+01 1.780791222691e+02 
1.832980710832e+03 1.000000000000e+01 -1.125118281104e+02 -1.948878610416e+02 -8.940786777965e+01 1.791781837172e+02 
4.281332398719e+03 1.000000000000e+01 -1.198837148586e+02 -2.096266755989e+02 -8.974645347693e+01 1.796481964032e+02 
1.000000000000e+04 1.000000000000e+01 -1.272527715011e+02 -2.243641309551e+02 -8.989144553221e+01 1.798493802097e+02 

1.000000000000e-03 1.100000000000e+01 9.128573854665e+00 1.028480772071e+01 -1.713711994278e+02 -1.714246341897e+02 
2.335721469090e-03 1.100000000000e+01 7.245076920145e+00 8.401215368681e+00 -1.604706742048e+02 -1.605954802307e+02 
5.455594781169e-03 1.100000000000e+01 2.592706225523e+00 3.748207099461e+00 -1.402761476700e+02 -1.405676441938e+02 
1.274274985703e-02 1.100000000000e+01 -4.018644610202e+00 -2.866642675646e+00 -1.168859632718e+02 -1.175666274019e+02 
2.976351441631e-02 1.100000000000e+01 -1.121272785815e+01 -1.007979300278e+01 -1.011936226317e+02 -1.027810456992e+02 
6.951927961776e-02 1.100000000000e+01 -1.843919971997e+01 -1.740953201557e+01 -9.231249340105e+01 -9.598986629741e+01 
1.623776739189e-01 1.100000000000e+01 -2.520636816790e+01 -2.471874552357e+01 -8.538491928867e+01 -9.361347751770e+01 
3.792690190732e-01 1.100000000000e+01 -2.982982506054e+01 -3.180541181267e+01 -7.806496886423e+01 -9.398130103437e+01 
8.858667904101e-01 1.100000000000e+01 -2.900728102149e+01 -3.824235189591e+01 -7.467956135221e+01 -9.735396826930e+01 
2.069138081115e+00 1.100000000000e+01 -3.224736273921e+01 -5.283982839835e+01 -7.825157527390e+01 -1.061334776584e+02 
4.832930238572e+00 1.100000000000e+01 -4.320938763276e+01 -7.484309297928e+01 -1.644556711721e+02 -1.747221040744e+02 
1.128837891685e+01 1.100000000000e+01 -5.561721600174e+01 -9.627498824002e+01 -3.871256150987e+01 5.781261539103e+01 
2.636650898730e+01 1.100000000000e+01 -6.869540007214e+01 -1.166986817655e+02 -6.384530978279e+01 9.478441487448e+01 
6.158482110660e+01 1.100000000000e+01 -8.052988047338e+01 -1.346427066770e+02 -7.452123994050e+01 1.521143159112e+02 
1.438449888288e+02 1.100000000000e+01 -8.981959344541e+01 -1.504069711499e+02 -8.265223070641e+01 1.692609525653e+02 
