%%% Eigenvalues
num speed real imag realhz imaghz 
{6} 3.000000000000e+00 -8.173371393532e+01 0.000000000000e+00 -1.300832459007e+01 0.000000000000e+00
{7} 3.000000000000e+00 -6.508942218260e+01 0.000000000000e+00 -1.035930328336e+01 0.000000000000e+00
{8} 3.000000000000e+00 -1.758066087271e+01 3.648582078847e+01 -2.798049080714e+00 5.806898731250e+00
{9} 3.000000000000e+00 -1.758066087271e+01 -3.648582078847e+01 -2.798049080714e+00 -5.806898731250e+00
{10} 3.000000000000e+00 -9.669395606379e+00 2.736682325671e+01 -1.538932107466e+00 4.355565198027e+00
{11} 3.000000000000e+00 -9.669395606379e+00 -2.736682325671e+01 -1.538932107466e+00 -4.355565198027e+00
{12} 3.000000000000e+00 -2.899207674140e+01 0.000000000000e+00 -4.614232323893e+00 0.000000000000e+00
{13} 3.000000000000e+00 -9.946467082560e+00 0.000000000000e+00 -1.583029402490e+00 0.000000000000e+00
{14} 3.000000000000e+00 2.415398806949e+00 2.046934336731e+00 3.844226596641e-01 3.257797178752e-01
{15} 3.000000000000e+00 2.415398806949e+00 -2.046934336731e+00 3.844226596641e-01 -3.257797178752e-01
{16} 3.000000000000e+00 -3.541605633344e+00 0.000000000000e+00 -5.636640430289e-01 0.000000000000e+00
{17} 3.000000000000e+00 3.863962889878e-11 1.179486838403e-06 6.149687938478e-12 1.877211606437e-07
{18} 3.000000000000e+00 3.863962889878e-11 -1.179486838403e-06 6.149687938478e-12 -1.877211606437e-07
{19} 3.000000000000e+00 1.013339087938e-11 8.016407418651e-06 1.612779248735e-12 1.275850866517e-06
{20} 3.000000000000e+00 1.013339087938e-11 -8.016407418651e-06 1.612779248735e-12 -1.275850866517e-06
{21} 3.000000000000e+00 -8.360592731194e-11 0.000000000000e+00 -1.330629660348e-11 0.000000000000e+00
{22} 3.000000000000e+00 -1.042356390578e-11 0.000000000000e+00 -1.658961720239e-12 0.000000000000e+00

{1} 4.000000000000e+00 -2.747937533819e+03 0.000000000000e+00 -4.373478418150e+02 0.000000000000e+00
{2} 4.000000000000e+00 -2.142619594058e+03 0.000000000000e+00 -3.410084995599e+02 0.000000000000e+00
{3} 4.000000000000e+00 -3.751160654524e+02 0.000000000000e+00 -5.970157604994e+01 0.000000000000e+00
{4} 4.000000000000e+00 -2.555499321278e+02 0.000000000000e+00 -4.067203490494e+01 0.000000000000e+00
{5} 4.000000000000e+00 -1.151968770148e+02 5.037204764119e+01 -1.833415240566e+01 8.016960375756e+00
{6} 4.000000000000e+00 -1.151968770148e+02 -5.037204764119e+01 -1.833415240566e+01 -8.016960375756e+00
{7} 4.000000000000e+00 -4.807503797063e+01 0.000000000000e+00 -7.651379932356e+00 0.000000000000e+00
{8} 4.000000000000e+00 -1.864218512353e+01 3.423614344093e+01 -2.966995912445e+00 5.448851461026e+00
{9} 4.000000000000e+00 -1.864218512353e+01 -3.423614344093e+01 -2.966995912445e+00 -5.448851461026e+00
{10} 4.000000000000e+00 -8.538641750940e+00 3.017399458840e+01 -1.358967041953e+00 4.802340391571e+00
{11} 4.000000000000e+00 -8.538641750940e+00 -3.017399458840e+01 -1.358967041953e+00 -4.802340391571e+00
{12} 4.000000000000e+00 -3.258391620510e+01 0.000000000000e+00 -5.185891329334e+00 0.000000000000e+00
{13} 4.000000000000e+00 -1.153224555809e+01 0.000000000000e+00 -1.835413885520e+00 0.000000000000e+00
{14} 4.000000000000e+00 -3.478848762160e+00 0.000000000000e+00 -5.536759767669e-01 0.000000000000e+00
{15} 4.000000000000e+00 1.688534960726e+00 2.358982968996e+00 2.687386855830e-01 3.754438001853e-01
{16} 4.000000000000e+00 1.688534960726e+00 -2.358982968996e+00 2.687386855830e-01 -3.754438001853e-01
{17} 4.000000000000e+00 -2.165509421015e-12 6.810740491574e-06 -3.446515286667e-13 1.083963015350e-06
{18} 4.000000000000e+00 -2.165509421015e-12 -6.810740491574e-06 -3.446515286667e-13 -1.083963015350e-06
{19} 4.000000000000e+00 -4.091420456241e-12 8.008778165525e-06 -6.511697898780e-13 1.274636633170e-06
{20} 4.000000000000e+00 -4.091420456241e-12 -8.008778165525e-06 -6.511697898780e-13 -1.274636633170e-06
{21} 4.000000000000e+00 1.176875587325e-11 0.000000000000e+00 1.873055671269e-12 0.000000000000e+00
{22} 4.000000000000e+00 -2.850612947792e-12 0.000000000000e+00 -4.536891414828e-13 0.000000000000e+00

{1} 5.000000000000e+00 -2.200404867779e+03 0.000000000000e+00 -3.502053115105e+02 0.000000000000e+00
{2} 5.000000000000e+00 -1.714230540364e+03 0.000000000000e+00 -2.728282640980e+02 0.000000000000e+00
{3} 5.000000000000e+00 -2.957453592103e+02 0.000000000000e+00 -4.706933581481e+01 0.000000000000e+00
{4} 5.000000000000e+00 -2.033985491782e+02 0.000000000000e+00 -3.237188451943e+01 0.000000000000e+00
{5} 5.000000000000e+00 -1.168139198810e+02 7.283681816178e+01 -1.859151277101e+01 1.159233964953e+01
{6} 5.000000000000e+00 -1.168139198810e+02 -7.283681816178e+01 -1.859151277101e+01 -1.159233964953e+01
{7} 5.000000000000e+00 -1.981120830144e+01 3.290873496183e+01 -3.153051729798e+00 5.237587840076e+00
{8} 5.000000000000e+00 -1.981120830144e+01 -3.290873496183e+01 -3.153051729798e+00 -5.237587840076e+00
{9} 5.000000000000e+00 -7.317190947000e+00 3.191147082054e+01 -1.164567108762e+00 5.078868322422e+00
{10} 5.000000000000e+00 -7.317190947000e+00 -3.191147082054e+01 -1.164567108762e+00 -5.078868322422e+00
{11} 5.000000000000e+00 -3.871709079719e+01 2.886781193924e+00 -6.162016382510e+00 4.594454966378e-01
{12} 5.000000000000e+00 -3.871709079719e+01 -2.886781193924e+00 -6.162016382510e+00 -4.594454966378e-01
{13} 5.000000000000e+00 -1.325416725183e+01 0.000000000000e+00 -2.109466234696e+00 0.000000000000e+00
{14} 5.000000000000e+00 -3.174760927313e+00 0.000000000000e+00 -5.052788947168e-01 0.000000000000e+00
{15} 5.000000000000e+00 8.664094921788e-01 2.604931264950e+00 1.378933534220e-01 4.145876872314e-01
{16} 5.000000000000e+00 8.664094921788e-01 -2.604931264950e+00 1.378933534220e-01 -4.145876872314e-01
{17} 5.000000000000e+00 -3.972114978502e-06 0.000000000000e+00 -6.321817333580e-07 0.000000000000e+00
{18} 5.000000000000e+00 3.972179467375e-06 0.000000000000e+00 6.321919970809e-07 0.000000000000e+00
{19} 5.000000000000e+00 1.273285551558e-11 8.040180322022e-06 2.026496894979e-12 1.279634441600e-06
{20} 5.000000000000e+00 1.273285551558e-11 -8.040180322022e-06 2.026496894979e-12 -1.279634441600e-06
{21} 5.000000000000e+00 -7.109277968802e-11 0.000000000000e+00 -1.131476730549e-11 0.000000000000e+00
{22} 5.000000000000e+00 -2.878859219296e-12 0.000000000000e+00 -4.581846752167e-13 0.000000000000e+00

{1} 6.000000000000e+00 -1.835413535292e+03 0.000000000000e+00 -2.921151367595e+02 0.000000000000e+00
{2} 6.000000000000e+00 -1.428637036849e+03 0.000000000000e+00 -2.273746462987e+02 0.000000000000e+00
{3} 6.000000000000e+00 -2.419017218659e+02 0.000000000000e+00 -3.849985477740e+01 0.000000000000e+00
{4} 6.000000000000e+00 -1.176665113841e+02 8.934434232642e+01 -1.872720692316e+01 1.421959371854e+01
{5} 6.000000000000e+00 -1.176665113841e+02 -8.934434232642e+01 -1.872720692316e+01 -1.421959371854e+01
{6} 6.000000000000e+00 -1.684226441819e+02 0.000000000000e+00 -2.680529635016e+01 0.000000000000e+00
{7} 6.000000000000e+00 -2.067571643234e+01 3.214698764390e+01 -3.290642472172e+00 5.116351989041e+00
{8} 6.000000000000e+00 -2.067571643234e+01 -3.214698764390e+01 -3.290642472172e+00 -5.116351989041e+00
{9} 6.000000000000e+00 -6.415232318007e+00 3.300220194895e+01 -1.021015934494e+00 5.252463573092e+00
{10} 6.000000000000e+00 -6.415232318007e+00 -3.300220194895e+01 -1.021015934494e+00 -5.252463573092e+00
{11} 6.000000000000e+00 -3.785528051488e+01 6.828180094042e+00 -6.024855016074e+00 1.086738614288e+00
{12} 6.000000000000e+00 -3.785528051488e+01 -6.828180094042e+00 -6.024855016074e+00 -1.086738614288e+00
{13} 6.000000000000e+00 -1.514535596492e+01 0.000000000000e+00 -2.410458266703e+00 0.000000000000e+00
{14} 6.000000000000e+00 -1.909365016525e-01 2.854068514927e+00 -3.038848805466e-02 4.542391120736e-01
{15} 6.000000000000e+00 -1.909365016525e-01 -2.854068514927e+00 -3.038848805466e-02 -4.542391120736e-01
{16} 6.000000000000e+00 -2.348419636675e+00 0.000000000000e+00 -3.737625936310e-01 0.000000000000e+00
{17} 6.000000000000e+00 -1.711834636254e-10 7.957566784352e-06 -2.724469441158e-11 1.266486088713e-06
{18} 6.000000000000e+00 -1.711834636254e-10 -7.957566784352e-06 -2.724469441158e-11 -1.266486088713e-06
{19} 6.000000000000e+00 2.101245205570e-10 7.192791942974e-06 3.344235611146e-11 1.144768392356e-06
{20} 6.000000000000e+00 2.101245205570e-10 -7.192791942974e-06 3.344235611146e-11 -1.144768392356e-06
{21} 6.000000000000e+00 -5.247873488564e-11 0.000000000000e+00 -8.352250064258e-12 0.000000000000e+00
{22} 6.000000000000e+00 5.349069337345e-12 0.000000000000e+00 8.513308259798e-13 0.000000000000e+00

{1} 7.000000000000e+00 -1.574731207815e+03 0.000000000000e+00 -2.506262557649e+02 0.000000000000e+00
{2} 7.000000000000e+00 -1.224639851464e+03 0.000000000000e+00 -1.949074858678e+02 0.000000000000e+00
{3} 7.000000000000e+00 -1.182060046009e+02 1.030479754813e+02 -1.881306993537e+01 1.640059467345e+01
{4} 7.000000000000e+00 -1.182060046009e+02 -1.030479754813e+02 -1.881306993537e+01 -1.640059467345e+01
{5} 7.000000000000e+00 -2.025657767458e+02 0.000000000000e+00 -3.223934467035e+01 0.000000000000e+00
{6} 7.000000000000e+00 -1.432476610340e+02 0.000000000000e+00 -2.279857333992e+01 0.000000000000e+00
{7} 7.000000000000e+00 -5.772637268027e+00 3.377885711421e+01 -9.187437558830e-01 5.376072081721e+00
{8} 7.000000000000e+00 -5.772637268027e+00 -3.377885711421e+01 -9.187437558830e-01 -5.376072081721e+00
{9} 7.000000000000e+00 -2.129510347362e+01 3.164582802196e+01 -3.389220981480e+00 5.036589957931e+00
{10} 7.000000000000e+00 -2.129510347362e+01 -3.164582802196e+01 -3.389220981480e+00 -5.036589957931e+00
{11} 7.000000000000e+00 -3.729368939666e+01 8.494130393363e+00 -5.935475013613e+00 1.351882839371e+00
{12} 7.000000000000e+00 -3.729368939666e+01 -8.494130393363e+00 -5.935475013613e+00 -1.351882839371e+00
{13} 7.000000000000e+00 -1.724527817553e+01 0.000000000000e+00 -2.744671266631e+00 0.000000000000e+00
{14} 7.000000000000e+00 -1.479627858948e+00 3.556431364781e+00 -2.354900876881e-01 5.660236314719e-01
{15} 7.000000000000e+00 -1.479627858948e+00 -3.556431364781e+00 -2.354900876881e-01 -5.660236314719e-01
{16} 7.000000000000e+00 -1.010612314762e+00 0.000000000000e+00 -1.608439454440e-01 0.000000000000e+00
{17} 7.000000000000e+00 3.270384191679e-11 8.285902180586e-06 5.204978099154e-12 1.318742290016e-06
{18} 7.000000000000e+00 3.270384191679e-11 -8.285902180586e-06 5.204978099154e-12 -1.318742290016e-06
{19} 7.000000000000e+00 -4.823178245477e-12 7.971913983334e-06 -7.676326591809e-13 1.268769516351e-06
{20} 7.000000000000e+00 -4.823178245477e-12 -7.971913983334e-06 -7.676326591809e-13 -1.268769516351e-06
{21} 7.000000000000e+00 -1.792042210916e-12 0.000000000000e+00 -2.852123760966e-13 0.000000000000e+00
{22} 7.000000000000e+00 3.797390183598e-11 0.000000000000e+00 6.043734185683e-12 0.000000000000e+00

{1} 8.000000000000e+00 -1.379241596859e+03 0.000000000000e+00 -2.195131178580e+02 0.000000000000e+00
{2} 8.000000000000e+00 -1.071639200458e+03 0.000000000000e+00 -1.705566759640e+02 0.000000000000e+00
{3} 8.000000000000e+00 -1.185801960593e+02 1.150322179561e+02 -1.887262435564e+01 1.830794610253e+01
{4} 8.000000000000e+00 -1.185801960593e+02 -1.150322179561e+02 -1.887262435564e+01 -1.830794610253e+01
{5} 8.000000000000e+00 -1.721997362540e+02 0.000000000000e+00 -2.740643922394e+01 0.000000000000e+00
{6} 8.000000000000e+00 -1.241757280319e+02 0.000000000000e+00 -1.976318092831e+01 0.000000000000e+00
{7} 8.000000000000e+00 -5.301054621567e+00 3.437503815901e+01 -8.436890466226e-01 5.470957241979e+00
{8} 8.000000000000e+00 -5.301054621567e+00 -3.437503815901e+01 -8.436890466226e-01 -5.470957241979e+00
{9} 8.000000000000e+00 -2.175559554362e+01 3.128586487510e+01 -3.462510570675e+00 4.979300043777e+00
{10} 8.000000000000e+00 -2.175559554362e+01 -3.128586487510e+01 -3.462510570675e+00 -4.979300043777e+00
{11} 8.000000000000e+00 -3.688692273950e+01 9.525910543428e+00 -5.870736089440e+00 1.516095750438e+00
{12} 8.000000000000e+00 -3.688692273950e+01 -9.525910543428e+00 -5.870736089440e+00 -1.516095750438e+00
{13} 8.000000000000e+00 -1.960976472709e+01 0.000000000000e+00 -3.120990989185e+00 0.000000000000e+00
{14} 8.000000000000e+00 -2.370247952965e+00 4.547270475783e+00 -3.772366780678e-01 7.237205737968e-01
{15} 8.000000000000e+00 -2.370247952965e+00 -4.547270475783e+00 -3.772366780678e-01 -7.237205737968e-01
{16} 8.000000000000e+00 -4.242860706694e-01 0.000000000000e+00 -6.752722543207e-02 0.000000000000e+00
{17} 8.000000000000e+00 1.822530792622e-11 7.442826315632e-06 2.900647845830e-12 1.184562598707e-06
{18} 8.000000000000e+00 1.822530792622e-11 -7.442826315632e-06 2.900647845830e-12 -1.184562598707e-06
{19} 8.000000000000e+00 1.818181979641e-11 8.062227805283e-06 2.893726495005e-12 1.283143407544e-06
{20} 8.000000000000e+00 1.818181979641e-11 -8.062227805283e-06 2.893726495005e-12 -1.283143407544e-06
{21} 8.000000000000e+00 -2.531597065624e-11 0.000000000000e+00 -4.029161869110e-12 0.000000000000e+00
{22} 8.000000000000e+00 -9.747861042154e-12 0.000000000000e+00 -1.551420269432e-12 0.000000000000e+00

{1} 9.000000000000e+00 -1.227213314131e+03 0.000000000000e+00 -1.953170651721e+02 0.000000000000e+00
{2} 9.000000000000e+00 -9.526350585351e+02 0.000000000000e+00 -1.516165785285e+02 0.000000000000e+00
{3} 9.000000000000e+00 -1.188553214454e+02 1.258230601780e+02 -1.891641192082e+01 2.002536198228e+01
{4} 9.000000000000e+00 -1.188553214454e+02 -1.258230601780e+02 -1.891641192082e+01 -2.002536198228e+01
{5} 9.000000000000e+00 -1.476907065255e+02 0.000000000000e+00 -2.350570599226e+01 0.000000000000e+00
{6} 9.000000000000e+00 -1.091309331445e+02 0.000000000000e+00 -1.736872745417e+01 0.000000000000e+00
{7} 9.000000000000e+00 -4.943899174491e+00 3.485311670107e+01 -7.868459917682e-01 5.547045805134e+00
{8} 9.000000000000e+00 -4.943899174491e+00 -3.485311670107e+01 -7.868459917682e-01 -5.547045805134e+00
{9} 9.000000000000e+00 -2.211130537567e+01 3.101348067441e+01 -3.519123548753e+00 4.935948751817e+00
{10} 9.000000000000e+00 -2.211130537567e+01 -3.101348067441e+01 -3.519123548753e+00 -4.935948751817e+00
{11} 9.000000000000e+00 -3.657150226124e+01 1.024995291565e+01 -5.820535361173e+00 1.631330672986e+00
{12} 9.000000000000e+00 -3.657150226124e+01 -1.024995291565e+01 -5.820535361173e+00 -1.631330672986e+00
{13} 9.000000000000e+00 -2.232634865172e+01 0.000000000000e+00 -3.553348749114e+00 0.000000000000e+00
{14} 9.000000000000e+00 -3.062577663723e+00 5.475621425392e+00 -4.874243737843e-01 8.714722163510e-01
{15} 9.000000000000e+00 -3.062577663723e+00 -5.475621425392e+00 -4.874243737843e-01 -8.714722163510e-01
{16} 9.000000000000e+00 -1.935327869261e-01 0.000000000000e+00 -3.080169968963e-02 0.000000000000e+00
{17} 9.000000000000e+00 4.827965953157e-10 1.305816161144e-05 7.683946465243e-11 2.078270968154e-06
{18} 9.000000000000e+00 4.827965953157e-10 -1.305816161144e-05 7.683946465243e-11 -2.078270968154e-06
{19} 9.000000000000e+00 -5.054942252780e-11 8.011562303026e-06 -8.045190465740e-12 1.275079742415e-06
{20} 9.000000000000e+00 -5.054942252780e-11 -8.011562303026e-06 -8.045190465740e-12 -1.275079742415e-06
{21} 9.000000000000e+00 4.810939146226e-12 0.000000000000e+00 7.656847460362e-13 0.000000000000e+00
{22} 9.000000000000e+00 5.404889270983e-11 0.000000000000e+00 8.602148443414e-12 0.000000000000e+00

{1} 1.000000000000e+01 -1.105607418893e+03 0.000000000000e+00 -1.759628858359e+02 0.000000000000e+00
{2} 1.000000000000e+01 -8.574272929871e+02 0.000000000000e+00 -1.364637920208e+02 0.000000000000e+00
{3} 1.000000000000e+01 -1.190665270932e+02 1.357226974873e+02 -1.895002634366e+01 2.160093819486e+01
{4} 1.000000000000e+01 -1.190665270932e+02 -1.357226974873e+02 -1.895002634366e+01 -2.160093819486e+01
{5} 1.000000000000e+01 -1.271238253194e+02 0.000000000000e+00 -2.023238518434e+01 0.000000000000e+00
{6} 1.000000000000e+01 -9.681648378431e+01 0.000000000000e+00 -1.540882196705e+01 0.000000000000e+00
{7} 1.000000000000e+01 -4.666116464504e+00 3.524753213836e+01 -7.426355003683e-01 5.609818971610e+00
{8} 1.000000000000e+01 -4.666116464504e+00 -3.524753213836e+01 -7.426355003683e-01 -5.609818971610e+00
{9} 1.000000000000e+01 -2.239505652056e+01 3.080029626359e+01 -3.564283946069e+00 4.902019399045e+00
{10} 1.000000000000e+01 -2.239505652056e+01 -3.080029626359e+01 -3.564283946069e+00 -4.902019399045e+00
{11} 1.000000000000e+01 -3.631479614552e+01 1.079476682106e+01 -5.779679313934e+00 1.718040499096e+00
{12} 1.000000000000e+01 -3.631479614552e+01 -1.079476682106e+01 -5.779679313934e+00 -1.718040499096e+00
{13} 1.000000000000e+01 -2.554570385426e+01 0.000000000000e+00 -4.065725043167e+00 0.000000000000e+00
{14} 1.000000000000e+01 -3.677075393588e+00 6.362603140791e+00 -5.852247250111e-01 1.012639740789e+00
{15} 1.000000000000e+01 -3.677075393588e+00 -6.362603140791e+00 -5.852247250111e-01 -1.012639740789e+00
{16} 1.000000000000e+01 -7.984503469040e-02 0.000000000000e+00 -1.270773195232e-02 0.000000000000e+00
{17} 1.000000000000e+01 -3.061298338120e-05 0.000000000000e+00 -4.872207627908e-06 0.000000000000e+00
{18} 1.000000000000e+01 3.060123875990e-05 0.000000000000e+00 4.870338413373e-06 0.000000000000e+00
{19} 1.000000000000e+01 4.141877946006e-12 8.038514309110e-06 6.592003487901e-13 1.279369287410e-06
{20} 1.000000000000e+01 4.141877946006e-12 -8.038514309110e-06 6.592003487901e-13 -1.279369287410e-06
{21} 1.000000000000e+01 1.173161193319e-12 0.000000000000e+00 1.867144029603e-13 0.000000000000e+00
{22} 1.000000000000e+01 -1.124447431755e-11 0.000000000000e+00 -1.789613670108e-12 0.000000000000e+00

{1} 1.100000000000e+01 -1.006126307118e+03 0.000000000000e+00 -1.601299751526e+02 0.000000000000e+00
{2} 1.100000000000e+01 -7.795248269388e+02 0.000000000000e+00 -1.240652294702e+02 0.000000000000e+00
{3} 1.100000000000e+01 -1.192345457854e+02 1.449237003467e+02 -1.897676734907e+01 2.306532328135e+01
{4} 1.100000000000e+01 -1.192345457854e+02 -1.449237003467e+02 -1.897676734907e+01 -2.306532328135e+01
{5} 1.100000000000e+01 -1.092326742245e+02 0.000000000000e+00 -1.738492004998e+01 0.000000000000e+00
{6} 1.100000000000e+01 -8.625535092039e+01 0.000000000000e+00 -1.372796546711e+01 0.000000000000e+00
{7} 1.100000000000e+01 -4.445267278530e+00 3.557959116500e+01 -7.074862607427e-01 5.662667807098e+00
{8} 1.100000000000e+01 -4.445267278530e+00 -3.557959116500e+01 -7.074862607427e-01 -5.662667807098e+00
{9} 1.100000000000e+01 -2.262746794547e+01 3.062949315431e+01 -3.601273373175e+00 4.874835239908e+00
{10} 1.100000000000e+01 -2.262746794547e+01 -3.062949315431e+01 -3.601273373175e+00 -4.874835239908e+00
{11} 1.100000000000e+01 -3.609816214106e+01 1.122403718459e+01 -5.745200941283e+00 1.786360999375e+00
{12} 1.100000000000e+01 -3.609816214106e+01 -1.122403718459e+01 -5.745200941283e+00 -1.786360999375e+00
{13} 1.100000000000e+01 -2.956416303016e+01 0.000000000000e+00 -4.705282684625e+00 0.000000000000e+00
{14} 1.100000000000e+01 -4.247293387392e+00 7.232367004715e+00 -6.759777373649e-01 1.151066959055e+00
{15} 1.100000000000e+01 -4.247293387392e+00 -7.232367004715e+00 -6.759777373649e-01 -1.151066959055e+00
{16} 1.100000000000e+01 -1.686940160940e-02 0.000000000000e+00 -2.684848653138e-03 0.000000000000e+00
{17} 1.100000000000e+01 -2.795822566556e-06 0.000000000000e+00 -4.449689814752e-07 0.000000000000e+00
{18} 1.100000000000e+01 2.791083067053e-06 0.000000000000e+00 4.442146667016e-07 0.000000000000e+00
{19} 1.100000000000e+01 1.152917053564e-11 8.175652579523e-06 1.834924480496e-12 1.301195521033e-06
{20} 1.100000000000e+01 1.152917053564e-11 -8.175652579523e-06 1.834924480496e-12 -1.301195521033e-06
{21} 1.100000000000e+01 1.747697335473e-10 0.000000000000e+00 2.781546699691e-11 0.000000000000e+00
{22} 1.100000000000e+01 4.795490412013e-12 0.000000000000e+00 7.632260036216e-13 0.000000000000e+00

{1} 1.200000000000e+01 -9.232381606536e+02 0.000000000000e+00 -1.469379169191e+02 0.000000000000e+00
{2} 1.200000000000e+01 -7.146002328080e+02 0.000000000000e+00 -1.137321593860e+02 0.000000000000e+00
{3} 1.200000000000e+01 -1.193725171911e+02 1.535577755672e+02 -1.899872618028e+01 2.443947903171e+01
{4} 1.200000000000e+01 -1.193725171911e+02 -1.535577755672e+02 -1.899872618028e+01 -2.443947903171e+01
{5} 1.200000000000e+01 -9.324880626614e+01 0.000000000000e+00 -1.484100845468e+01 0.000000000000e+00
{6} 1.200000000000e+01 -7.617243730288e+01 0.000000000000e+00 -1.212321992411e+01 0.000000000000e+00
