%%% Bode Mag Phase 
frequency speed  m1 m2 p1 p2
1.30953502e-04 3.00000000e+01 -2.54795034e+01 -1.55368435e+01 -1.79586750e+02 -1.79590344e+02 
1.33698374e-04 3.00000000e+01 -2.54795501e+01 -1.55369391e+01 -1.79578092e+02 -1.79581762e+02 
1.36500781e-04 3.00000000e+01 -2.54795956e+01 -1.55370316e+01 -1.79569253e+02 -1.79573000e+02 
1.39361927e-04 3.00000000e+01 -2.54796399e+01 -1.55371209e+01 -1.79560229e+02 -1.79564054e+02 
1.42283046e-04 3.00000000e+01 -2.54796834e+01 -1.55372077e+01 -1.79551015e+02 -1.79554921e+02 
1.45265393e-04 3.00000000e+01 -2.54797263e+01 -1.55372920e+01 -1.79541609e+02 -1.79545596e+02 
1.48310251e-04 3.00000000e+01 -2.54797681e+01 -1.55373736e+01 -1.79532005e+02 -1.79536075e+02 
1.51418933e-04 3.00000000e+01 -2.54798092e+01 -1.55374529e+01 -1.79522199e+02 -1.79526355e+02 
1.54592774e-04 3.00000000e+01 -2.54798497e+01 -1.55375300e+01 -1.79512188e+02 -1.79516431e+02 
1.57833141e-04 3.00000000e+01 -2.54798894e+01 -1.55376049e+01 -1.79501968e+02 -1.79506300e+02 
1.61141428e-04 3.00000000e+01 -2.54799288e+01 -1.55376779e+01 -1.79491533e+02 -1.79495955e+02 
1.64519059e-04 3.00000000e+01 -2.54799676e+01 -1.55377491e+01 -1.79480879e+02 -1.79485394e+02 
1.67967487e-04 3.00000000e+01 -2.54800060e+01 -1.55378185e+01 -1.79470002e+02 -1.79474612e+02 
1.71488197e-04 3.00000000e+01 -2.54800440e+01 -1.55378863e+01 -1.79458896e+02 -1.79463603e+02 
1.75082703e-04 3.00000000e+01 -2.54800819e+01 -1.55379528e+01 -1.79447558e+02 -1.79452364e+02 
1.78752553e-04 3.00000000e+01 -2.54801197e+01 -1.55380179e+01 -1.79435983e+02 -1.79440889e+02 
1.82499324e-04 3.00000000e+01 -2.54801572e+01 -1.55380818e+01 -1.79424164e+02 -1.79429173e+02 
1.86324631e-04 3.00000000e+01 -2.54801946e+01 -1.55381444e+01 -1.79412098e+02 -1.79417212e+02 
1.90230119e-04 3.00000000e+01 -2.54802322e+01 -1.55382062e+01 -1.79399779e+02 -1.79405000e+02 
1.94217468e-04 3.00000000e+01 -2.54802698e+01 -1.55382670e+01 -1.79387202e+02 -1.79392533e+02 
1.98288395e-04 3.00000000e+01 -2.54803074e+01 -1.55383269e+01 -1.79374361e+02 -1.79379803e+02 
2.02444651e-04 3.00000000e+01 -2.54803453e+01 -1.55383861e+01 -1.79361251e+02 -1.79366808e+02 
2.06688025e-04 3.00000000e+01 -2.54803833e+01 -1.55384447e+01 -1.79347867e+02 -1.79353539e+02 
2.11020343e-04 3.00000000e+01 -2.54804218e+01 -1.55385028e+01 -1.79334201e+02 -1.79339993e+02 
2.15443469e-04 3.00000000e+01 -2.54804606e+01 -1.55385606e+01 -1.79320250e+02 -1.79326163e+02 
2.19959307e-04 3.00000000e+01 -2.54804999e+01 -1.55386180e+01 -1.79306006e+02 -1.79312042e+02 
2.24569800e-04 3.00000000e+01 -2.54805397e+01 -1.55386751e+01 -1.79291463e+02 -1.79297626e+02 
2.29276931e-04 3.00000000e+01 -2.54805801e+01 -1.55387323e+01 -1.79276615e+02 -1.79282908e+02 
2.34082728e-04 3.00000000e+01 -2.54806213e+01 -1.55387894e+01 -1.79261457e+02 -1.79267881e+02 
2.38989257e-04 3.00000000e+01 -2.54806629e+01 -1.55388465e+01 -1.79245981e+02 -1.79252540e+02 
2.43998630e-04 3.00000000e+01 -2.54807055e+01 -1.55389038e+01 -1.79230180e+02 -1.79236877e+02 
2.49113003e-04 3.00000000e+01 -2.54807492e+01 -1.55389616e+01 -1.79214048e+02 -1.79220885e+02 
2.54334576e-04 3.00000000e+01 -2.54807936e+01 -1.55390196e+01 -1.79197579e+02 -1.79204559e+02 
2.59665597e-04 3.00000000e+01 -2.54808391e+01 -1.55390781e+01 -1.79180764e+02 -1.79187890e+02 
2.65108360e-04 3.00000000e+01 -2.54808856e+01 -1.55391371e+01 -1.79163596e+02 -1.79170872e+02 
2.70665207e-04 3.00000000e+01 -2.54809333e+01 -1.55391969e+01 -1.79146069e+02 -1.79153498e+02 
2.76338529e-04 3.00000000e+01 -2.54809824e+01 -1.55392575e+01 -1.79128175e+02 -1.79135759e+02 
2.82130768e-04 3.00000000e+01 -2.54810327e+01 -1.55393189e+01 -1.79109906e+02 -1.79117649e+02 
2.88044415e-04 3.00000000e+01 -2.54810846e+01 -1.55393814e+01 -1.79091254e+02 -1.79099159e+02 
2.94082017e-04 3.00000000e+01 -2.54811379e+01 -1.55394449e+01 -1.79072211e+02 -1.79080282e+02 
3.00246171e-04 3.00000000e+01 -2.54811929e+01 -1.55395097e+01 -1.79052770e+02 -1.79061010e+02 
3.06539530e-04 3.00000000e+01 -2.54812496e+01 -1.55395758e+01 -1.79032921e+02 -1.79041333e+02 
3.12964801e-04 3.00000000e+01 -2.54813081e+01 -1.55396434e+01 -1.79012656e+02 -1.79021245e+02 
3.19524751e-04 3.00000000e+01 -2.54813686e+01 -1.55397125e+01 -1.78991966e+02 -1.79000735e+02 
3.26222201e-04 3.00000000e+01 -2.54814310e+01 -1.55397833e+01 -1.78970843e+02 -1.78979796e+02 
3.33060034e-04 3.00000000e+01 -2.54814956e+01 -1.55398558e+01 -1.78949278e+02 -1.78958419e+02 
3.40041193e-04 3.00000000e+01 -2.54815624e+01 -1.55399304e+01 -1.78927261e+02 -1.78936593e+02 
3.47168682e-04 3.00000000e+01 -2.54816316e+01 -1.55400069e+01 -1.78904782e+02 -1.78914310e+02 
3.54445567e-04 3.00000000e+01 -2.54817032e+01 -1.55400856e+01 -1.78881833e+02 -1.78891561e+02 
3.61874981e-04 3.00000000e+01 -2.54817775e+01 -1.55401667e+01 -1.78858403e+02 -1.78868335e+02 
3.69460121e-04 3.00000000e+01 -2.54818544e+01 -1.55402502e+01 -1.78834482e+02 -1.78844622e+02 
3.77204249e-04 3.00000000e+01 -2.54819342e+01 -1.55403363e+01 -1.78810061e+02 -1.78820413e+02 
3.85110700e-04 3.00000000e+01 -2.54820170e+01 -1.55404252e+01 -1.78785128e+02 -1.78795697e+02 
3.93182876e-04 3.00000000e+01 -2.54821029e+01 -1.55405169e+01 -1.78759672e+02 -1.78770463e+02 
4.01424249e-04 3.00000000e+01 -2.54821922e+01 -1.55406117e+01 -1.78733684e+02 -1.78744701e+02 
4.09838367e-04 3.00000000e+01 -2.54822848e+01 -1.55407098e+01 -1.78707151e+02 -1.78718399e+02 
4.18428851e-04 3.00000000e+01 -2.54823810e+01 -1.55408112e+01 -1.78680063e+02 -1.78691546e+02 
4.27199397e-04 3.00000000e+01 -2.54824811e+01 -1.55409162e+01 -1.78652407e+02 -1.78664132e+02 
4.36153779e-04 3.00000000e+01 -2.54825850e+01 -1.55410249e+01 -1.78624173e+02 -1.78636143e+02 
4.45295851e-04 3.00000000e+01 -2.54826931e+01 -1.55411376e+01 -1.78595347e+02 -1.78607568e+02 
4.54629547e-04 3.00000000e+01 -2.54828054e+01 -1.55412544e+01 -1.78565918e+02 -1.78578395e+02 
4.64158883e-04 3.00000000e+01 -2.54829222e+01 -1.55413755e+01 -1.78535872e+02 -1.78548611e+02 
4.73887961e-04 3.00000000e+01 -2.54830438e+01 -1.55415012e+01 -1.78505198e+02 -1.78518204e+02 
4.83820966e-04 3.00000000e+01 -2.54831702e+01 -1.55416316e+01 -1.78473882e+02 -1.78487160e+02 
4.93962174e-04 3.00000000e+01 -2.54833018e+01 -1.55417670e+01 -1.78441910e+02 -1.78455466e+02 
5.04315949e-04 3.00000000e+01 -2.54834386e+01 -1.55419076e+01 -1.78409268e+02 -1.78423109e+02 
5.14886745e-04 3.00000000e+01 -2.54835811e+01 -1.55420536e+01 -1.78375944e+02 -1.78390075e+02 
5.25679112e-04 3.00000000e+01 -2.54837294e+01 -1.55422053e+01 -1.78341922e+02 -1.78356349e+02 
5.36697695e-04 3.00000000e+01 -2.54838837e+01 -1.55423630e+01 -1.78307189e+02 -1.78321918e+02 
5.47947234e-04 3.00000000e+01 -2.54840444e+01 -1.55425270e+01 -1.78271728e+02 -1.78286766e+02 
5.59432571e-04 3.00000000e+01 -2.54842117e+01 -1.55426974e+01 -1.78235526e+02 -1.78250879e+02 
5.71158648e-04 3.00000000e+01 -2.54843860e+01 -1.55428747e+01 -1.78198566e+02 -1.78214241e+02 
5.83130511e-04 3.00000000e+01 -2.54845674e+01 -1.55430590e+01 -1.78160833e+02 -1.78176837e+02 
5.95353313e-04 3.00000000e+01 -2.54847563e+01 -1.55432508e+01 -1.78122311e+02 -1.78138650e+02 
6.07832313e-04 3.00000000e+01 -2.54849531e+01 -1.55434504e+01 -1.78082983e+02 -1.78099664e+02 
6.20572881e-04 3.00000000e+01 -2.54851581e+01 -1.55436580e+01 -1.78042832e+02 -1.78059863e+02 
6.33580499e-04 3.00000000e+01 -2.54853716e+01 -1.55438741e+01 -1.78001842e+02 -1.78019230e+02 
6.46860766e-04 3.00000000e+01 -2.54855939e+01 -1.55440990e+01 -1.77959994e+02 -1.77977747e+02 
6.60419396e-04 3.00000000e+01 -2.54858256e+01 -1.55443332e+01 -1.77917272e+02 -1.77935397e+02 
6.74262224e-04 3.00000000e+01 -2.54860669e+01 -1.55445769e+01 -1.77873656e+02 -1.77892161e+02 
6.88395207e-04 3.00000000e+01 -2.54863184e+01 -1.55448307e+01 -1.77829129e+02 -1.77848022e+02 
7.02824426e-04 3.00000000e+01 -2.54865803e+01 -1.55450949e+01 -1.77783671e+02 -1.77802960e+02 
7.17556092e-04 3.00000000e+01 -2.54868532e+01 -1.55453701e+01 -1.77737263e+02 -1.77756956e+02 
7.32596543e-04 3.00000000e+01 -2.54871376e+01 -1.55456566e+01 -1.77689886e+02 -1.77709991e+02 
7.47952252e-04 3.00000000e+01 -2.54874338e+01 -1.55459550e+01 -1.77641518e+02 -1.77662045e+02 
7.63629826e-04 3.00000000e+01 -2.54877425e+01 -1.55462659e+01 -1.77592140e+02 -1.77613098e+02 
7.79636013e-04 3.00000000e+01 -2.54880642e+01 -1.55465896e+01 -1.77541731e+02 -1.77563128e+02 
7.95977700e-04 3.00000000e+01 -2.54883993e+01 -1.55469268e+01 -1.77490269e+02 -1.77512114e+02 
8.12661920e-04 3.00000000e+01 -2.54887486e+01 -1.55472781e+01 -1.77437732e+02 -1.77460035e+02 
8.29695852e-04 3.00000000e+01 -2.54891125e+01 -1.55476441e+01 -1.77384099e+02 -1.77406869e+02 
8.47086827e-04 3.00000000e+01 -2.54894917e+01 -1.55480253e+01 -1.77329346e+02 -1.77352593e+02 
8.64842328e-04 3.00000000e+01 -2.54898869e+01 -1.55484224e+01 -1.77273450e+02 -1.77297185e+02 
8.82969996e-04 3.00000000e+01 -2.54902987e+01 -1.55488362e+01 -1.77216388e+02 -1.77240620e+02 
9.01477631e-04 3.00000000e+01 -2.54907279e+01 -1.55492673e+01 -1.77158135e+02 -1.77182876e+02 
9.20373200e-04 3.00000000e+01 -2.54911751e+01 -1.55497164e+01 -1.77098668e+02 -1.77123927e+02 
9.39664831e-04 3.00000000e+01 -2.54916411e+01 -1.55501844e+01 -1.77037960e+02 -1.77063748e+02 
9.59360829e-04 3.00000000e+01 -2.54921268e+01 -1.55506720e+01 -1.76975986e+02 -1.77002315e+02 
9.79469667e-04 3.00000000e+01 -2.54926329e+01 -1.55511801e+01 -1.76912721e+02 -1.76939602e+02 
1.00000000e-03 3.00000000e+01 -2.54931604e+01 -1.55517095e+01 -1.76848137e+02 -1.76875582e+02 
1.02096066e-03 3.00000000e+01 -2.54937100e+01 -1.55522611e+01 -1.76782208e+02 -1.76810227e+02 
1.04236067e-03 3.00000000e+01 -2.54942829e+01 -1.55528359e+01 -1.76714905e+02 -1.76743512e+02 
1.06420924e-03 3.00000000e+01 -2.54948798e+01 -1.55534348e+01 -1.76646201e+02 -1.76675408e+02 
1.08651577e-03 3.00000000e+01 -2.54955019e+01 -1.55540589e+01 -1.76576066e+02 -1.76605885e+02 
1.10928986e-03 3.00000000e+01 -2.54961502e+01 -1.55547092e+01 -1.76504472e+02 -1.76534916e+02 
1.13254132e-03 3.00000000e+01 -2.54968259e+01 -1.55553869e+01 -1.76431389e+02 -1.76462471e+02 
1.15628013e-03 3.00000000e+01 -2.54975300e+01 -1.55560931e+01 -1.76356785e+02 -1.76388518e+02 
1.18051653e-03 3.00000000e+01 -2.54982637e+01 -1.55568290e+01 -1.76280630e+02 -1.76313028e+02 
1.20526094e-03 3.00000000e+01 -2.54990284e+01 -1.55575958e+01 -1.76202892e+02 -1.76235970e+02 
1.23052400e-03 3.00000000e+01 -2.54998253e+01 -1.55583949e+01 -1.76123539e+02 -1.76157310e+02 
1.25631660e-03 3.00000000e+01 -2.55006557e+01 -1.55592276e+01 -1.76042538e+02 -1.76077016e+02 
1.28264983e-03 3.00000000e+01 -2.55015211e+01 -1.55600953e+01 -1.75959855e+02 -1.75995056e+02 
1.30953502e-03 3.00000000e+01 -2.55024230e+01 -1.55609995e+01 -1.75875456e+02 -1.75911395e+02 
1.33698374e-03 3.00000000e+01 -2.55033628e+01 -1.55619417e+01 -1.75789306e+02 -1.75825998e+02 
1.36500781e-03 3.00000000e+01 -2.55043422e+01 -1.55629235e+01 -1.75701369e+02 -1.75738831e+02 
1.39361927e-03 3.00000000e+01 -2.55053628e+01 -1.55639467e+01 -1.75611610e+02 -1.75649857e+02 
1.42283046e-03 3.00000000e+01 -2.55064264e+01 -1.55650129e+01 -1.75519992e+02 -1.75559040e+02 
1.45265393e-03 3.00000000e+01 -2.55075347e+01 -1.55661238e+01 -1.75426476e+02 -1.75466343e+02 
1.48310251e-03 3.00000000e+01 -2.55086896e+01 -1.55672815e+01 -1.75331025e+02 -1.75371728e+02 
1.51418933e-03 3.00000000e+01 -2.55098931e+01 -1.55684879e+01 -1.75233600e+02 -1.75275156e+02 
1.54592774e-03 3.00000000e+01 -2.55111472e+01 -1.55697449e+01 -1.75134161e+02 -1.75176588e+02 
1.57833141e-03 3.00000000e+01 -2.55124540e+01 -1.55710547e+01 -1.75032667e+02 -1.75075983e+02 
1.61141428e-03 3.00000000e+01 -2.55138158e+01 -1.55724196e+01 -1.74929077e+02 -1.74973301e+02 
1.64519059e-03 3.00000000e+01 -2.55152347e+01 -1.55738417e+01 -1.74823350e+02 -1.74868501e+02 
1.67967487e-03 3.00000000e+01 -2.55167133e+01 -1.55753236e+01 -1.74715443e+02 -1.74761540e+02 
1.71488197e-03 3.00000000e+01 -2.55182539e+01 -1.55768676e+01 -1.74605312e+02 -1.74652375e+02 
1.75082703e-03 3.00000000e+01 -2.55198591e+01 -1.55784765e+01 -1.74492913e+02 -1.74540963e+02 
1.78752553e-03 3.00000000e+01 -2.55215317e+01 -1.55801528e+01 -1.74378201e+02 -1.74427258e+02 
1.82499324e-03 3.00000000e+01 -2.55232745e+01 -1.55818994e+01 -1.74261131e+02 -1.74311216e+02 
1.86324631e-03 3.00000000e+01 -2.55250903e+01 -1.55837192e+01 -1.74141656e+02 -1.74192791e+02 
1.90230119e-03 3.00000000e+01 -2.55269822e+01 -1.55856152e+01 -1.74019728e+02 -1.74071935e+02 
1.94217468e-03 3.00000000e+01 -2.55289534e+01 -1.55875906e+01 -1.73895299e+02 -1.73948601e+02 
1.98288395e-03 3.00000000e+01 -2.55310071e+01 -1.55896487e+01 -1.73768322e+02 -1.73822740e+02 
2.02444651e-03 3.00000000e+01 -2.55331467e+01 -1.55917930e+01 -1.73638745e+02 -1.73694304e+02 
2.06688025e-03 3.00000000e+01 -2.55353759e+01 -1.55940269e+01 -1.73506518e+02 -1.73563242e+02 
2.11020343e-03 3.00000000e+01 -2.55376982e+01 -1.55963542e+01 -1.73371590e+02 -1.73429503e+02 
2.15443469e-03 3.00000000e+01 -2.55401176e+01 -1.55987787e+01 -1.73233909e+02 -1.73293036e+02 
2.19959307e-03 3.00000000e+01 -2.55426380e+01 -1.56013044e+01 -1.73093422e+02 -1.73153788e+02 
2.24569800e-03 3.00000000e+01 -2.55452636e+01 -1.56039356e+01 -1.72950075e+02 -1.73011706e+02 
2.29276931e-03 3.00000000e+01 -2.55479987e+01 -1.56066765e+01 -1.72803813e+02 -1.72866735e+02 
2.34082728e-03 3.00000000e+01 -2.55508478e+01 -1.56095316e+01 -1.72654580e+02 -1.72718822e+02 
2.38989257e-03 3.00000000e+01 -2.55538156e+01 -1.56125057e+01 -1.72502322e+02 -1.72567910e+02 
2.43998630e-03 3.00000000e+01 -2.55569069e+01 -1.56156035e+01 -1.72346980e+02 -1.72413943e+02 
2.49113003e-03 3.00000000e+01 -2.55601269e+01 -1.56188303e+01 -1.72188497e+02 -1.72256863e+02 
2.54334576e-03 3.00000000e+01 -2.55634806e+01 -1.56221911e+01 -1.72026814e+02 -1.72096613e+02 
2.59665597e-03 3.00000000e+01 -2.55669737e+01 -1.56256915e+01 -1.71861871e+02 -1.71933134e+02 
2.65108360e-03 3.00000000e+01 -2.55706117e+01 -1.56293372e+01 -1.71693609e+02 -1.71766365e+02 
2.70665207e-03 3.00000000e+01 -2.55744006e+01 -1.56331340e+01 -1.71521967e+02 -1.71596248e+02 
2.76338529e-03 3.00000000e+01 -2.55783464e+01 -1.56370881e+01 -1.71346882e+02 -1.71422719e+02 
2.82130768e-03 3.00000000e+01 -2.55824556e+01 -1.56412059e+01 -1.71168292e+02 -1.71245719e+02 
2.88044415e-03 3.00000000e+01 -2.55867347e+01 -1.56454939e+01 -1.70986134e+02 -1.71065184e+02 
2.94082017e-03 3.00000000e+01 -2.55911905e+01 -1.56499591e+01 -1.70800344e+02 -1.70881052e+02 
3.00246171e-03 3.00000000e+01 -2.55958301e+01 -1.56546085e+01 -1.70610858e+02 -1.70693257e+02 
3.06539530e-03 3.00000000e+01 -2.56006611e+01 -1.56594496e+01 -1.70417611e+02 -1.70501737e+02 
3.12964801e-03 3.00000000e+01 -2.56056909e+01 -1.56644899e+01 -1.70220536e+02 -1.70306425e+02 
3.19524751e-03 3.00000000e+01 -2.56109275e+01 -1.56697376e+01 -1.70019566e+02 -1.70107256e+02 
3.26222201e-03 3.00000000e+01 -2.56163793e+01 -1.56752008e+01 -1.69814636e+02 -1.69904163e+02 
3.33060034e-03 3.00000000e+01 -2.56220546e+01 -1.56808881e+01 -1.69605677e+02 -1.69697081e+02 
3.40041193e-03 3.00000000e+01 -2.56279625e+01 -1.56868084e+01 -1.69392622e+02 -1.69485941e+02 
3.47168682e-03 3.00000000e+01 -2.56341120e+01 -1.56929709e+01 -1.69175402e+02 -1.69270677e+02 
3.54445567e-03 3.00000000e+01 -2.56405128e+01 -1.56993852e+01 -1.68953947e+02 -1.69051219e+02 
3.61874981e-03 3.00000000e+01 -2.56471746e+01 -1.57060610e+01 -1.68728189e+02 -1.68827500e+02 
3.69460121e-03 3.00000000e+01 -2.56541077e+01 -1.57130088e+01 -1.68498059e+02 -1.68599451e+02 
3.77204249e-03 3.00000000e+01 -2.56613226e+01 -1.57202390e+01 -1.68263486e+02 -1.68367003e+02 
3.85110700e-03 3.00000000e+01 -2.56688304e+01 -1.57277628e+01 -1.68024400e+02 -1.68130087e+02 
3.93182876e-03 3.00000000e+01 -2.56766424e+01 -1.57355913e+01 -1.67780731e+02 -1.67888633e+02 
4.01424249e-03 3.00000000e+01 -2.56847703e+01 -1.57437365e+01 -1.67532410e+02 -1.67642573e+02 
4.09838367e-03 3.00000000e+01 -2.56932263e+01 -1.57522105e+01 -1.67279365e+02 -1.67391837e+02 
4.18428851e-03 3.00000000e+01 -2.57020229e+01 -1.57610259e+01 -1.67021527e+02 -1.67136357e+02 
4.27199397e-03 3.00000000e+01 -2.57111731e+01 -1.57701957e+01 -1.66758826e+02 -1.66876063e+02 
4.36153779e-03 3.00000000e+01 -2.57206904e+01 -1.57797334e+01 -1.66491193e+02 -1.66610886e+02 
4.45295851e-03 3.00000000e+01 -2.57305886e+01 -1.57896528e+01 -1.66218558e+02 -1.66340760e+02 
4.54629547e-03 3.00000000e+01 -2.57408820e+01 -1.57999684e+01 -1.65940852e+02 -1.66065615e+02 
4.64158883e-03 3.00000000e+01 -2.57515854e+01 -1.58106949e+01 -1.65658007e+02 -1.65785385e+02 
4.73887961e-03 3.00000000e+01 -2.57627141e+01 -1.58218476e+01 -1.65369956e+02 -1.65500004e+02 
4.83820966e-03 3.00000000e+01 -2.57742838e+01 -1.58334424e+01 -1.65076632e+02 -1.65209405e+02 
4.93962174e-03 3.00000000e+01 -2.57863108e+01 -1.58454955e+01 -1.64777969e+02 -1.64913525e+02 
5.04315949e-03 3.00000000e+01 -2.57988117e+01 -1.58580236e+01 -1.64473903e+02 -1.64612300e+02 
5.14886745e-03 3.00000000e+01 -2.58118038e+01 -1.58710441e+01 -1.64164370e+02 -1.64305667e+02 
5.25679112e-03 3.00000000e+01 -2.58253048e+01 -1.58845747e+01 -1.63849308e+02 -1.63993566e+02 
5.36697695e-03 3.00000000e+01 -2.58393330e+01 -1.58986337e+01 -1.63528656e+02 -1.63675938e+02 
5.47947234e-03 3.00000000e+01 -2.58539071e+01 -1.59132400e+01 -1.63202355e+02 -1.63352724e+02 
5.59432571e-03 3.00000000e+01 -2.58690465e+01 -1.59284129e+01 -1.62870349e+02 -1.63023869e+02 
5.71158648e-03 3.00000000e+01 -2.58847710e+01 -1.59441723e+01 -1.62532581e+02 -1.62689318e+02 
5.83130511e-03 3.00000000e+01 -2.59011010e+01 -1.59605387e+01 -1.62188999e+02 -1.62349021e+02 
5.95353313e-03 3.00000000e+01 -2.59180573e+01 -1.59775329e+01 -1.61839552e+02 -1.62002928e+02 
6.07832313e-03 3.00000000e+01 -2.59356613e+01 -1.59951765e+01 -1.61484192e+02 -1.61650991e+02 
6.20572881e-03 3.00000000e+01 -2.59539351e+01 -1.60134915e+01 -1.61122874e+02 -1.61293168e+02 
6.33580499e-03 3.00000000e+01 -2.59729011e+01 -1.60325005e+01 -1.60755554e+02 -1.60929417e+02 
6.46860766e-03 3.00000000e+01 -2.59925824e+01 -1.60522265e+01 -1.60382193e+02 -1.60559700e+02 
6.60419396e-03 3.00000000e+01 -2.60130025e+01 -1.60726932e+01 -1.60002756e+02 -1.60183983e+02 
6.74262224e-03 3.00000000e+01 -2.60341853e+01 -1.60939247e+01 -1.59617210e+02 -1.59802234e+02 
6.88395207e-03 3.00000000e+01 -2.60561556e+01 -1.61159457e+01 -1.59225526e+02 -1.59414427e+02 
7.02824426e-03 3.00000000e+01 -2.60789383e+01 -1.61387812e+01 -1.58827679e+02 -1.59020539e+02 
7.17556092e-03 3.00000000e+01 -2.61025589e+01 -1.61624569e+01 -1.58423649e+02 -1.58620550e+02 
7.32596543e-03 3.00000000e+01 -2.61270435e+01 -1.61869989e+01 -1.58013419e+02 -1.58214446e+02 
7.47952252e-03 3.00000000e+01 -2.61524185e+01 -1.62124338e+01 -1.57596979e+02 -1.57802219e+02 
7.63629826e-03 3.00000000e+01 -2.61787108e+01 -1.62387885e+01 -1.57174322e+02 -1.57383862e+02 
7.79636013e-03 3.00000000e+01 -2.62059477e+01 -1.62660903e+01 -1.56745447e+02 -1.56959377e+02 
7.95977700e-03 3.00000000e+01 -2.62341568e+01 -1.62943672e+01 -1.56310357e+02 -1.56528770e+02 
8.12661920e-03 3.00000000e+01 -2.62633661e+01 -1.63236472e+01 -1.55869063e+02 -1.56092052e+02 
8.29695852e-03 3.00000000e+01 -2.62936042e+01 -1.63539588e+01 -1.55421579e+02 -1.55649241e+02 
8.47086827e-03 3.00000000e+01 -2.63248995e+01 -1.63853309e+01 -1.54967928e+02 -1.55200360e+02 
8.64842328e-03 3.00000000e+01 -2.63572810e+01 -1.64177924e+01 -1.54508138e+02 -1.54745440e+02 
8.82969996e-03 3.00000000e+01 -2.63907779e+01 -1.64513727e+01 -1.54042243e+02 -1.54284517e+02 
9.01477631e-03 3.00000000e+01 -2.64254196e+01 -1.64861013e+01 -1.53570284e+02 -1.53817634e+02 
9.20373200e-03 3.00000000e+01 -2.64612355e+01 -1.65220078e+01 -1.53092309e+02 -1.53344841e+02 
9.39664831e-03 3.00000000e+01 -2.64982552e+01 -1.65591219e+01 -1.52608374e+02 -1.52866196e+02 
9.59360829e-03 3.00000000e+01 -2.65365084e+01 -1.65974735e+01 -1.52118540e+02 -1.52381764e+02 
9.79469667e-03 3.00000000e+01 -2.65760248e+01 -1.66370925e+01 -1.51622878e+02 -1.51891617e+02 
1.00000000e-02 3.00000000e+01 -2.66168339e+01 -1.66780086e+01 -1.51121465e+02 -1.51395834e+02 
1.02096066e-02 3.00000000e+01 -2.66589653e+01 -1.67202514e+01 -1.50614387e+02 -1.50894503e+02 
1.04236067e-02 3.00000000e+01 -2.67024484e+01 -1.67638507e+01 -1.50101735e+02 -1.50387719e+02 
1.06420924e-02 3.00000000e+01 -2.67473123e+01 -1.68088357e+01 -1.49583612e+02 -1.49875586e+02 
1.08651577e-02 3.00000000e+01 -2.67935858e+01 -1.68552354e+01 -1.49060125e+02 -1.49358216e+02 
1.10928986e-02 3.00000000e+01 -2.68412975e+01 -1.69030787e+01 -1.48531392e+02 -1.48835727e+02 
1.13254132e-02 3.00000000e+01 -2.68904756e+01 -1.69523939e+01 -1.47997537e+02 -1.48308247e+02 
1.15628013e-02 3.00000000e+01 -2.69411476e+01 -1.70032089e+01 -1.47458694e+02 -1.47775911e+02 
1.18051653e-02 3.00000000e+01 -2.69933408e+01 -1.70555510e+01 -1.46915004e+02 -1.47238865e+02 
1.20526094e-02 3.00000000e+01 -2.70470815e+01 -1.71094471e+01 -1.46366615e+02 -1.46697259e+02 
1.23052400e-02 3.00000000e+01 -2.71023957e+01 -1.71649232e+01 -1.45813683e+02 -1.46151252e+02 
1.25631660e-02 3.00000000e+01 -2.71593085e+01 -1.72220047e+01 -1.45256375e+02 -1.45601013e+02 
1.28264983e-02 3.00000000e+01 -2.72178441e+01 -1.72807162e+01 -1.44694862e+02 -1.45046717e+02 
1.30953502e-02 3.00000000e+01 -2.72780259e+01 -1.73410814e+01 -1.44129323e+02 -1.44488547e+02 
1.33698374e-02 3.00000000e+01 -2.73398765e+01 -1.74031231e+01 -1.43559945e+02 -1.43926691e+02 
1.36500781e-02 3.00000000e+01 -2.74034173e+01 -1.74668630e+01 -1.42986923e+02 -1.43361349e+02 
1.39361927e-02 3.00000000e+01 -2.74686687e+01 -1.75323220e+01 -1.42410457e+02 -1.42792722e+02 
1.42283046e-02 3.00000000e+01 -2.75356499e+01 -1.75995196e+01 -1.41830754e+02 -1.42221023e+02 
1.45265393e-02 3.00000000e+01 -2.76043789e+01 -1.76684742e+01 -1.41248028e+02 -1.41646468e+02 
1.48310251e-02 3.00000000e+01 -2.76748726e+01 -1.77392030e+01 -1.40662497e+02 -1.41069278e+02 
1.51418933e-02 3.00000000e+01 -2.77471464e+01 -1.78117219e+01 -1.40074386e+02 -1.40489683e+02 
1.54592774e-02 3.00000000e+01 -2.78212145e+01 -1.78860454e+01 -1.39483924e+02 -1.39907915e+02 
1.57833141e-02 3.00000000e+01 -2.78970895e+01 -1.79621866e+01 -1.38891346e+02 -1.39324212e+02 
1.61141428e-02 3.00000000e+01 -2.79747827e+01 -1.80401573e+01 -1.38296890e+02 -1.38738816e+02 
1.64519059e-02 3.00000000e+01 -2.80543038e+01 -1.81199677e+01 -1.37700797e+02 -1.38151972e+02 
1.67967487e-02 3.00000000e+01 -2.81356611e+01 -1.82016264e+01 -1.37103312e+02 -1.37563930e+02 
1.71488197e-02 3.00000000e+01 -2.82188612e+01 -1.82851408e+01 -1.36504684e+02 -1.36974941e+02 
